t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,foot_z,foot_vz,acc_ref_z,e_lin_z,acom_x,acom_y,acom_z,arp_r,arp_p,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint,xi_x,xi_y,xi_ref_x,xi_ref_y,zmp_ref_x,zmp_ref_y,zmp_cmd_x,zmp_cmd_y,zmp_clamp,dcm_err,support,step,share_l,share_r,swing_tgt_x,swing_tgt_y,swing_tgt_z,ankle_roll_l,ankle_roll_r,push_fx,push_fy
6.8350,-0.00188,0.06081,0.48061,1.00000,-0.00086,0.00024,-0.00048,0.00483,0.06147,0.32548,0.32501,0.00172,0.03257,2,0.03489,0.00172,0.034794,0.00175,-0.0949,-0.0004,-0.0627,-0.0927,-0.0127,0.2931,-0.1264,0,0.04900,0.01900,0.0219,0.0423,0.007148,0.102144,-0.1954,-0.2723,39.0529,-0.1514,-0.5309,41.9436,-0.2022,-0.3152,23.0425,-0.0683,-0.5007,19.9204,0.001839,-0.005032,39.0536,0.002133,-0.005598,41.9436,-0.001932,-0.011325,23.0433,-0.003782,-0.015618,19.9204,-0.00219,-0.00829,-0.36910,0.70868,-0.33966,0.01395,0.00351,0.01565,-0.36783,0.70638,-0.33906,-0.01076,-0.00091,0.00055,-0.00365,0.00081,-0.00136,0.52006,0.08710,-1.03676,0.03949,0.08336,0.00824,0.42373,-0.10727,-0.62306,-0.06835,0.16289,-0.00060,0.00029,-0.00206,0.00119,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005094,0.032017,0.004187,0.032569,0.004187,0.066199,0.006910,0.064543,0.000000,0.001062,0.000000,9.000000,0.533533,0.313983,0.000000,0.000000,0.000000,0.017747,-0.007211,0.000000,0.000000
6.8400,-0.00188,0.05971,0.48060,1.00000,-0.00085,0.00024,-0.00047,0.00484,0.06066,0.32547,0.32501,0.00171,0.03166,2,0.03490,0.00171,0.034803,0.00188,-0.0991,-0.0004,-0.0603,-0.0496,-0.0053,0.2297,-0.1309,0,0.04900,0.01900,0.0174,0.0249,0.006730,0.102827,-0.1881,-0.1369,36.1059,-0.1418,-0.3837,39.1243,-0.1938,-0.1772,26.0359,-0.0475,-0.3377,22.8223,0.001378,-0.004059,36.1061,0.001713,-0.004919,39.1243,-0.001047,-0.007947,26.0364,-0.002682,-0.011498,22.8223,-0.00220,-0.00450,-0.36944,0.70947,-0.34017,0.01006,0.00351,0.01940,-0.36792,0.70657,-0.33918,-0.01438,-0.00095,0.00056,-0.00373,0.00084,-0.00141,0.38488,0.04813,-0.96408,0.01988,0.02654,0.00823,0.29781,-0.06473,-0.71039,-0.04751,0.10180,-0.00096,0.00020,-0.00184,0.00105,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005069,0.031121,0.004187,0.031664,0.004187,0.063933,0.006835,0.062304,0.000000,0.001036,0.000000,9.000000,0.487694,0.350978,0.000000,0.000000,0.000000,0.013948,-0.010757,0.000000,0.000000
6.8450,-0.00188,0.05860,0.48059,1.00000,-0.00084,0.00024,-0.00046,0.00484,0.05985,0.32547,0.32501,0.00169,0.03080,2,0.03491,0.00169,0.034812,0.00201,-0.1035,-0.0004,-0.0581,-0.0069,-0.0015,0.1784,-0.1342,0,0.04900,0.01900,0.0125,0.0123,0.006262,0.103804,-0.1818,-0.0019,33.0846,-0.1341,-0.2349,36.1867,-0.1864,-0.0420,29.0816,-0.0312,-0.1879,25.8182,0.000845,-0.002745,33.0843,0.001241,-0.003946,36.1867,-0.000310,-0.005218,29.0816,-0.001745,-0.008133,25.8182,-0.00222,-0.00072,-0.36973,0.71016,-0.34062,0.00608,0.00351,0.02316,-0.36790,0.70654,-0.33919,-0.01810,-0.00099,0.00056,-0.00380,0.00087,-0.00151,0.25034,0.00853,-0.88845,0.00044,-0.03574,0.00826,0.16402,-0.02105,-0.79822,-0.02552,0.03913,-0.00124,0.00012,-0.00161,0.00091,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005047,0.030267,0.004187,0.030796,0.004187,0.061666,0.006768,0.060079,0.000000,0.001010,0.000000,9.000000,0.444050,0.389907,0.000000,0.000000,0.000000,0.010058,-0.014383,0.000000,0.000000
6.8500,-0.00187,0.05750,0.48058,1.00000,-0.00082,0.00025,-0.00045,0.00485,0.05904,0.32546,0.32501,0.00167,0.02997,2,0.03492,0.00167,0.034822,0.00214,-0.1081,-0.0004,-0.0561,0.0354,0.0000,0.1377,-0.1363,0,0.04900,0.01900,0.0077,0.0030,0.005722,0.105117,-0.1762,0.1334,30.0333,-0.1280,-0.0852,33.1738,-0.1797,0.0911,32.1425,-0.0187,-0.0486,28.8727,0.000214,-0.001043,30.0325,0.000696,-0.002636,33.1738,0.000304,-0.003025,32.1421,-0.000951,-0.005390,28.8727,-0.00224,0.00307,-0.36996,0.71074,-0.34102,0.00202,0.00350,0.02691,-0.36778,0.70630,-0.33910,-0.02192,-0.00103,0.00057,-0.00385,0.00089,-0.00168,0.11851,-0.03122,-0.81124,-0.01877,-0.10158,0.00835,0.02435,0.02306,-0.88561,-0.00295,-0.02301,-0.00146,0.00006,-0.00140,0.00079,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005027,0.029456,0.004187,0.029968,0.004187,0.059400,0.006709,0.057863,0.000000,0.000985,0.000000,9.000000,0.402541,0.430793,0.000000,0.000000,0.000000,0.006081,-0.018101,0.000000,0.000000
6.8550,-0.00187,0.05640,0.48057,1.00000,-0.00081,0.00025,-0.00044,0.00485,0.05823,0.32545,0.32501,0.00164,0.02918,2,0.03492,0.00164,0.034833,0.00225,-0.1126,-0.0004,-0.0544,0.0776,-0.0000,0.1061,-0.1375,0,0.04900,0.01900,0.0077,0.0043,0.005087,0.106817,-0.1712,0.2695,26.9963,-0.1229,0.0647,30.1299,-0.1736,0.2225,35.1795,-0.0090,0.0822,31.9470,-0.000540,0.001108,26.9951,0.000055,-0.000940,30.1299,0.000815,-0.001284,35.1786,-0.000282,-0.003168,31.9470,-0.00227,0.00685,-0.37015,0.71122,-0.34137,-0.00211,0.00349,0.03067,-0.36756,0.70587,-0.33890,-0.02583,-0.00107,0.00057,-0.00389,0.00091,-0.00192,-0.00858,-0.07059,-0.73377,-0.03758,-0.16892,0.00849,-0.11904,0.06692,-0.97152,0.01972,-0.08250,-0.00163,0.00001,-0.00119,0.00067,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.005010,0.028686,0.004187,0.029180,0.004187,0.057134,0.006656,0.055653,0.000000,0.000960,0.000000,9.000000,0.363115,0.473662,0.000000,0.000000,0.000000,0.002023,-0.021917,0.000000,0.000000
6.8600,-0.00186,0.05530,0.48056,1.00000,-0.00079,0.00025,-0.00043,0.00486,0.05742,0.32544,0.32501,0.00161,0.02843,2,0.03491,0.00161,0.034844,0.00235,-0.1170,-0.0004,-0.0528,0.1198,-0.0010,0.0825,-0.1379,0,0.04900,0.01900,0.0151,0.0098,0.004328,0.108962,-0.1666,0.4067,24.0162,-0.1187,0.2143,27.0990,-0.1679,0.3528,38.1533,-0.0015,0.2060,35.0008,-0.001455,0.003778,24.0148,-0.000712,0.001203,27.0990,0.001243,0.000070,38.1520,0.000280,-0.001392,35.0008,-0.00229,0.01063,-0.37027,0.71158,-0.34165,-0.00630,0.00347,0.03442,-0.36725,0.70524,-0.33860,-0.02982,-0.00110,0.00057,-0.00391,0.00092,-0.00224,-0.12908,-0.10905,-0.65729,-0.05579,-0.23569,0.00867,-0.26392,0.10993,-1.05488,0.04207,-0.13738,-0.00175,-0.00004,-0.00100,0.00055,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004993,0.027959,0.004187,0.028433,0.004187,0.054867,0.006607,0.053445,0.000000,0.000936,0.000000,9.000000,0.325734,0.518547,0.000000,0.000000,0.000000,-0.002108,-0.025826,0.000000,0.000000
6.8650,-0.00185,0.05421,0.48054,1.00000,-0.00078,0.00025,-0.00041,0.00486,0.05661,0.32543,0.32501,0.00158,0.02773,2,0.03491,0.00158,0.034856,0.00244,-0.1211,-0.0004,-0.0513,0.1622,-0.0026,0.0657,-0.1375,0,0.04900,0.01900,0.0263,0.0142,0.003410,0.111628,-0.1625,0.5455,21.1326,-0.1151,0.3633,24.1235,-0.1627,0.4824,41.0267,0.0043,0.3242,37.9944,-0.002574,0.007059,21.1310,-0.001639,0.003866,24.1235,0.001599,0.001088,41.0251,0.000753,0.000000,37.9944,-0.00232,0.01439,-0.37035,0.71184,-0.34189,-0.01055,0.00346,0.03816,-0.36686,0.70443,-0.33820,-0.03387,-0.00114,0.00057,-0.00393,0.00094,-0.00263,-0.24135,-0.14607,-0.58292,-0.07317,-0.29986,0.00890,-0.40807,0.15150,-1.13468,0.06375,-0.18584,-0.00184,-0.00008,-0.00083,0.00044,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004978,0.027272,0.004187,0.027728,0.004187,0.052601,0.006561,0.051235,0.000000,0.000913,0.000000,9.000000,0.290368,0.565482,0.000000,0.000000,0.000000,-0.006304,-0.029817,0.000000,0.000000
6.8700,-0.00185,0.05312,0.48053,1.00000,-0.00076,0.00026,-0.00040,0.00486,0.05580,0.32543,0.32501,0.00155,0.02707,2,0.03490,0.00155,0.034868,0.00251,-0.1249,-0.0004,-0.0499,0.2048,-0.0046,0.0550,-0.1366,0,0.04900,0.01900,0.0411,0.0179,0.002288,0.114907,-0.1586,0.6861,18.3805,-0.1120,0.5116,21.2428,-0.1578,0.6120,43.7662,0.0089,0.4382,40.8900,-0.003958,0.011063,18.3789,-0.002772,0.007141,21.2428,0.001898,0.001813,43.7643,0.001150,0.001059,40.8900,-0.00235,0.01813,-0.37037,0.71199,-0.34206,-0.01484,0.00344,0.04188,-0.36638,0.70346,-0.33770,-0.03797,-0.00117,0.00057,-0.00394,0.00095,-0.00309,-0.34405,-0.18119,-0.51167,-0.08952,-0.35953,0.00917,-0.54938,0.19113,-1.20999,0.08447,-0.22636,-0.00190,-0.00011,-0.00067,0.00034,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004964,0.026628,0.004187,0.027067,0.004187,0.050334,0.006518,0.049019,0.000000,0.000892,0.000000,9.000000,0.256995,0.614508,0.000000,0.000000,0.000000,-0.010553,-0.033873,0.000000,0.000000
6.8750,-0.00184,0.05205,0.48052,1.00000,-0.00074,0.00026,-0.00038,0.00487,0.05501,0.32542,0.32501,0.00152,0.02645,2,0.03490,0.00152,0.034880,0.00252,-0.1283,-0.0004,-0.0486,0.2478,-0.0068,0.0493,-0.1352,0,0.04900,0.01900,0.0602,0.0210,0.000902,0.118915,-0.1549,0.8281,16.2706,-0.1092,0.6588,18.4919,-0.1532,0.7428,45.8619,0.0125,0.5491,43.6537,-0.005324,0.014013,16.2691,-0.004171,0.011146,18.4919,0.002100,0.001845,45.8601,0.001484,0.001824,43.6537,-0.00238,0.02186,-0.37033,0.71203,-0.34219,-0.01915,0.00342,0.04558,-0.36583,0.70234,-0.33713,-0.04209,-0.00120,0.00057,-0.00393,0.00096,-0.00355,-0.41466,-0.20745,-0.45731,-0.10145,-0.38940,0.00943,-0.65936,0.22181,-1.26737,0.10073,-0.23661,-0.00192,-0.00014,-0.00052,0.00024,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004950,0.026026,0.004187,0.026450,0.004187,0.048068,0.006477,0.046795,0.000000,0.000873,0.000000,9.000000,0.225601,0.639038,0.000000,0.000000,0.000000,-0.014843,-0.037974,0.000000,0.000000
6.8800,-0.00183,0.05098,0.48051,1.00000,-0.00073,0.00026,-0.00037,0.00487,0.05421,0.32541,0.32501,0.00149,0.02588,2,0.03489,0.00149,0.034893,0.00258,-0.1305,-0.0005,-0.0474,0.2918,-0.0093,0.0497,-0.1334,0,0.04900,0.01900,0.0812,0.0236,-0.000475,0.121975,-0.1514,0.9736,14.2272,-0.1066,0.7905,16.3717,-0.1489,0.8757,47.8899,0.0157,0.6489,45.7862,-0.007016,0.017651,14.2260,-0.005558,0.014202,16.3717,0.002281,0.001800,47.8880,0.001714,0.001917,45.7862,-0.00241,0.02555,-0.37025,0.71197,-0.34226,-0.02344,0.00340,0.04924,-0.36521,0.70107,-0.33647,-0.04618,-0.00123,0.00056,-0.00392,0.00096,-0.00405,-0.48012,-0.23268,-0.40443,-0.11271,-0.41703,0.00972,-0.76901,0.25142,-1.32189,0.11637,-0.24210,-0.00191,-0.00017,-0.00038,0.00015,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004937,0.025461,0.004187,0.025879,0.004187,0.045802,0.006438,0.044548,0.000000,0.000859,0.000000,9.000000,0.196098,0.663832,0.000000,0.000000,0.000000,-0.019146,-0.042087,0.000000,0.000000
6.8850,-0.00182,0.04992,0.48050,1.00000,-0.00071,0.00026,-0.00035,0.00487,0.05343,0.32540,0.32501,0.00146,0.02536,2,0.03488,0.00146,0.034906,0.00277,-0.1336,-0.0005,-0.0461,0.3364,-0.0132,0.0503,-0.1325,0,0.04900,0.01900,0.1091,0.0264,-0.002080,0.125609,-0.1477,1.1355,12.2750,-0.1126,0.9328,14.3501,-0.1446,0.9969,49.8170,0.0179,0.7563,47.8419,-0.009118,0.019008,12.2742,-0.007175,0.017833,14.3501,0.002448,0.002417,49.8153,0.001919,0.001918,47.8419,-0.00244,0.02920,-0.37011,0.71182,-0.34230,-0.02773,0.00338,0.05286,-0.36453,0.69968,-0.33575,-0.05023,-0.00126,0.00056,-0.00391,0.00097,-0.00471,-0.50578,-0.25640,-0.35326,-0.12319,-0.40408,0.01001,-0.90952,0.27987,-1.37239,0.13156,-0.27882,-0.00184,-0.00018,-0.00024,0.00006,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004924,0.024938,0.004187,0.025356,0.004187,0.043535,0.006398,0.042282,0.000000,0.000847,0.000000,9.000000,0.168556,0.688820,0.000000,0.000000,0.000000,-0.023444,-0.046178,0.000000,0.000000
6.8900,-0.00181,0.04888,0.48049,1.00000,-0.00070,0.00026,-0.00034,0.00487,0.05265,0.32540,0.32501,0.00142,0.02488,2,0.03487,0.00142,0.034920,0.00296,-0.1402,-0.0005,-0.0449,0.3813,-0.0205,0.0483,-0.1325,0,0.04900,0.01900,0.1489,0.0293,-0.004090,0.126778,-0.1442,1.3030,10.4285,-0.1049,1.1101,12.4808,-0.1405,1.1140,51.6175,0.0190,0.8752,49.7843,-0.011769,0.019010,10.4284,-0.009190,0.019000,12.4808,0.002604,0.003117,51.6162,0.002109,0.002531,49.7843,-0.00247,0.03280,-0.36993,0.71159,-0.34230,-0.03198,0.00336,0.05644,-0.36379,0.69818,-0.33496,-0.05426,-0.00129,0.00056,-0.00388,0.00097,-0.00517,-0.51276,-0.27844,-0.30381,-0.13277,-0.37397,0.01041,-1.05698,0.30674,-1.41823,0.14623,-0.32155,-0.00177,-0.00019,-0.00003,-0.00001,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004911,0.024464,0.004187,0.024881,0.004187,0.041269,0.006360,0.040017,0.000000,0.000836,0.000000,9.000000,0.143096,0.713807,0.000000,0.000000,0.000000,-0.027729,-0.050234,0.000000,0.000000
6.8950,-0.00180,0.04785,0.48048,1.00000,-0.00068,0.00026,-0.00032,0.00487,0.05188,0.32539,0.32501,0.00139,0.02446,2,0.03486,0.00139,0.034935,0.00316,-0.1468,-0.0005,-0.0439,0.4268,-0.0269,0.0486,-0.1319,0,0.04900,0.01900,0.2006,0.0320,-0.006690,0.126782,-0.1411,1.4702,8.7069,-0.0957,1.2816,10.6788,-0.1369,1.2348,53.2986,0.0200,0.9911,51.6070,-0.015249,0.019012,8.7078,-0.011791,0.019000,10.6788,0.002737,0.003523,53.2977,0.002285,0.003224,51.6070,-0.00249,0.03635,-0.36972,0.71129,-0.34228,-0.03616,0.00335,0.05997,-0.36300,0.69657,-0.33411,-0.05824,-0.00132,0.00055,-0.00385,0.00096,-0.00563,-0.51866,-0.29893,-0.25757,-0.14165,-0.34533,0.01079,-1.19373,0.33156,-1.46025,0.15968,-0.35081,-0.00171,-0.00020,0.00016,-0.00008,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004899,0.024036,0.004187,0.024456,0.004187,0.039003,0.006325,0.037743,0.000000,0.000827,0.000000,9.000000,0.119676,0.738889,0.000000,0.000000,0.000000,-0.031976,-0.054256,0.000000,0.000000
6.9000,-0.00179,0.04683,0.48047,1.00000,-0.00067,0.00027,-0.00031,0.00487,0.05112,0.32539,0.32501,0.00137,0.02408,2,0.03485,0.00137,0.034951,0.00336,-0.1540,-0.0005,-0.0429,0.4727,-0.0331,0.0498,-0.1310,0,0.04900,0.01900,0.2694,0.0345,-0.010057,0.126786,-0.1383,1.6360,7.1214,-0.0897,1.4487,8.9817,-0.1335,1.3598,54.8444,0.0210,1.1018,53.3113,-0.019918,0.019013,7.1233,-0.015158,0.019000,8.9817,0.002852,0.003638,54.8439,0.002436,0.003641,53.3113,-0.00252,0.03985,-0.36948,0.71093,-0.34222,-0.04028,0.00333,0.06344,-0.36217,0.69487,-0.33322,-0.06216,-0.00135,0.00055,-0.00382,0.00096,-0.00613,-0.52456,-0.31764,-0.21469,-0.14965,-0.31889,0.01114,-1.31717,0.35420,-1.49797,0.17192,-0.36464,-0.00163,-0.00020,0.00033,-0.00015,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004889,0.023658,0.004187,0.024082,0.004187,0.036736,0.006294,0.035464,0.000000,0.000820,0.000000,9.000000,0.098320,0.764033,0.000000,0.000000,0.000000,-0.036163,-0.058238,0.000000,0.000000
6.9050,-0.00178,0.04583,0.48047,1.00000,-0.00065,0.00027,-0.00029,0.00487,0.05038,0.32538,0.32501,0.00134,0.02376,2,0.03484,0.00134,0.034968,0.00365,-0.1612,-0.0005,-0.0420,0.5192,-0.0389,0.0523,-0.1298,0,0.04900,0.01900,0.3637,0.0368,-0.014514,0.126792,-0.1357,1.8004,5.6824,-0.0853,1.6145,7.4093,-0.1304,1.4900,56.2468,0.0220,1.2100,54.8818,-0.026378,0.019018,5.6856,-0.019616,0.019000,7.4093,0.002950,0.003467,56.2469,0.002567,0.003778,54.8818,-0.00255,0.04327,-0.36921,0.71052,-0.34215,-0.04433,0.00331,0.06685,-0.36130,0.69309,-0.33229,-0.06601,-0.00138,0.00054,-0.00378,0.00096,-0.00666,-0.53135,-0.33443,-0.17557,-0.15673,-0.29505,0.01146,-1.42556,0.37453,-1.53123,0.18287,-0.36180,-0.00155,-0.00021,0.00050,-0.00021,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004879,0.023330,0.004187,0.023761,0.004187,0.034470,0.006264,0.033177,0.000000,0.000816,0.000000,9.000000,0.079027,0.789262,0.000000,0.000000,0.000000,-0.040284,-0.062163,0.000000,0.000000
6.9100,-0.00177,0.04486,0.48046,1.00000,-0.00064,0.00027,-0.00027,0.00487,0.04964,0.32538,0.32501,0.00131,0.02349,2,0.03483,0.00131,0.034989,0.00449,-0.1707,-0.0005,-0.0409,0.5667,-0.0463,0.0482,-0.1305,0,0.04900,0.01900,0.4863,0.0391,-0.020017,0.126801,-0.1323,1.9648,4.3869,-0.1042,1.7516,6.0146,-0.1266,1.6268,57.4954,0.0223,1.3198,56.3039,-0.035648,0.019027,4.3915,-0.025120,0.019000,6.0146,0.003037,0.003027,57.4962,0.002678,0.003638,56.3039,-0.00265,0.04662,-0.36892,0.71012,-0.34214,-0.04831,0.00329,0.07019,-0.36040,0.69124,-0.33132,-0.06974,-0.00140,0.00054,-0.00374,0.00095,-0.00760,-0.53899,-0.34910,-0.13938,-0.16287,-0.27394,0.01158,-1.51843,0.39287,-1.55933,0.19284,-0.34200,-0.00140,-0.00021,0.00065,-0.00027,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004867,0.023049,0.004187,0.023494,0.004187,0.032203,0.006227,0.030867,0.000000,0.000813,0.000000,9.000000,0.061753,0.814741,0.000000,0.000000,0.000000,-0.044334,-0.066005,0.000000,0.000000
6.9150,-0.00176,0.04390,0.48045,1.00000,-0.00062,0.00027,-0.00026,0.00487,0.04892,0.32537,0.32501,0.00128,0.02328,2,0.03482,0.00128,0.035015,0.00594,-0.1944,-0.0006,-0.0381,0.6166,-0.0653,0.0081,-0.1432,0,0.04900,0.01900,0.6046,0.0417,-0.023643,0.126800,-0.1245,1.9912,3.2961,-0.2262,1.7872,4.9665,-0.1173,1.9166,58.4657,0.0205,1.4393,57.5419,-0.048102,0.019036,3.3020,-0.028747,0.019000,4.9665,0.003126,0.002166,58.4673,0.002778,0.003232,57.5419,-0.00290,0.04986,-0.36861,0.70981,-0.34234,-0.05220,0.00327,0.07343,-0.35948,0.68933,-0.33032,-0.07332,-0.00143,0.00053,-0.00369,0.00094,-0.00913,-0.50231,-0.35969,-0.10453,-0.16787,-0.25163,0.01066,-1.63066,0.40949,-1.57689,0.20258,-0.30029,-0.00102,-0.00020,0.00091,-0.00030,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004836,0.022801,0.004187,0.023283,0.004187,0.029937,0.006136,0.028492,0.000000,0.000809,0.000000,9.000000,0.046391,0.840944,0.000000,0.000000,0.000000,-0.048310,-0.069736,0.000000,0.000000
6.9200,-0.00175,0.04296,0.48044,1.00000,-0.00060,0.00028,-0.00025,0.00487,0.04821,0.32537,0.32501,0.00124,0.02313,2,0.03481,0.00124,0.035048,0.00665,-0.2337,-0.0006,-0.0335,0.6691,-0.0939,-0.0677,-0.1681,0,0.04900,0.01900,0.6893,0.0485,-0.025714,0.126791,-0.1254,1.5890,2.6263,-0.3669,1.6742,4.1449,-0.0867,2.6521,58.9543,0.0236,1.7036,58.5053,-0.049044,0.019044,2.6321,-0.030819,0.019000,4.1449,0.002740,0.000495,58.9572,0.002879,0.002416,58.5053,-0.00332,0.05299,-0.36829,0.70959,-0.34272,-0.05603,0.00326,0.07657,-0.35854,0.68739,-0.32929,-0.07670,-0.00145,0.00052,-0.00365,0.00093,-0.01188,-0.33435,-0.34096,-0.05332,-0.14574,-0.22196,0.01076,-1.82844,0.39919,-1.60200,0.18497,-0.22320,-0.00042,-0.00018,0.00125,-0.00031,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004784,0.022586,0.004187,0.023129,0.004187,0.027671,0.005979,0.026040,0.000000,0.000808,0.000000,9.000000,0.033004,0.867984,0.000000,0.000000,0.000000,-0.052203,-0.073318,0.000000,0.000000
6.9250,-0.00174,0.04205,0.48044,1.00000,-0.00058,0.00028,-0.00025,0.00487,0.04751,0.32537,0.32501,0.00120,0.02303,2,0.03480,0.00120,0.035080,0.00636,-0.2559,-0.0006,-0.0305,0.7226,-0.1024,-0.1176,-0.1800,0,0.04900,0.01900,0.6042,0.0673,-0.043893,0.126842,-0.1312,1.2871,2.1239,-0.0575,1.0619,2.9337,-0.0619,3.2928,59.4031,0.0568,2.3882,59.1269,-0.049063,0.019063,2.1294,-0.049000,0.019000,2.9337,0.002335,-0.001349,59.4074,0.002508,0.000821,59.1269,-0.00412,0.05601,-0.36794,0.70935,-0.34298,-0.06005,0.00327,0.07959,-0.35762,0.68547,-0.32827,-0.07984,-0.00146,0.00051,-0.00362,0.00092,-0.01695,-0.20421,-0.32402,-0.01404,-0.12450,-0.20181,0.01036,-1.98032,0.38575,-1.62756,0.16462,-0.12956,-0.00001,-0.00022,0.00109,-0.00034,6.000,14.000,6.000,14.000,6.000,6.000,6.000,14.000,6.000,14.000,6.000,6.000,6.000,6.000,6.000,6.000,0.004750,0.022424,0.004187,0.023034,0.004187,0.025404,0.005877,0.023574,0.000000,0.000831,0.000000,9.000000,0.021835,0.895190,0.000000,0.000000,0.000000,-0.056028,-0.076702,0.000000,0.000000
