t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
0.0720,B,-0.01061,0.00049,-2.19700,-0.00852,0.13742,-0.07989,-0.31244,-0.63566,8.01579,-0.454928,0.002196,-0.004838,0.890512,79,30.544,10.460,101,16,27,18,0.00000,-0.00346,-0.03876,6.6793,0.61018,0.60666,0.05426,3.6613,-1.21323,-1.21598,-0.03235,6.8752,0.00000,-0.00102,0.08914,-2.4491,0.61018,0.60932,0.06201,0.5937,-1.21323,-1.21239,-0.07279,3.4613,0.00000,-0.00692,0.01163,11.3549,0.61018,0.61034,-0.01550,-0.0495,-1.21323,-1.21200,0.00000,3.4139,0.00000,0.01273,0.00775,-16.7973,0.61018,0.61274,0.06201,-3.0181,-1.21323,-1.21298,-0.02831,4.6941
0.0740,B,-0.01060,0.00078,-2.19716,0.00000,0.14807,-0.08842,-0.52672,-0.48722,9.02853,-0.454855,0.002064,-0.004895,0.890550,79,30.553,10.596,101,16,28,18,0.00000,-0.00352,-0.01938,6.8278,0.61018,0.60669,0.01938,3.5871,-1.21323,-1.21604,-0.02426,7.0648,0.00000,-0.00093,0.06588,-2.7212,0.61018,0.60938,-0.01163,0.5195,-1.21323,-1.21247,-0.07077,3.5087,0.00000,-0.00695,0.03488,11.5775,0.61018,0.61034,0.00000,0.0000,-1.21323,-1.21198,0.03640,3.6035,0.00000,0.01273,0.08914,-17.0447,0.61018,0.61274,0.04263,-2.8449,-1.21323,-1.21299,-0.03033,4.7889
0.0760,B,-0.01058,0.00107,-2.19733,0.00426,0.15020,-0.07670,-0.52672,-0.48722,9.02853,-0.454782,0.001930,-0.004954,0.890587,79,30.544,10.665,101,16,28,18,0.00000,-0.00358,-0.04651,6.8278,0.61018,0.60672,-0.01550,3.5376,-1.21323,-1.21620,-0.02831,7.2545,0.00000,-0.00087,0.06201,-2.5480,0.61018,0.60947,0.06976,0.3711,-1.21323,-1.21262,-0.04651,3.7932,0.00000,-0.00713,-0.05426,11.7012,0.61018,0.61034,0.00000,-0.0247,-1.21323,-1.21198,0.03033,3.3191,0.00000,0.01273,-0.04263,-16.9457,0.61018,0.61270,-0.03100,-2.8449,-1.21323,-1.21301,-0.03437,4.7889
0.0780,B,-0.01053,0.00134,-2.19748,0.02131,0.13955,-0.07883,-0.52672,-0.48722,9.02853,-0.454716,0.001798,-0.004996,0.890621,79,30.536,10.767,101,16,28,18,0.00000,-0.00373,0.00000,7.1246,0.61018,0.60678,0.01550,3.5871,-1.21323,-1.21630,0.00607,7.3967,0.00000,-0.00078,0.11239,-2.5975,0.61018,0.60950,0.03488,0.3711,-1.21323,-1.21271,-0.05864,3.6984,0.00000,-0.00716,-0.03100,11.6517,0.61018,0.61031,-0.03100,0.0247,-1.21323,-1.21200,0.00607,3.4613,0.00000,0.01276,0.00000,-16.8962,0.61018,0.61277,0.06201,-2.9191,-1.21323,-1.21299,0.00607,4.7889
0.0800,B,-0.01049,0.00162,-2.19763,0.02983,0.14701,-0.07031,-0.37828,-0.39504,10.43154,-0.454651,0.001662,-0.005039,0.890654,79,30.536,10.801,101,16,28,18,0.00000,-0.00379,0.02325,7.1741,0.61018,0.60684,0.05426,3.5623,-1.21323,-1.21642,-0.05459,7.5864,0.00000,-0.00063,0.05038,-2.8449,0.61018,0.60953,0.03876,0.3711,-1.21323,-1.21282,-0.06268,3.9829,0.00000,-0.00722,-0.03100,11.7012,0.61018,0.61034,0.02713,-0.0495,-1.21323,-1.21202,-0.01011,3.4139,0.00000,0.01279,0.06976,-17.1436,0.61018,0.61277,0.05813,-2.8202,-1.21323,-1.21301,-0.02022,4.7889
0.0820,B,-0.01050,0.00190,-2.19777,-0.00639,0.13529,-0.07563,-0.37828,-0.39504,10.43154,-0.454588,0.001542,-0.005109,0.890686,79,30.544,10.836,101,16,29,18,0.00000,-0.00391,0.00775,7.2731,0.61018,0.60684,-0.02713,3.4386,-1.21323,-1.21653,-0.07279,7.6812,0.00000,-0.00063,0.05038,-2.8449,0.61018,0.60953,-0.01163,0.4206,-1.21323,-1.21282,-0.06268,3.9829,0.00000,-0.00722,-0.03100,11.7012,0.61018,0.61034,0.00388,0.0495,-1.21323,-1.21202,-0.01618,3.4613,0.00000,0.01264,-0.21315,-16.9705,0.61018,0.61274,-0.01163,-2.9439,-1.21323,-1.21301,-0.02022,4.7889
0.0840,B,-0.01059,0.00242,-2.19802,-0.03409,0.11611,-0.05433,-0.86191,0.03472,10.85651,-0.454477,0.001328,-0.005267,0.890742,79,30.536,10.767,101,16,29,18,0.00000,-0.00400,-0.06201,7.1988,0.61018,0.60699,0.00388,3.2655,-1.21323,-1.21672,-0.05459,7.8709,0.00000,-0.00045,0.05813,-3.1170,0.61018,0.60965,0.01550,0.2474,-1.21323,-1.21307,-0.05055,4.3148,0.00000,-0.00728,0.00000,11.7507,0.61018,0.61034,0.00388,-0.0247,-1.21323,-1.21202,0.01415,3.4139,0.00000,0.01267,-0.13564,-16.8715,0.61018,0.61280,0.10851,-2.8449,-1.21323,-1.21301,-0.00607,4.7889
0.0880,B,-0.01068,0.00264,-2.19813,-0.05539,0.09694,-0.06605,-0.86191,0.03472,10.85651,-0.454426,0.001249,-0.005357,0.890767,79,30.527,11.007,101,16,29,18,0.00000,-0.00403,-0.05038,7.2978,0.61018,0.60702,0.01163,3.3891,-1.21323,-1.21696,-0.06470,8.0606,0.00000,-0.00039,0.03876,-3.1170,0.61018,0.60971,0.05426,0.1484,-1.21323,-1.21325,-0.04448,4.3148,0.00000,-0.00734,-0.03876,11.7507,0.61018,0.61034,-0.00775,0.0000,-1.21323,-1.21202,0.01415,3.4139,0.00000,0.01264,-0.17052,-17.1436,0.61018,0.61280,0.03488,-3.0428,-1.21323,-1.21306,-0.05662,4.7889
0.0900,B,-0.01077,0.00282,-2.19823,-0.05326,0.08522,-0.04474,-1.17675,0.10654,11.52928,-0.454386,0.001188,-0.005437,0.890788,79,30.536,11.041,101,16,29,18,0.00000,-0.00406,-0.00388,7.1988,0.61018,0.60708,0.00000,3.3397,-1.21323,-1.21705,-0.04651,8.1080,0.00000,-0.00033,0.03876,-3.0675,0.61018,0.60974,0.03876,0.1732,-1.21323,-1.21334,-0.05864,4.4570,0.00000,-0.00737,-0.06588,11.8744,0.61018,0.61031,-0.04651,0.0742,-1.21323,-1.21203,-0.01618,3.4613,0.00000,0.01276,0.03100,-17.0447,0.61018,0.61286,0.06588,-3.1912,-1.21323,-1.21304,-0.01213,4.7889
0.0920,B,-0.01090,0.00301,-2.19831,-0.09055,0.08416,-0.04474,-1.17675,0.10654,11.52928,-0.454351,0.001133,-0.005539,0.890805,79,30.536,10.938,101,16,29,18,0.00000,-0.00403,0.07363,7.1741,0.61018,0.60708,-0.05426,3.3397,-1.21323,-1.21715,-0.06470,8.1080,0.00000,-0.00027,0.05038,-3.2902,0.61018,0.60980,0.04263,0.0000,-1.21323,-1.21344,-0.07481,4.5044,0.00000,-0.00737,-0.04263,11.7507,0.61018,0.61034,0.00000,-0.0495,-1.21323,-1.21202,0.00809,3.3191,0.00000,0.01270,-0.08526,-16.7973,0.61018,0.61286,0.06588,-3.1912,-1.21323,-1.21306,-0.02022,4.7889
0.0940,B,-0.01099,0.00315,-2.19839,-0.04900,0.04368,-0.04900,-1.28808,-0.22386,11.65737,-0.454314,0.001093,-0.005613,0.890823,79,30.536,11.041,101,16,29,18,0.00000,-0.00406,-0.01163,7.1741,0.61018,0.60720,0.08526,3.1912,-1.21323,-1.21721,0.02629,8.1080,0.00000,-0.00023,0.04651,-3.1665,0.61018,0.60983,0.05038,0.0000,-1.21323,-1.21347,-0.04044,4.5993,0.00000,-0.00740,-0.07751,11.7754,0.61018,0.61034,0.00000,-0.0247,-1.21323,-1.21202,0.01415,3.3191,0.00000,0.01276,0.01550,-16.8715,0.61018,0.61286,0.03488,-3.1170,-1.21323,-1.21306,-0.01618,4.7889
0.0960,B,-0.01113,0.00327,-2.19845,-0.08735,0.04474,-0.02983,-1.28808,-0.22386,11.65737,-0.454289,0.001071,-0.005701,0.890836,79,30.536,10.870,101,16,29,18,0.00000,-0.00409,0.02325,7.1741,0.61018,0.60717,-0.01550,3.2655,-1.21323,-1.21729,-0.04448,8.0606,0.00000,-0.00014,0.10851,-3.3397,0.61018,0.60986,0.07363,0.1237,-1.21323,-1.21358,-0.05257,4.6467,0.00000,-0.00740,-0.10851,11.6765,0.61018,0.61028,-0.08526,0.0495,-1.21323,-1.21202,0.00000,3.4613,0.00000,0.01279,0.06588,-17.0447,0.61018,0.61289,0.04263,-2.9686,-1.21323,-1.21307,-0.02629,4.7889
0.0980,B,-0.01120,0.00336,-2.19849,-0.04581,0.03409,-0.02131,-1.28808,-0.22386,11.65737,-0.454270,0.001046,-0.005751,0.890845,79,30.527,11.041,101,16,28,18,0.00000,-0.00413,0.02713,7.2731,0.61018,0.60723,0.00000,3.2407,-1.21323,-1.21731,-0.03437,8.1080,0.00000,-0.00014,0.04263,-3.1170,0.61018,0.60992,0.09689,0.0247,-1.21323,-1.21360,-0.02629,4.5993,0.00000,-0.00734,0.00388,11.5528,0.61018,0.61034,-0.00775,-0.0495,-1.21323,-1.21202,-0.01011,3.4613,0.00000,0.01276,0.01163,-16.7478,0.61018,0.61301,0.15115,-3.1665,-1.21323,-1.21307,0.00809,4.7889
0.1000,B,-0.01128,0.00346,-2.19851,-0.04368,0.03302,-0.01491,-1.21027,-0.51954,11.84771,-0.454262,0.001021,-0.005812,0.890849,79,30.536,10.836,101,16,28,18,0.00000,-0.00413,0.02325,7.2731,0.61018,0.60726,0.01163,3.1418,-1.21323,-1.21729,0.00809,8.0131,0.00000,-0.00011,0.02713,-3.2655,0.61018,0.60986,-0.02713,0.2226,-1.21323,-1.21363,-0.02426,4.5993,0.00000,-0.00728,0.07751,11.4786,0.61018,0.61034,0.00000,0.0000,-1.21323,-1.21202,-0.01213,3.2716,0.00000,0.01279,-0.11239,-16.9952,0.61018,0.61298,0.08139,-3.1170,-1.21323,-1.21306,0.01011,4.7889
0.1020,B,-0.01132,0.00350,-2.19852,-0.02770,0.00959,-0.01811,-1.21027,-0.51954,11.84771,-0.454257,0.001012,-0.005838,0.890851,79,30.536,10.938,101,16,28,18,0.00000,-0.00413,0.01550,7.2731,0.61018,0.60729,-0.02713,3.1170,-1.21323,-1.21728,0.03033,8.0606,0.00000,-0.00008,0.07751,-3.2655,0.61018,0.60992,0.05426,0.0247,-1.21323,-1.21363,-0.01820,4.4096,0.00000,-0.00734,-0.05038,11.5775,0.61018,0.61031,-0.03876,-0.0247,-1.21323,-1.21202,-0.01820,3.2716,0.00000,0.01270,-0.08139,-16.5746,0.61018,0.61298,0.03876,-3.2407,-1.21323,-1.21306,-0.00202,4.8837
0.1040,B,-0.01137,0.00353,-2.19852,-0.02770,0.00320,0.00107,-1.27850,-0.46807,11.65019,-0.454256,0.001008,-0.005866,0.890851,79,30.536,10.836,101,16,28,18,0.00000,-0.00413,-0.02325,7.1741,0.61018,0.60729,-0.05038,3.1418,-1.21323,-1.21726,0.04853,8.0131,0.00000,-0.00008,0.07363,-3.1418,0.61018,0.60996,0.03876,0.0742,-1.21323,-1.21363,-0.02224,4.4570,0.00000,-0.00734,-0.11627,11.3796,0.61018,0.61034,-0.04651,-0.1484,-1.21323,-1.21200,0.00809,3.2716,0.00000,0.01267,-0.11239,-16.9705,0.61018,0.61298,-0.01938,-3.1665,-1.21323,-1.21307,-0.02629,4.7889
0.1060,B,-0.01137,0.00352,-2.19852,-0.01704,-0.02450,0.00107,-1.27850,-0.46807,11.65019,-0.454254,0.001015,-0.005865,0.890852,79,30.536,10.801,101,15,28,17,0.00000,-0.00406,0.05426,7.1741,0.61018,0.60738,0.03100,2.7707,-1.21323,-1.21729,-0.01213,8.0131,0.00000,-0.00014,-0.01550,-3.1418,0.61018,0.60992,0.00000,0.0495,-1.21323,-1.21363,0.00607,4.4570,0.00000,-0.00728,0.00388,11.6517,0.61018,0.61037,0.00000,0.0000,-1.21323,-1.21198,0.04246,3.4613,0.00000,0.01273,0.01938,-16.7478,0.61018,0.61307,0.00775,-3.3397,-1.21323,-1.21307,-0.02629,4.7889
0.1080,B,-0.01133,0.00349,-2.19854,0.02450,-0.02344,-0.00746,-1.27850,-0.46807,11.65019,-0.454248,0.001020,-0.005840,0.890856,79,30.544,10.767,101,15,28,17,0.00000,-0.00403,0.02325,7.0751,0.61018,0.60735,-0.03876,3.1665,-1.21323,-1.21726,0.03842,8.0606,0.00000,-0.00014,0.00775,-3.1170,0.61018,0.60992,0.00388,0.0495,-1.21323,-1.21361,-0.00809,4.5044,0.00000,-0.00725,-0.01938,11.3796,0.61018,0.61034,-0.03488,0.0000,-1.21323,-1.21200,0.01415,3.4613,0.00000,0.01273,0.05426,-16.8715,0.61018,0.61307,0.03876,-3.1912,-1.21323,-1.21306,-0.00404,4.7889
0.1100,B,-0.01134,0.00346,-2.19851,-0.01065,-0.03302,0.01065,-1.31442,-0.54109,11.00615,-0.454259,0.001034,-0.005836,0.890850,79,30.544,10.801,101,15,27,17,0.00000,-0.00403,0.05813,7.1246,0.61018,0.60741,-0.03488,3.0181,-1.21323,-1.21726,0.01820,7.9657,0.00000,-0.00020,0.06201,-3.0428,0.61018,0.60996,0.00000,0.0247,-1.21323,-1.21360,0.00809,4.4096,0.00000,-0.00725,-0.01550,11.4786,0.61018,0.61037,0.02325,-0.0742,-1.21323,-1.21198,0.00809,3.4613,0.00000,0.01261,-0.05038,-16.7726,0.61018,0.61316,0.10076,-3.3891,-1.21323,-1.21306,-0.00404,4.7889
0.1120,B,-0.01133,0.00338,-2.19848,-0.01065,-0.05326,0.01598,-1.31442,-0.54109,11.00615,-0.454276,0.001067,-0.005816,0.890842,79,30.544,10.665,101,14,27,16,0.00000,-0.00403,0.01938,7.0751,0.61018,0.60741,-0.04651,3.0181,-1.21323,-1.21726,0.02629,8.0131,0.00000,-0.00023,-0.00388,-2.9191,0.61018,0.60999,0.04651,0.0495,-1.21323,-1.21360,-0.01415,4.4096,0.00000,-0.00725,-0.07363,11.4786,0.61018,0.61037,0.01938,-0.0247,-1.21323,-1.21197,0.00607,3.2716,0.00000,0.01264,0.02713,-16.5746,0.61018,0.61316,0.00000,-3.5376,-1.21323,-1.21304,0.02426,4.7889
0.1140,B,-0.01131,0.00329,-2.19842,-0.00213,-0.03941,0.02663,-1.13006,-0.34955,10.28549,-0.454302,0.001103,-0.005786,0.890828,79,30.544,10.596,101,14,27,16,0.00000,-0.00403,-0.01938,7.0009,0.61018,0.60747,-0.02713,2.7459,-1.21323,-1.21721,0.03437,8.0131,0.00000,-0.00030,0.01938,-2.9191,0.61018,0.60996,-0.01938,0.0247,-1.21323,-1.21355,0.00202,4.3148,0.00000,-0.00716,-0.03876,11.2312,0.61018,0.61034,-0.03876,-0.0247,-1.21323,-1.21195,0.01820,3.2716,0.00000,0.01249,-0.15115,-16.4757,0.61018,0.61316,-0.04651,-3.4634,-1.21323,-1.21304,0.00809,4.7889
0.1160,B,-0.01132,0.00327,-2.19838,-0.01704,-0.03622,0.02983,-1.13006,-0.34955,10.28549,-0.454317,0.001115,-0.005786,0.890821,79,30.544,10.631,101,14,27,16,0.00000,-0.00403,-0.03876,7.0751,0.61018,0.60753,0.01550,2.7212,-1.21323,-1.21721,0.00809,8.0131,0.00000,-0.00039,-0.10851,-2.8449,0.61018,0.60999,0.04263,0.0247,-1.21323,-1.21352,0.01415,4.4096,0.00000,-0.00707,0.01163,11.0828,0.61018,0.61037,-0.01938,-0.0742,-1.21323,-1.21195,0.01415,3.3191,0.00000,0.01246,-0.16277,-16.4262,0.61018,0.61328,0.05038,-3.5376,-1.21323,-1.21304,-0.00809,4.7889
0.1180,B,-0.01133,0.00322,-2.19832,-0.01278,-0.04368,0.02450,-1.13006,-0.34955,10.28549,-0.454346,0.001142,-0.005779,0.890806,79,30.553,10.357,101,14,26,14,0.00000,-0.00397,0.05038,7.0751,0.61018,0.60747,-0.09689,2.9686,-1.21323,-1.21717,0.05257,7.8235,0.00000,-0.00039,-0.01550,-2.7212,0.61018,0.61002,0.09301,0.0000,-1.21323,-1.21348,0.01820,4.2199,0.00000,-0.00701,-0.01550,11.0580,0.61018,0.61040,0.00775,-0.1237,-1.21323,-1.21192,0.04044,3.3191,0.00000,0.01249,-0.05038,-16.4510,0.61018,0.61328,0.05038,-3.5376,-1.21323,-1.21304,-0.01415,4.6941
0.1200,B,-0.01133,0.00316,-2.19823,-0.00533,-0.05113,0.03835,-0.90860,-0.22984,9.70370,-0.454384,0.001167,-0.005766,0.890787,79,30.562,10.323,101,14,26,14,0.00000,-0.00394,0.06201,7.0009,0.61018,0.60750,-0.06976,2.7707,-1.21323,-1.21709,0.05864,7.6812,0.00000,-0.00045,-0.00775,-2.7212,0.61018,0.60996,-0.01163,-0.0247,-1.21323,-1.21345,0.01011,4.1251,0.00000,-0.00689,0.04651,10.9838,0.61018,0.61040,-0.00388,-0.1237,-1.21323,-1.21190,0.00809,3.2242,0.00000,0.01252,0.08914,-16.6489,0.61018,0.61334,0.05426,-3.6613,-1.21323,-1.21304,-0.02022,4.8363
0.1220,B,-0.01133,0.00311,-2.19814,0.00107,-0.04474,0.03941,-0.90860,-0.22984,9.70370,-0.454426,0.001190,-0.005750,0.890765,79,30.562,10.118,101,14,26,14,0.00000,-0.00397,0.00000,7.0257,0.61018,0.60753,-0.05813,2.8449,-1.21323,-1.21707,0.01415,7.6338,0.00000,-0.00048,-0.00775,-2.6717,0.61018,0.60996,-0.01938,0.0742,-1.21323,-1.21339,0.02831,4.0777,0.00000,-0.00664,0.13952,10.6127,0.61018,0.61040,0.01550,0.0247,-1.21323,-1.21189,0.00607,3.2242,0.00000,0.01237,-0.14339,-16.3273,0.61018,0.61328,-0.03488,-3.3644,-1.21323,-1.21299,-0.03033,4.6941
0.1240,B,-0.01129,0.00301,-2.19795,-0.00959,-0.01917,0.04794,-0.72903,-0.27414,9.21289,-0.454508,0.001227,-0.005714,0.890723,79,30.571,9.879,101,14,26,14,0.00000,-0.00391,0.05426,7.1741,0.61018,0.60756,-0.05426,2.8449,-1.21323,-1.21696,0.05662,7.5864,0.00000,-0.00066,-0.01550,-2.4491,0.61018,0.60996,0.02325,0.0247,-1.21323,-1.21333,0.00607,4.1251,0.00000,-0.00652,-0.00388,10.5385,0.61018,0.61043,0.03876,-0.1732,-1.21323,-1.21181,0.01820,3.0820,0.00000,0.01221,-0.17052,-16.1788,0.61018,0.61334,0.03876,-3.5376,-1.21323,-1.21298,0.01618,4.6941
0.1260,B,-0.01127,0.00299,-2.19786,0.00639,-0.02237,0.04368,-0.72903,-0.27414,9.21289,-0.454550,0.001231,-0.005699,0.890702,79,30.580,9.810,101,14,26,14,0.00000,-0.00391,0.01938,6.9267,0.61018,0.60759,-0.04263,2.8449,-1.21323,-1.21690,0.03235,7.5864,0.00000,-0.00072,-0.06201,-2.5233,0.61018,0.60996,0.00388,0.0495,-1.21323,-1.21331,0.00000,4.0777,0.00000,-0.00637,0.10076,10.2911,0.61018,0.61040,-0.06201,-0.1484,-1.21323,-1.21179,0.02022,3.0820,0.00000,0.01221,-0.09301,-16.3273,0.61018,0.61331,-0.03876,-3.4881,-1.21323,-1.21296,0.02831,4.6467
0.1300,B,-0.01126,0.00296,-2.19775,-0.00107,-0.01917,0.05646,-0.87388,-0.15802,8.41801,-0.454600,0.001240,-0.005687,0.890677,79,30.580,9.673,101,15,26,14,0.00000,-0.00394,-0.03488,7.0751,0.61018,0.60762,0.00000,2.7212,-1.21323,-1.21685,0.03842,7.4916,0.00000,-0.00075,-0.03100,-2.3254,0.61018,0.60999,0.05813,0.0247,-1.21323,-1.21323,0.02831,3.9829,0.00000,-0.00631,-0.04651,10.3406,0.61018,0.61043,0.00000,-0.1484,-1.21323,-1.21179,-0.01618,3.0820,0.00000,0.01212,-0.18215,-16.2778,0.61018,0.61331,-0.01938,-3.4634,-1.21323,-1.21295,0.01618,4.6467
0.1320,B,-0.01124,0.00297,-2.19762,0.00213,-0.00639,0.05752,-0.87388,-0.15802,8.41801,-0.454655,0.001232,-0.005682,0.890648,79,30.580,9.673,101,15,26,13,0.00000,-0.00391,0.01163,6.9020,0.61018,0.60762,0.00000,2.8449,-1.21323,-1.21683,0.00404,7.4442,0.00000,-0.00075,0.03100,-2.3996,0.61018,0.60999,0.03876,0.0000,-1.21323,-1.21323,-0.01618,4.0303,0.00000,-0.00622,-0.00388,10.1922,0.61018,0.61043,-0.00388,-0.0495,-1.21323,-1.21173,0.04246,3.0346,0.00000,0.01209,-0.17052,-16.2531,0.61018,0.61331,-0.02713,-3.4634,-1.21323,-1.21293,-0.01213,4.5993
0.1340,B,-0.01123,0.00301,-2.19745,0.00107,0.00852,0.06179,-0.77333,-0.09816,8.17979,-0.454733,0.001210,-0.005685,0.890609,79,30.580,9.673,101,15,26,13,0.00000,-0.00391,0.03876,6.9762,0.61018,0.60765,0.05426,2.8449,-1.21323,-1.21679,0.02831,7.4916,0.00000,-0.00084,-0.01938,-2.2512,0.61018,0.60996,0.00000,0.0495,-1.21323,-1.21320,0.00809,4.0303,0.00000,-0.00616,-0.02713,10.2169,0.61018,0.61046,0.01938,-0.0742,-1.21323,-1.21170,0.05055,3.0346,0.00000,0.01215,0.00000,-16.3273,0.61018,0.61331,0.01938,-3.4881,-1.21323,-1.21292,-0.00202,4.5993
0.1360,B,-0.01123,0.00304,-2.19738,-0.00959,0.00959,0.06605,-0.77333,-0.09816,8.17979,-0.454764,0.001200,-0.005690,0.890593,79,30.580,9.673,101,15,26,13,0.00000,-0.00391,0.03100,6.9020,0.61018,0.60762,-0.01550,2.8449,-1.21323,-1.21675,0.04044,7.4442,0.00000,-0.00084,-0.01938,-2.2512,0.61018,0.60999,0.06201,0.1237,-1.21323,-1.21317,0.01213,3.8880,0.00000,-0.00607,0.02713,10.0437,0.61018,0.61046,0.01938,-0.0742,-1.21323,-1.21168,0.00809,3.0346,0.00000,0.01215,0.05813,-16.2531,0.61018,0.61328,-0.00388,-3.3644,-1.21323,-1.21288,0.01820,4.5044
0.1380,B,-0.01123,0.00312,-2.19726,-0.00959,0.03409,0.05113,-0.77333,-0.09816,8.17979,-0.454816,0.001165,-0.005710,0.890566,79,30.580,9.605,101,15,26,13,0.00000,-0.00394,-0.01550,7.1246,0.61018,0.60765,0.01550,2.7707,-1.21323,-1.21674,0.01820,7.4442,0.00000,-0.00090,0.01163,-2.1275,0.61018,0.60999,0.05038,0.0000,-1.21323,-1.21317,-0.01213,4.0303,0.00000,-0.00604,-0.03488,10.1427,0.61018,0.61046,0.00388,-0.1732,-1.21323,-1.21165,0.00809,2.8923,0.00000,0.01215,0.08914,-16.4262,0.61018,0.61325,-0.03876,-3.4634,-1.21323,-1.21287,0.01415,4.6467
0.1400,B,-0.01123,0.00316,-2.19716,-0.01278,0.00213,0.04048,-0.60334,-0.01796,7.95833,-0.454862,0.001146,-0.005720,0.890543,79,30.589,9.605,101,15,26,13,0.00000,-0.00391,0.03100,7.0999,0.61018,0.60762,-0.05426,2.7707,-1.21323,-1.21674,0.00000,7.4442,0.00000,-0.00090,0.03488,-2.2264,0.61018,0.60996,0.00000,0.0742,-1.21323,-1.21317,-0.02022,3.9829,0.00000,-0.00595,0.03876,9.9448,0.61018,0.61043,-0.02713,-0.0742,-1.21323,-1.21164,-0.00607,2.9871,0.00000,0.01200,-0.16277,-16.0551,0.61018,0.61322,-0.01163,-3.3397,-1.21323,-1.21287,-0.03235,4.5044
0.1420,B,-0.01125,0.00323,-2.19703,-0.01491,0.02876,0.05433,-0.60334,-0.01796,7.95833,-0.454917,0.001121,-0.005744,0.890514,79,30.589,9.605,101,15,26,13,0.00000,-0.00397,-0.00388,7.0999,0.61018,0.60762,-0.05813,2.8202,-1.21323,-1.21671,0.02629,7.3967,0.00000,-0.00093,0.02325,-2.1275,0.61018,0.60996,0.03100,0.0742,-1.21323,-1.21315,0.00809,4.0777,0.00000,-0.00592,0.01550,10.0190,0.61018,0.61043,-0.03876,-0.1237,-1.21323,-1.21162,-0.00809,2.9871,0.00000,0.01206,0.00000,-16.1294,0.61018,0.61322,-0.00775,-3.2902,-1.21323,-1.21284,-0.00404,4.5044
0.1440,B,-0.01132,0.00341,-2.19682,-0.01704,0.02983,0.04687,-0.58897,-0.05746,7.95474,-0.455014,0.001058,-0.005817,0.890465,79,30.580,9.537,101,15,26,13,0.00000,-0.00397,0.05813,7.1741,0.61018,0.60765,0.05426,2.7212,-1.21323,-1.21672,0.03842,7.4442,0.00000,-0.00096,0.00000,-2.3254,0.61018,0.60989,-0.05426,0.1237,-1.21323,-1.21318,-0.03842,4.0777,0.00000,-0.00580,0.03876,10.0437,0.61018,0.61043,-0.01550,-0.0742,-1.21323,-1.21157,0.02426,2.8923,0.00000,0.01200,-0.13564,-16.4757,0.61018,0.61316,0.05426,-3.1665,-1.21323,-1.21282,-0.00607,4.5044
0.1480,B,-0.01137,0.00350,-2.19671,-0.03302,0.04474,0.04687,-0.58897,-0.05746,7.95474,-0.455060,0.001027,-0.005857,0.890441,79,30.571,9.639,101,15,26,13,0.00000,-0.00406,-0.03100,7.3225,0.61018,0.60765,-0.00388,2.7707,-1.21323,-1.21671,0.02224,7.4442,0.00000,-0.00102,-0.01938,-2.3254,0.61018,0.60992,0.03488,0.1237,-1.21323,-1.21315,0.00404,3.8880,0.00000,-0.00573,0.07751,9.8706,0.61018,0.61040,-0.05426,-0.0247,-1.21323,-1.21159,-0.01011,2.9871,0.00000,0.01212,0.12014,-16.2531,0.61018,0.61310,0.03488,-3.1665,-1.21323,-1.21282,-0.01011,4.5044
0.1500,B,-0.01140,0.00358,-2.19664,-0.02344,0.02344,0.03515,-0.73263,-0.02634,7.99424,-0.455094,0.001003,-0.005891,0.890423,79,30.580,9.571,101,15,26,13,0.00000,-0.00406,-0.03488,7.0751,0.61018,0.60762,-0.06588,2.7212,-1.21323,-1.21672,0.00202,7.4442,0.00000,-0.00096,0.05813,-2.2264,0.61018,0.60992,-0.00388,0.1484,-1.21323,-1.21317,-0.02022,4.0777,0.00000,-0.00573,0.01938,9.9943,0.61018,0.61043,-0.01163,-0.1484,-1.21323,-1.21157,0.00000,2.9871,0.00000,0.01206,-0.02713,-16.1541,0.61018,0.61304,-0.06976,-3.2407,-1.21323,-1.21281,-0.01415,4.5044
