t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
20.9850,-0.01014,0.03327,0.43767,0.85983,-0.04123,-0.06085,0.50526,0.00525,0.04716,0.29676,0.30051,0.13312,0.05831,1,0.07961,0,0.04900,0.01900,0.0184,0.0000,-0.023009,-0.007012,72.1363,-0.009747,-0.006856,65.3778,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11234,-0.06520,-0.72712,1.51965,-0.74476,0.20874,0.45799,0.35003,-1.16492,1.75492,-0.79350,0.02231,1.04765,0.17154,-0.89549,-0.00069,-0.91949,-1.65301,-0.42798,-4.74362,-0.54423,0.38710,1.21807,5.17421,-1.21089,-0.72711,-0.18694,0.09902,0.45096,0.04005,-0.38355,-0.06138,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
20.9900,-0.01014,0.03328,0.43768,0.85993,-0.04119,-0.06080,0.50510,0.00525,0.04717,0.29676,0.30051,0.13304,0.05831,1,0.07961,0,0.04900,0.01900,0.0113,0.0000,-0.022888,-0.006692,72.0555,-0.009537,-0.006305,65.2065,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11271,-0.06538,-0.72693,1.51944,-0.74480,0.20878,0.45728,0.35017,-1.16449,1.75503,-0.79349,0.02237,1.04764,0.17140,-0.89574,-0.00069,-0.92092,-1.62638,-0.42640,-4.73098,-0.53450,0.37164,1.22484,5.15930,-1.20164,-0.71581,-0.18393,0.10083,0.44813,0.03880,-0.38546,-0.06139,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
20.9950,-0.01014,0.03328,0.43768,0.86003,-0.04114,-0.06074,0.50494,0.00525,0.04717,0.29676,0.30051,0.13291,0.05831,1,0.07960,0,0.04900,0.01900,0.0058,0.0000,-0.022852,-0.006547,72.0176,-0.009436,-0.005969,65.1004,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11306,-0.06560,-0.72673,1.51920,-0.74482,0.20881,0.45674,0.35020,-1.16418,1.75517,-0.79347,0.02246,1.04764,0.17123,-0.89600,-0.00069,-0.92174,-1.60781,-0.43090,-4.72839,-0.53221,0.36560,1.23143,5.15155,-1.19310,-0.70690,-0.18142,0.10200,0.44662,0.03787,-0.38680,-0.06138,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0000,-0.01014,0.03329,0.43769,0.86013,-0.04108,-0.06067,0.50478,0.00524,0.04718,0.29677,0.30051,0.13275,0.05831,1,0.07960,0,0.04900,0.01900,0.0021,0.0000,-0.022869,-0.006521,72.0046,-0.009424,-0.005805,65.0415,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11340,-0.06584,-0.72654,1.51895,-0.74482,0.20884,0.45632,0.35018,-1.16394,1.75534,-0.79344,0.02256,1.04763,0.17105,-0.89628,-0.00069,-0.92221,-1.59559,-0.43900,-4.73187,-0.53450,0.36585,1.23769,5.14884,-1.18498,-0.69967,-0.17931,0.10271,0.44596,0.03717,-0.38767,-0.06135,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0050,-0.01013,0.03330,0.43770,0.86023,-0.04102,-0.06060,0.50464,0.00523,0.04719,0.29677,0.30051,0.13257,0.05831,1,0.07960,0,0.04900,0.01900,0.0011,0.0000,-0.022913,-0.006564,72.0046,-0.009467,-0.005759,65.0122,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11372,-0.06610,-0.72635,1.51869,-0.74481,0.20886,0.45597,0.35011,-1.16375,1.75552,-0.79341,0.02267,1.04762,0.17084,-0.89656,-0.00069,-0.92242,-1.58809,-0.44871,-4.73831,-0.53898,0.36976,1.24353,5.14941,-1.17718,-0.69361,-0.17750,0.10308,0.44582,0.03666,-0.38818,-0.06131,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0100,-0.01013,0.03331,0.43770,0.86031,-0.04095,-0.06053,0.50450,0.00523,0.04719,0.29678,0.30051,0.13238,0.05831,1,0.07960,0,0.04900,0.01900,0.0023,0.0000,-0.022961,-0.006643,72.0105,-0.009536,-0.005786,65.0003,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11402,-0.06636,-0.72617,1.51843,-0.74479,0.20889,0.45565,0.35003,-1.16358,1.75572,-0.79339,0.02278,1.04762,0.17063,-0.89685,-0.00069,-0.92239,-1.58400,-0.45869,-4.74564,-0.54398,0.37541,1.24886,5.15195,-1.16968,-0.68839,-0.17594,0.10320,0.44597,0.03628,-0.38842,-0.06127,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0150,-0.01012,0.03331,0.43771,0.86040,-0.04089,-0.06046,0.50437,0.00522,0.04720,0.29678,0.30051,0.13219,0.05832,1,0.07960,0,0.04900,0.01900,0.0030,0.0000,-0.023001,-0.006734,72.0183,-0.009607,-0.005851,64.9977,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11431,-0.06662,-0.72600,1.51818,-0.74476,0.20892,0.45535,0.34994,-1.16343,1.75592,-0.79336,0.02288,1.04761,0.17040,-0.89714,-0.00069,-0.92212,-1.58223,-0.46810,-4.75259,-0.54849,0.38152,1.25363,5.15553,-1.16250,-0.68380,-0.17458,0.10313,0.44629,0.03601,-0.38844,-0.06123,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0200,-0.01012,0.03332,0.43772,0.86048,-0.04083,-0.06039,0.50424,0.00522,0.04720,0.29678,0.30051,0.13199,0.05832,1,0.07960,0,0.04900,0.01900,0.0033,0.0000,-0.023028,-0.006824,72.0259,-0.009667,-0.005931,64.9997,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11458,-0.06689,-0.72584,1.51793,-0.74473,0.20896,0.45504,0.34985,-1.16328,1.75613,-0.79334,0.02296,1.04761,0.17016,-0.89743,-0.00069,-0.92165,-1.58202,-0.47653,-4.75854,-0.55204,0.38728,1.25783,5.15955,-1.15566,-0.67969,-0.17339,0.10292,0.44667,0.03581,-0.38831,-0.06119,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0250,-0.01011,0.03333,0.43772,0.86056,-0.04077,-0.06031,0.50413,0.00522,0.04721,0.29679,0.30051,0.13180,0.05832,1,0.07959,0,0.04900,0.01900,0.0033,0.0000,-0.023039,-0.006905,72.0324,-0.009710,-0.006013,65.0036,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11483,-0.06715,-0.72570,1.51768,-0.74469,0.20902,0.45472,0.34976,-1.16313,1.75634,-0.79332,0.02304,1.04761,0.16992,-0.89771,-0.00069,-0.92102,-1.58274,-0.48379,-4.76325,-0.55446,0.39231,1.26148,5.16362,-1.14917,-0.67597,-0.17232,0.10261,0.44706,0.03567,-0.38808,-0.06115,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0300,-0.01010,0.03334,0.43773,0.86063,-0.04071,-0.06024,0.50402,0.00521,0.04722,0.29679,0.30051,0.13161,0.05832,1,0.07959,0,0.04900,0.01900,0.0031,0.0000,-0.023036,-0.006973,72.0375,-0.009733,-0.006087,65.0080,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11506,-0.06741,-0.72557,1.51744,-0.74465,0.20908,0.45438,0.34968,-1.16298,1.75655,-0.79330,0.02309,1.04761,0.16967,-0.89799,-0.00069,-0.92028,-1.58396,-0.48991,-4.76674,-0.55585,0.39646,1.26463,5.16750,-1.14301,-0.67255,-0.17136,0.10223,0.44743,0.03558,-0.38779,-0.06111,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0350,-0.01010,0.03334,0.43773,0.86069,-0.04065,-0.06016,0.50392,0.00521,0.04722,0.29679,0.30051,0.13142,0.05832,1,0.07959,0,0.04900,0.01900,0.0028,0.0000,-0.023024,-0.007029,72.0412,-0.009740,-0.006151,65.0122,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11528,-0.06767,-0.72545,1.51720,-0.74459,0.20916,0.45402,0.34962,-1.16283,1.75677,-0.79329,0.02313,1.04761,0.16942,-0.89826,-0.00069,-0.91949,-1.58535,-0.49503,-4.76919,-0.55642,0.39970,1.26736,5.17109,-1.13713,-0.66935,-0.17046,0.10180,0.44777,0.03554,-0.38746,-0.06109,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0400,-0.01009,0.03335,0.43774,0.86075,-0.04060,-0.06008,0.50383,0.00521,0.04723,0.29680,0.30051,0.13124,0.05832,1,0.07959,0,0.04900,0.01900,0.0025,0.0000,-0.023004,-0.007073,72.0435,-0.009734,-0.006204,65.0160,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11547,-0.06792,-0.72536,1.51697,-0.74453,0.20924,0.45363,0.34956,-1.16267,1.75699,-0.79328,0.02315,1.04762,0.16917,-0.89853,-0.00069,-0.91871,-1.58668,-0.49928,-4.77077,-0.55637,0.40215,1.26974,5.17431,-1.13149,-0.66632,-0.16962,0.10135,0.44806,0.03552,-0.38712,-0.06106,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0450,-0.01008,0.03336,0.43774,0.86081,-0.04055,-0.06000,0.50374,0.00520,0.04723,0.29680,0.30051,0.13106,0.05832,1,0.07959,0,0.04900,0.01900,0.0022,0.0000,-0.022982,-0.007106,72.0447,-0.009720,-0.006245,65.0193,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11566,-0.06817,-0.72528,1.51674,-0.74446,0.20933,0.45321,0.34951,-1.16251,1.75721,-0.79327,0.02315,1.04762,0.16891,-0.89879,-0.00069,-0.91796,-1.58782,-0.50288,-4.77174,-0.55595,0.40393,1.27185,5.17717,-1.12603,-0.66340,-0.16880,0.10089,0.44830,0.03552,-0.38680,-0.06105,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0500,-0.01007,0.03337,0.43775,0.86087,-0.04050,-0.05992,0.50367,0.00520,0.04724,0.29680,0.30051,0.13089,0.05832,1,0.07959,0,0.04900,0.01900,0.0018,0.0000,-0.022959,-0.007132,72.0449,-0.009701,-0.006277,65.0222,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11582,-0.06842,-0.72521,1.51652,-0.74439,0.20942,0.45277,0.34947,-1.16234,1.75744,-0.79327,0.02313,1.04762,0.16866,-0.89904,-0.00068,-0.91728,-1.58865,-0.50596,-4.77225,-0.55532,0.40519,1.27377,5.17966,-1.12070,-0.66054,-0.16799,0.10043,0.44849,0.03555,-0.38650,-0.06104,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0550,-0.01007,0.03338,0.43775,0.86091,-0.04046,-0.05984,0.50360,0.00520,0.04724,0.29681,0.30051,0.13072,0.05832,1,0.07959,0,0.04900,0.01900,0.0016,0.0000,-0.022936,-0.007151,72.0443,-0.009680,-0.006301,65.0246,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11597,-0.06866,-0.72517,1.51630,-0.74430,0.20952,0.45231,0.34943,-1.16217,1.75766,-0.79328,0.02310,1.04762,0.16840,-0.89929,-0.00068,-0.91668,-1.58911,-0.50867,-4.77248,-0.55462,0.40608,1.27556,5.18182,-1.11544,-0.65770,-0.16718,0.09999,0.44862,0.03558,-0.38622,-0.06103,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0600,-0.01006,0.03339,0.43776,0.86096,-0.04042,-0.05976,0.50353,0.00520,0.04725,0.29681,0.30051,0.13055,0.05832,1,0.07959,0,0.04900,0.01900,0.0013,0.0000,-0.022916,-0.007167,72.0431,-0.009660,-0.006320,65.0265,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11611,-0.06890,-0.72514,1.51608,-0.74420,0.20961,0.45183,0.34940,-1.16199,1.75789,-0.79328,0.02305,1.04762,0.16815,-0.89953,-0.00068,-0.91616,-1.58919,-0.51111,-4.77252,-0.55394,0.40672,1.27727,5.18369,-1.11021,-0.65485,-0.16635,0.09957,0.44872,0.03563,-0.38599,-0.06103,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0650,-0.01005,0.03340,0.43776,0.86100,-0.04038,-0.05967,0.50347,0.00520,0.04726,0.29681,0.30051,0.13039,0.05832,1,0.07960,0,0.04900,0.01900,0.0012,0.0000,-0.022898,-0.007180,72.0413,-0.009642,-0.006334,65.0281,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11623,-0.06914,-0.72513,1.51587,-0.74410,0.20970,0.45132,0.34938,-1.16182,1.75811,-0.79329,0.02299,1.04762,0.16789,-0.89976,-0.00068,-0.91572,-1.58891,-0.51338,-4.77248,-0.55335,0.40723,1.27894,5.18530,-1.10498,-0.65197,-0.16550,0.09917,0.44878,0.03569,-0.38579,-0.06104,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0700,-0.01004,0.03341,0.43777,0.86104,-0.04034,-0.05958,0.50342,0.00519,0.04726,0.29681,0.30051,0.13023,0.05832,1,0.07960,0,0.04900,0.01900,0.0010,0.0000,-0.022882,-0.007191,72.0391,-0.009626,-0.006346,65.0293,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11633,-0.06938,-0.72514,1.51566,-0.74398,0.20980,0.45080,0.34936,-1.16165,1.75834,-0.79329,0.02292,1.04762,0.16764,-0.89999,-0.00068,-0.91536,-1.58828,-0.51554,-4.77240,-0.55285,0.40768,1.28062,5.18670,-1.09972,-0.64906,-0.16463,0.09880,0.44880,0.03575,-0.38562,-0.06104,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0750,-0.01003,0.03342,0.43777,0.86107,-0.04031,-0.05949,0.50338,0.00519,0.04727,0.29682,0.30051,0.13007,0.05832,1,0.07960,0,0.04900,0.01900,0.0009,0.0000,-0.022869,-0.007202,72.0365,-0.009614,-0.006357,65.0304,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11643,-0.06961,-0.72517,1.51545,-0.74386,0.20989,0.45027,0.34935,-1.16148,1.75857,-0.79330,0.02283,1.04763,0.16739,-0.90022,-0.00068,-0.91506,-1.58733,-0.51760,-4.77229,-0.55244,0.40814,1.28230,5.18790,-1.09441,-0.64609,-0.16373,0.09845,0.44880,0.03582,-0.38549,-0.06106,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0800,-0.01002,0.03343,0.43778,0.86111,-0.04027,-0.05940,0.50334,0.00519,0.04727,0.29682,0.30051,0.12992,0.05832,1,0.07960,0,0.04900,0.01900,0.0008,0.0000,-0.022856,-0.007214,72.0337,-0.009603,-0.006367,65.0313,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11650,-0.06985,-0.72521,1.51525,-0.74373,0.20998,0.44972,0.34934,-1.16131,1.75880,-0.79331,0.02273,1.04763,0.16715,-0.90043,-0.00068,-0.91480,-1.58609,-0.51959,-4.77217,-0.55212,0.40864,1.28401,5.18894,-1.08904,-0.64308,-0.16280,0.09813,0.44877,0.03589,-0.38539,-0.06107,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0850,-0.01001,0.03344,0.43778,0.86113,-0.04025,-0.05930,0.50330,0.00519,0.04728,0.29682,0.30051,0.12977,0.05832,1,0.07960,0,0.04900,0.01900,0.0007,0.0000,-0.022845,-0.007225,72.0306,-0.009595,-0.006378,65.0321,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11657,-0.07008,-0.72526,1.51505,-0.74358,0.21007,0.44916,0.34933,-1.16115,1.75903,-0.79332,0.02262,1.04763,0.16690,-0.90065,-0.00068,-0.91458,-1.58458,-0.52151,-4.77201,-0.55184,0.40920,1.28574,5.18981,-1.08361,-0.64001,-0.16185,0.09782,0.44872,0.03596,-0.38532,-0.06109,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0900,-0.01000,0.03345,0.43778,0.86116,-0.04022,-0.05921,0.50327,0.00519,0.04728,0.29683,0.30051,0.12962,0.05832,1,0.07960,0,0.04900,0.01900,0.0007,0.0000,-0.022834,-0.007237,72.0272,-0.009588,-0.006389,65.0329,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11662,-0.07031,-0.72534,1.51485,-0.74343,0.21016,0.44859,0.34932,-1.16099,1.75926,-0.79334,0.02250,1.04763,0.16666,-0.90085,-0.00068,-0.91439,-1.58285,-0.52337,-4.77183,-0.55159,0.40980,1.28751,5.19055,-1.07813,-0.63689,-0.16088,0.09754,0.44866,0.03603,-0.38527,-0.06111,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.0950,-0.00999,0.03347,0.43779,0.86118,-0.04019,-0.05911,0.50325,0.00519,0.04729,0.29683,0.30051,0.12947,0.05832,1,0.07960,0,0.04900,0.01900,0.0006,0.0000,-0.022822,-0.007250,72.0236,-0.009583,-0.006401,65.0337,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11665,-0.07054,-0.72543,1.51465,-0.74328,0.21024,0.44801,0.34932,-1.16083,1.75949,-0.79335,0.02237,1.04763,0.16642,-0.90106,-0.00068,-0.91422,-1.58090,-0.52514,-4.77158,-0.55134,0.41047,1.28930,5.19114,-1.07259,-0.63374,-0.15989,0.09728,0.44858,0.03611,-0.38524,-0.06113,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1000,-0.00998,0.03348,0.43779,0.86120,-0.04017,-0.05901,0.50323,0.00519,0.04729,0.29683,0.30051,0.12933,0.05832,1,0.07961,0,0.04900,0.01900,0.0006,0.0000,-0.022810,-0.007263,72.0198,-0.009577,-0.006413,65.0343,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11668,-0.07077,-0.72553,1.51446,-0.74311,0.21032,0.44743,0.34931,-1.16068,1.75972,-0.79336,0.02223,1.04763,0.16618,-0.90125,-0.00068,-0.91406,-1.57873,-0.52682,-4.77125,-0.55105,0.41119,1.29110,5.19159,-1.06702,-0.63055,-0.15888,0.09703,0.44849,0.03618,-0.38523,-0.06115,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1050,-0.00997,0.03349,0.43780,0.86121,-0.04015,-0.05891,0.50322,0.00519,0.04730,0.29683,0.30051,0.12918,0.05832,1,0.07961,0,0.04900,0.01900,0.0005,0.0000,-0.022797,-0.007276,72.0158,-0.009571,-0.006426,65.0350,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11669,-0.07099,-0.72565,1.51426,-0.74294,0.21041,0.44683,0.34931,-1.16054,1.75995,-0.79337,0.02208,1.04763,0.16595,-0.90145,-0.00068,-0.91391,-1.57639,-0.52840,-4.77084,-0.55073,0.41193,1.29292,5.19190,-1.06141,-0.62733,-0.15786,0.09680,0.44839,0.03625,-0.38523,-0.06117,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1100,-0.00996,0.03351,0.43780,0.86123,-0.04013,-0.05881,0.50321,0.00518,0.04730,0.29684,0.30051,0.12904,0.05832,1,0.07961,0,0.04900,0.01900,0.0005,0.0000,-0.022783,-0.007289,72.0116,-0.009565,-0.006439,65.0356,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11669,-0.07122,-0.72579,1.51407,-0.74276,0.21049,0.44623,0.34931,-1.16040,1.76018,-0.79338,0.02193,1.04763,0.16572,-0.90164,-0.00068,-0.91376,-1.57387,-0.52987,-4.77034,-0.55035,0.41270,1.29474,5.19207,-1.05578,-0.62409,-0.15683,0.09658,0.44827,0.03632,-0.38525,-0.06119,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1150,-0.00994,0.03352,0.43781,0.86123,-0.04012,-0.05870,0.50321,0.00518,0.04731,0.29684,0.30051,0.12891,0.05832,1,0.07961,0,0.04900,0.01900,0.0004,0.0000,-0.022768,-0.007302,72.0071,-0.009558,-0.006453,65.0362,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11667,-0.07144,-0.72594,1.51389,-0.74257,0.21057,0.44563,0.34931,-1.16026,1.76041,-0.79339,0.02177,1.04763,0.16549,-0.90183,-0.00068,-0.91362,-1.57118,-0.53123,-4.76973,-0.54992,0.41348,1.29655,5.19209,-1.05014,-0.62083,-0.15579,0.09637,0.44815,0.03639,-0.38529,-0.06122,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1200,-0.00993,0.03353,0.43781,0.86124,-0.04010,-0.05859,0.50321,0.00518,0.04731,0.29684,0.30051,0.12877,0.05832,1,0.07962,0,0.04900,0.01900,0.0004,0.0000,-0.022752,-0.007314,72.0025,-0.009550,-0.006466,65.0367,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11665,-0.07166,-0.72610,1.51370,-0.74237,0.21065,0.44502,0.34931,-1.16013,1.76065,-0.79340,0.02160,1.04763,0.16526,-0.90202,-0.00068,-0.91348,-1.56834,-0.53247,-4.76903,-0.54943,0.41425,1.29836,5.19198,-1.04449,-0.61756,-0.15475,0.09617,0.44801,0.03645,-0.38533,-0.06124,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1250,-0.00992,0.03355,0.43781,0.86124,-0.04009,-0.05848,0.50322,0.00518,0.04732,0.29685,0.30051,0.12864,0.05832,1,0.07962,0,0.04900,0.01900,0.0003,0.0000,-0.022735,-0.007327,71.9978,-0.009542,-0.006480,65.0372,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11661,-0.07188,-0.72628,1.51352,-0.74217,0.21073,0.44440,0.34931,-1.16000,1.76088,-0.79341,0.02142,1.04763,0.16503,-0.90220,-0.00068,-0.91335,-1.56534,-0.53359,-4.76823,-0.54888,0.41501,1.30016,5.19173,-1.03885,-0.61429,-0.15371,0.09598,0.44787,0.03651,-0.38539,-0.06126,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1300,-0.00991,0.03356,0.43782,0.86124,-0.04008,-0.05837,0.50323,0.00518,0.04732,0.29685,0.30051,0.12851,0.05832,1,0.07962,0,0.04900,0.01900,0.0003,0.0000,-0.022717,-0.007339,71.9928,-0.009532,-0.006493,65.0376,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11656,-0.07210,-0.72647,1.51334,-0.74196,0.21080,0.44378,0.34931,-1.15988,1.76110,-0.79342,0.02124,1.04763,0.16481,-0.90238,-0.00069,-0.91322,-1.56221,-0.53459,-4.76732,-0.54828,0.41577,1.30194,5.19134,-1.03323,-0.61102,-0.15266,0.09580,0.44771,0.03656,-0.38546,-0.06129,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1350,-0.00990,0.03358,0.43782,0.86124,-0.04008,-0.05826,0.50325,0.00518,0.04733,0.29685,0.30051,0.12838,0.05832,1,0.07963,0,0.04900,0.01900,0.0002,0.0000,-0.022698,-0.007350,71.9877,-0.009522,-0.006506,65.0380,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11650,-0.07231,-0.72667,1.51316,-0.74174,0.21088,0.44316,0.34931,-1.15977,1.76133,-0.79343,0.02106,1.04763,0.16459,-0.90256,-0.00069,-0.91311,-1.55894,-0.53547,-4.76633,-0.54763,0.41649,1.30370,5.19082,-1.02763,-0.60776,-0.15162,0.09563,0.44755,0.03660,-0.38554,-0.06131,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
21.1400,-0.00989,0.03359,0.43783,0.86124,-0.04007,-0.05815,0.50327,0.00518,0.04733,0.29685,0.30051,0.12826,0.05832,1,0.07963,0,0.04900,0.01900,0.0002,0.0000,-0.022678,-0.007360,71.9825,-0.009511,-0.006518,65.0384,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.11642,-0.07252,-0.72689,1.51299,-0.74151,0.21096,0.44253,0.34931,-1.15966,1.76156,-0.79344,0.02086,1.04762,0.16437,-0.90274,-0.00069,-0.91300,-1.55555,-0.53623,-4.76525,-0.54694,0.41720,1.30544,5.19016,-1.02205,-0.60450,-0.15058,0.09547,0.44738,0.03664,-0.38563,-0.06133,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
