t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
4.9100,-0.01025,0.00000,0.40361,0.99934,-0.00000,0.03623,-0.00000,0.00138,0.00000,0.25885,0.25659,0.07313,-0.00000,2,0.03483,-0.00088,-0.00019,-1.15989,1.87929,-0.79205,0.00022,0.00088,0.00019,-1.15989,1.87929,-0.79205,-0.00022,-0.11515,-0.00012,-0.11515,-0.00012,0.00034,0.00180,0.40367,-2.08414,-0.32568,-0.00186,-0.00034,-0.00180,0.40367,-2.08414,-0.32568,0.00186,0.02681,-0.00333,0.02681,-0.00333,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9150,-0.01021,0.00000,0.40400,0.99936,-0.00000,0.03589,-0.00000,0.00142,0.00000,0.25912,0.25686,0.07247,-0.00000,2,0.03483,-0.00088,-0.00019,-1.15554,1.87548,-0.79192,0.00022,0.00088,0.00019,-1.15554,1.87548,-0.79192,-0.00022,-0.11370,-0.00011,-0.11370,-0.00011,0.00034,0.00180,0.40239,-2.08311,-0.31742,-0.00187,-0.00034,-0.00180,0.40239,-2.08311,-0.31742,0.00187,0.02786,-0.00323,0.02786,-0.00323,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9200,-0.01016,0.00000,0.40438,0.99937,-0.00000,0.03555,-0.00000,0.00146,0.00000,0.25938,0.25715,0.07180,-0.00000,2,0.03483,-0.00088,-0.00019,-1.15114,1.87163,-0.79179,0.00022,0.00088,0.00019,-1.15114,1.87163,-0.79179,-0.00022,-0.11223,-0.00011,-0.11223,-0.00011,0.00034,0.00180,0.40105,-2.08205,-0.30903,-0.00187,-0.00034,-0.00180,0.40105,-2.08205,-0.30903,0.00187,0.02891,-0.00314,0.02891,-0.00314,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9250,-0.01011,0.00000,0.40477,0.99938,-0.00000,0.03521,-0.00000,0.00150,0.00000,0.25964,0.25743,0.07112,-0.00000,2,0.03484,-0.00088,-0.00019,-1.14669,1.86774,-0.79165,0.00022,0.00088,0.00019,-1.14669,1.86774,-0.79165,-0.00022,-0.11074,-0.00011,-0.11074,-0.00011,0.00034,0.00180,0.39966,-2.08096,-0.30051,-0.00188,-0.00034,-0.00180,0.39966,-2.08096,-0.30051,0.00188,0.02996,-0.00304,0.02996,-0.00304,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9300,-0.01006,0.00000,0.40517,0.99939,-0.00000,0.03486,-0.00000,0.00154,0.00000,0.25991,0.25771,0.07043,-0.00000,2,0.03484,-0.00088,-0.00019,-1.14220,1.86382,-0.79152,0.00022,0.00088,0.00019,-1.14220,1.86382,-0.79152,-0.00022,-0.10922,-0.00010,-0.10922,-0.00010,0.00034,0.00180,0.39822,-2.07982,-0.29187,-0.00189,-0.00034,-0.00180,0.39822,-2.07982,-0.29187,0.00189,0.03101,-0.00295,0.03101,-0.00295,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9350,-0.01001,0.00000,0.40556,0.99940,-0.00000,0.03450,0.00000,0.00158,0.00000,0.26018,0.25800,0.06973,-0.00000,2,0.03484,-0.00088,-0.00019,-1.13766,1.85986,-0.79138,0.00022,0.00088,0.00019,-1.13766,1.85986,-0.79138,-0.00022,-0.10768,-0.00010,-0.10768,-0.00010,0.00034,0.00180,0.39672,-2.07864,-0.28309,-0.00190,-0.00034,-0.00180,0.39672,-2.07864,-0.28309,0.00190,0.03207,-0.00285,0.03207,-0.00285,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9400,-0.00996,0.00000,0.40596,0.99942,-0.00000,0.03413,0.00000,0.00163,0.00000,0.26045,0.25829,0.06901,-0.00000,2,0.03484,-0.00088,-0.00019,-1.13308,1.85587,-0.79123,0.00022,0.00088,0.00019,-1.13308,1.85587,-0.79123,-0.00022,-0.10612,-0.00010,-0.10612,-0.00010,0.00034,0.00180,0.39517,-2.07743,-0.27419,-0.00190,-0.00034,-0.00180,0.39517,-2.07743,-0.27419,0.00190,0.03313,-0.00275,0.03313,-0.00275,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9450,-0.00991,0.00000,0.40636,0.99943,-0.00000,0.03376,0.00000,0.00167,0.00000,0.26072,0.25859,0.06828,-0.00000,2,0.03484,-0.00088,-0.00019,-1.12845,1.85184,-0.79109,0.00022,0.00088,0.00019,-1.12845,1.85184,-0.79109,-0.00022,-0.10453,-0.00010,-0.10453,-0.00010,0.00034,0.00179,0.39356,-2.07617,-0.26515,-0.00191,-0.00034,-0.00179,0.39356,-2.07617,-0.26515,0.00191,0.03419,-0.00265,0.03419,-0.00265,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9500,-0.00986,0.00000,0.40676,0.99944,-0.00000,0.03339,0.00000,0.00172,0.00000,0.26099,0.25888,0.06754,-0.00000,2,0.03484,-0.00088,-0.00019,-1.12378,1.84778,-0.79094,0.00022,0.00088,0.00019,-1.12378,1.84778,-0.79094,-0.00022,-0.10293,-0.00009,-0.10293,-0.00009,0.00034,0.00179,0.39190,-2.07488,-0.25598,-0.00192,-0.00034,-0.00179,0.39190,-2.07488,-0.25598,0.00192,0.03525,-0.00255,0.03525,-0.00255,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9550,-0.00981,0.00000,0.40717,0.99946,-0.00000,0.03300,0.00000,0.00176,0.00000,0.26127,0.25918,0.06679,-0.00000,2,0.03484,-0.00088,-0.00019,-1.11906,1.84368,-0.79079,0.00022,0.00088,0.00019,-1.11906,1.84368,-0.79079,-0.00022,-0.10130,-0.00009,-0.10130,-0.00009,0.00034,0.00179,0.39017,-2.07355,-0.24668,-0.00193,-0.00034,-0.00179,0.39017,-2.07355,-0.24668,0.00193,0.03632,-0.00245,0.03632,-0.00245,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9600,-0.00976,0.00000,0.40758,0.99947,-0.00000,0.03261,0.00000,0.00181,0.00000,0.26155,0.25948,0.06602,-0.00000,2,0.03484,-0.00088,-0.00019,-1.11430,1.83955,-0.79064,0.00022,0.00088,0.00019,-1.11430,1.83955,-0.79064,-0.00022,-0.09964,-0.00009,-0.09964,-0.00009,0.00034,0.00179,0.38840,-2.07218,-0.23725,-0.00193,-0.00034,-0.00179,0.38840,-2.07218,-0.23725,0.00193,0.03738,-0.00235,0.03738,-0.00235,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9650,-0.00970,0.00000,0.40799,0.99948,-0.00000,0.03222,0.00000,0.00185,0.00000,0.26183,0.25978,0.06524,-0.00000,2,0.03484,-0.00088,-0.00019,-1.10950,1.83539,-0.79049,0.00022,0.00088,0.00019,-1.10950,1.83539,-0.79049,-0.00022,-0.09797,-0.00008,-0.09797,-0.00008,0.00034,0.00179,0.38656,-2.07076,-0.22768,-0.00194,-0.00034,-0.00179,0.38656,-2.07076,-0.22768,0.00194,0.03845,-0.00224,0.03845,-0.00224,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9700,-0.00965,0.00000,0.40840,0.99949,-0.00000,0.03182,0.00000,0.00190,0.00000,0.26211,0.26009,0.06445,-0.00000,2,0.03484,-0.00088,-0.00020,-1.10465,1.83119,-0.79033,0.00022,0.00088,0.00020,-1.10465,1.83119,-0.79033,-0.00022,-0.09627,-0.00008,-0.09627,-0.00008,0.00034,0.00179,0.38467,-2.06931,-0.21797,-0.00195,-0.00034,-0.00179,0.38467,-2.06931,-0.21797,0.00195,0.03952,-0.00214,0.03952,-0.00214,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9750,-0.00960,0.00000,0.40882,0.99951,-0.00000,0.03141,0.00000,0.00195,0.00000,0.26239,0.26039,0.06365,-0.00000,2,0.03484,-0.00088,-0.00020,-1.09976,1.82697,-0.79018,0.00022,0.00088,0.00020,-1.09976,1.82697,-0.79018,-0.00022,-0.09455,-0.00008,-0.09455,-0.00008,0.00034,0.00179,0.38272,-2.06782,-0.20813,-0.00196,-0.00034,-0.00179,0.38272,-2.06782,-0.20813,0.00196,0.04059,-0.00203,0.04059,-0.00203,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9800,-0.00954,0.00000,0.40923,0.99952,-0.00000,0.03099,0.00000,0.00200,0.00000,0.26267,0.26070,0.06283,-0.00000,2,0.03484,-0.00088,-0.00020,-1.09483,1.82271,-0.79001,0.00022,0.00088,0.00020,-1.09483,1.82271,-0.79001,-0.00022,-0.09281,-0.00007,-0.09281,-0.00007,0.00034,0.00179,0.38071,-2.06630,-0.19815,-0.00197,-0.00034,-0.00179,0.38071,-2.06630,-0.19815,0.00197,0.04166,-0.00193,0.04166,-0.00193,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9850,-0.00949,0.00000,0.40965,0.99953,-0.00000,0.03057,0.00000,0.00205,0.00000,0.26296,0.26101,0.06200,-0.00000,2,0.03484,-0.00088,-0.00020,-1.08986,1.81841,-0.78985,0.00022,0.00088,0.00020,-1.08986,1.81841,-0.78985,-0.00022,-0.09105,-0.00007,-0.09105,-0.00007,0.00034,0.00179,0.37864,-2.06473,-0.18803,-0.00198,-0.00034,-0.00179,0.37864,-2.06473,-0.18803,0.00198,0.04273,-0.00182,0.04273,-0.00182,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9900,-0.00943,0.00000,0.41007,0.99955,-0.00000,0.03015,0.00000,0.00210,0.00000,0.26325,0.26132,0.06116,-0.00000,2,0.03484,-0.00088,-0.00020,-1.08484,1.81409,-0.78969,0.00022,0.00088,0.00020,-1.08484,1.81409,-0.78969,-0.00022,-0.08926,-0.00007,-0.08926,-0.00007,0.00034,0.00179,0.37652,-2.06312,-0.17778,-0.00199,-0.00034,-0.00179,0.37652,-2.06312,-0.17778,0.00199,0.04380,-0.00171,0.04380,-0.00171,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.9950,-0.00938,0.00000,0.41050,0.99956,-0.00000,0.02971,0.00000,0.00215,0.00000,0.26353,0.26164,0.06030,-0.00000,2,0.03484,-0.00088,-0.00020,-1.07978,1.80974,-0.78952,0.00022,0.00088,0.00020,-1.07978,1.80974,-0.78952,-0.00022,-0.08745,-0.00006,-0.08745,-0.00006,0.00034,0.00179,0.37433,-2.06147,-0.16738,-0.00199,-0.00034,-0.00179,0.37433,-2.06147,-0.16738,0.00199,0.04487,-0.00160,0.04487,-0.00160,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0000,-0.00932,0.00000,0.41092,0.99957,-0.00000,0.02927,0.00000,0.00220,0.00000,0.26382,0.26195,0.05943,-0.00000,2,0.03484,-0.00088,-0.00020,-1.07468,1.80535,-0.78935,0.00022,0.00088,0.00020,-1.07468,1.80535,-0.78935,-0.00022,-0.08562,-0.00006,-0.08562,-0.00006,0.00034,0.00178,0.37209,-2.05979,-0.15684,-0.00200,-0.00034,-0.00178,0.37209,-2.05979,-0.15684,0.00200,0.04594,-0.00149,0.04594,-0.00149,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0050,-0.00926,0.00000,0.41135,0.99958,-0.00000,0.02882,0.00000,0.00225,0.00000,0.26411,0.26227,0.05855,-0.00000,2,0.03484,-0.00088,-0.00020,-1.06954,1.80094,-0.78918,0.00022,0.00088,0.00020,-1.06954,1.80094,-0.78918,-0.00022,-0.08377,-0.00006,-0.08377,-0.00006,0.00034,0.00178,0.36978,-2.05806,-0.14616,-0.00201,-0.00034,-0.00178,0.36978,-2.05806,-0.14616,0.00201,0.04701,-0.00138,0.04701,-0.00138,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0100,-0.00921,0.00000,0.41178,0.99960,-0.00000,0.02837,0.00000,0.00230,0.00000,0.26441,0.26259,0.05766,-0.00000,2,0.03484,-0.00088,-0.00020,-1.06436,1.79649,-0.78900,0.00022,0.00088,0.00020,-1.06436,1.79649,-0.78900,-0.00022,-0.08190,-0.00005,-0.08190,-0.00005,0.00034,0.00178,0.36742,-2.05629,-0.13534,-0.00202,-0.00034,-0.00178,0.36742,-2.05629,-0.13534,0.00202,0.04809,-0.00127,0.04809,-0.00127,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0150,-0.00915,0.00000,0.41221,0.99961,-0.00000,0.02791,0.00000,0.00235,0.00000,0.26470,0.26292,0.05675,-0.00000,2,0.03484,-0.00087,-0.00020,-1.05914,1.79202,-0.78882,0.00022,0.00087,0.00020,-1.05914,1.79202,-0.78882,-0.00022,-0.08000,-0.00005,-0.08000,-0.00005,0.00034,0.00178,0.36499,-2.05449,-0.12438,-0.00203,-0.00034,-0.00178,0.36499,-2.05449,-0.12438,0.00203,0.04915,-0.00115,0.04915,-0.00115,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0200,-0.00909,0.00000,0.41264,0.99962,-0.00000,0.02744,0.00000,0.00241,0.00000,0.26499,0.26324,0.05583,-0.00000,2,0.03484,-0.00087,-0.00020,-1.05388,1.78751,-0.78864,0.00022,0.00087,0.00020,-1.05388,1.78751,-0.78864,-0.00022,-0.07809,-0.00005,-0.07809,-0.00005,0.00034,0.00178,0.36251,-2.05264,-0.11328,-0.00204,-0.00034,-0.00178,0.36251,-2.05264,-0.11328,0.00204,0.05022,-0.00104,0.05022,-0.00104,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0250,-0.00903,0.00000,0.41307,0.99964,-0.00000,0.02697,0.00000,0.00246,0.00000,0.26529,0.26357,0.05490,-0.00000,2,0.03484,-0.00087,-0.00020,-1.04858,1.78298,-0.78846,0.00022,0.00087,0.00020,-1.04858,1.78298,-0.78846,-0.00022,-0.07615,-0.00004,-0.07615,-0.00004,0.00034,0.00178,0.35996,-2.05076,-0.10203,-0.00205,-0.00034,-0.00178,0.35996,-2.05076,-0.10203,0.00205,0.05129,-0.00093,0.05129,-0.00093,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0300,-0.00897,0.00000,0.41350,0.99965,-0.00000,0.02649,0.00000,0.00251,0.00000,0.26559,0.26389,0.05395,-0.00000,2,0.03484,-0.00087,-0.00021,-1.04324,1.77842,-0.78828,0.00022,0.00087,0.00021,-1.04324,1.77842,-0.78828,-0.00022,-0.07419,-0.00004,-0.07419,-0.00004,0.00034,0.00178,0.35735,-2.04884,-0.09063,-0.00206,-0.00034,-0.00178,0.35735,-2.04884,-0.09063,0.00206,0.05236,-0.00081,0.05236,-0.00081,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0350,-0.00891,0.00000,0.41394,0.99966,-0.00000,0.02600,0.00000,0.00257,0.00000,0.26588,0.26422,0.05299,-0.00000,2,0.03484,-0.00087,-0.00021,-1.03786,1.77383,-0.78809,0.00022,0.00087,0.00021,-1.03786,1.77383,-0.78809,-0.00022,-0.07222,-0.00004,-0.07222,-0.00004,0.00034,0.00178,0.35468,-2.04687,-0.07909,-0.00207,-0.00034,-0.00178,0.35468,-2.04687,-0.07909,0.00207,0.05342,-0.00069,0.05342,-0.00069,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0400,-0.00885,0.00000,0.41438,0.99967,-0.00000,0.02551,0.00000,0.00263,0.00000,0.26618,0.26455,0.05201,-0.00000,2,0.03484,-0.00087,-0.00021,-1.03244,1.76921,-0.78790,0.00022,0.00087,0.00021,-1.03244,1.76921,-0.78790,-0.00022,-0.07022,-0.00003,-0.07022,-0.00003,0.00034,0.00178,0.35195,-2.04487,-0.06741,-0.00208,-0.00034,-0.00178,0.35195,-2.04487,-0.06741,0.00208,0.05449,-0.00058,0.05449,-0.00058,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0450,-0.00879,0.00000,0.41481,0.99969,-0.00000,0.02501,0.00000,0.00268,0.00000,0.26648,0.26489,0.05103,-0.00000,2,0.03484,-0.00087,-0.00021,-1.02699,1.76457,-0.78770,0.00022,0.00087,0.00021,-1.02699,1.76457,-0.78770,-0.00022,-0.06820,-0.00003,-0.06820,-0.00003,0.00034,0.00178,0.34916,-2.04283,-0.05557,-0.00209,-0.00034,-0.00178,0.34916,-2.04283,-0.05557,0.00209,0.05555,-0.00046,0.05555,-0.00046,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0500,-0.00873,0.00000,0.41525,0.99970,-0.00000,0.02450,0.00000,0.00274,0.00000,0.26678,0.26522,0.05003,-0.00000,2,0.03484,-0.00087,-0.00021,-1.02150,1.75990,-0.78751,0.00022,0.00087,0.00021,-1.02150,1.75990,-0.78751,-0.00022,-0.06616,-0.00002,-0.06616,-0.00002,0.00034,0.00178,0.34630,-2.04075,-0.04359,-0.00210,-0.00034,-0.00178,0.34630,-2.04075,-0.04359,0.00210,0.05661,-0.00034,0.05661,-0.00034,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0550,-0.00867,0.00000,0.41569,0.99971,-0.00000,0.02399,0.00000,0.00280,0.00000,0.26708,0.26555,0.04901,-0.00000,2,0.03484,-0.00087,-0.00021,-1.01597,1.75521,-0.78731,0.00022,0.00087,0.00021,-1.01597,1.75521,-0.78731,-0.00022,-0.06410,-0.00002,-0.06410,-0.00002,0.00034,0.00178,0.34338,-2.03863,-0.03147,-0.00211,-0.00034,-0.00178,0.34338,-2.03863,-0.03147,0.00211,0.05767,-0.00022,0.05767,-0.00022,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0600,-0.00860,0.00000,0.41613,0.99972,-0.00000,0.02347,0.00000,0.00286,0.00000,0.26738,0.26589,0.04799,-0.00000,2,0.03484,-0.00087,-0.00021,-1.01040,1.75048,-0.78711,0.00022,0.00087,0.00021,-1.01040,1.75048,-0.78711,-0.00022,-0.06202,-0.00001,-0.06202,-0.00001,0.00034,0.00178,0.34039,-2.03647,-0.01920,-0.00212,-0.00034,-0.00178,0.34039,-2.03647,-0.01920,0.00212,0.05872,-0.00007,0.05872,-0.00007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0650,-0.00854,0.00000,0.41658,0.99974,-0.00000,0.02294,0.00000,0.00291,0.00000,0.26769,0.26623,0.04695,-0.00000,2,0.03484,-0.00087,-0.00021,-1.00480,1.74574,-0.78690,0.00022,0.00087,0.00021,-1.00480,1.74574,-0.78690,-0.00022,-0.05992,-0.00001,-0.05992,-0.00001,0.00034,0.00178,0.33735,-2.03427,-0.00678,-0.00213,-0.00034,-0.00178,0.33735,-2.03427,-0.00678,0.00213,0.05976,0.00011,0.05976,0.00011,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0700,-0.00848,0.00000,0.41702,0.99975,-0.00000,0.02241,0.00000,0.00297,0.00000,0.26799,0.26657,0.04589,-0.00000,2,0.03485,-0.00087,-0.00021,-0.99918,1.74096,-0.78668,0.00022,0.00087,0.00021,-0.99918,1.74096,-0.78668,-0.00022,-0.05780,0.00001,-0.05780,0.00001,0.00034,0.00178,0.33411,-2.03214,0.00544,-0.00215,-0.00034,-0.00178,0.33411,-2.03214,0.00544,0.00215,0.06073,0.00030,0.06073,0.00030,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0750,-0.00841,0.00000,0.41746,0.99976,-0.00000,0.02188,0.00000,0.00303,0.00000,0.26829,0.26691,0.04483,-0.00000,2,0.03485,-0.00087,-0.00022,-0.99355,1.73614,-0.78643,0.00022,0.00087,0.00022,-0.99355,1.73614,-0.78643,-0.00022,-0.05567,0.00002,-0.05567,0.00002,0.00034,0.00178,0.33017,-2.03052,0.01598,-0.00215,-0.00034,-0.00178,0.33017,-2.03052,0.01598,0.00215,0.06134,0.00045,0.06134,0.00045,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0800,-0.00835,0.00000,0.41791,0.99977,-0.00000,0.02135,0.00000,0.00309,0.00000,0.26860,0.26725,0.04377,-0.00000,2,0.03485,-0.00087,-0.00022,-0.98791,1.73128,-0.78614,0.00022,0.00087,0.00022,-0.98791,1.73128,-0.78614,-0.00022,-0.05353,0.00004,-0.05353,0.00004,0.00033,0.00178,0.32572,-2.02920,0.02517,-0.00216,-0.00033,-0.00178,0.32572,-2.02920,0.02517,0.00216,0.06167,0.00056,0.06167,0.00056,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0850,-0.00829,0.00000,0.41836,0.99978,-0.00000,0.02083,0.00000,0.00315,0.00000,0.26891,0.26760,0.04271,-0.00000,2,0.03485,-0.00087,-0.00022,-0.98229,1.72636,-0.78579,0.00022,0.00087,0.00022,-0.98229,1.72636,-0.78579,-0.00022,-0.05139,0.00006,-0.05139,0.00006,0.00033,0.00178,0.32092,-2.02807,0.03326,-0.00216,-0.00033,-0.00178,0.32092,-2.02807,0.03326,0.00216,0.06176,0.00063,0.06176,0.00063,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0900,-0.00823,0.00000,0.41881,0.99979,-0.00000,0.02031,0.00000,0.00321,0.00000,0.26921,0.26794,0.04166,-0.00000,2,0.03485,-0.00087,-0.00022,-0.97668,1.72140,-0.78539,0.00022,0.00087,0.00022,-0.97668,1.72140,-0.78539,-0.00022,-0.04925,0.00008,-0.04925,0.00008,0.00033,0.00178,0.31585,-2.02703,0.04041,-0.00217,-0.00033,-0.00178,0.31585,-2.02703,0.04041,0.00217,0.06165,0.00068,0.06165,0.00068,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.0950,-0.00816,0.00000,0.41926,0.99980,-0.00000,0.01979,0.00000,0.00327,-0.00000,0.26953,0.26829,0.04062,-0.00000,2,0.03485,-0.00087,-0.00022,-0.97110,1.71638,-0.78492,0.00022,0.00087,0.00022,-0.97110,1.71638,-0.78492,-0.00022,-0.04711,0.00011,-0.04711,0.00011,0.00033,0.00178,0.31059,-2.02605,0.04677,-0.00217,-0.00033,-0.00178,0.31059,-2.02605,0.04677,0.00217,0.06139,0.00071,0.06139,0.00071,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1000,-0.00810,0.00000,0.41971,0.99981,-0.00000,0.01929,0.00000,0.00332,-0.00000,0.26984,0.26864,0.03959,-0.00000,2,0.03485,-0.00087,-0.00022,-0.96554,1.71130,-0.78439,0.00022,0.00087,0.00022,-0.96554,1.71130,-0.78439,-0.00022,-0.04497,0.00014,-0.04497,0.00014,0.00032,0.00178,0.30521,-2.02507,0.05245,-0.00217,-0.00032,-0.00178,0.30521,-2.02507,0.05245,0.00217,0.06099,0.00073,0.06099,0.00073,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1050,-0.00804,0.00000,0.42017,0.99982,-0.00000,0.01879,0.00000,0.00338,-0.00000,0.27015,0.26899,0.03858,-0.00000,2,0.03485,-0.00087,-0.00022,-0.96001,1.70617,-0.78378,0.00022,0.00087,0.00022,-0.96001,1.70617,-0.78378,-0.00022,-0.04285,0.00017,-0.04285,0.00017,0.00032,0.00177,0.29975,-2.02407,0.05754,-0.00217,-0.00032,-0.00177,0.29975,-2.02407,0.05754,0.00217,0.06047,0.00073,0.06047,0.00073,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
5.1100,-0.00798,0.00000,0.42063,0.99983,-0.00000,0.01830,0.00000,0.00343,-0.00000,0.27047,0.26934,0.03758,-0.00000,2,0.03485,-0.00087,-0.00022,-0.95451,1.70097,-0.78310,0.00022,0.00087,0.00022,-0.95451,1.70097,-0.78310,-0.00022,-0.04073,0.00020,-0.04073,0.00020,0.00032,0.00177,0.29424,-2.02303,0.06212,-0.00217,-0.00032,-0.00177,0.29424,-2.02303,0.06212,0.00217,0.05986,0.00072,0.05986,0.00072,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
