t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,trunk_tilt,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_pitch_joint,tau_left_hip_roll_joint,tau_left_hip_yaw_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_pitch_joint,tau_right_hip_roll_joint,tau_right_hip_yaw_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_pitch_joint,lim_left_hip_roll_joint,lim_left_hip_yaw_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_pitch_joint,lim_right_hip_roll_joint,lim_right_hip_yaw_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.7580,0.00724,-0.02462,0.68834,0.96205,-0.25613,-0.08157,0.04706,0.04203,0.01130,0.62660,0.64894,0.44856,0.00007,2,0.03479,0.44856,1,0.08500,0.03000,0.2304,0.0890,0.100965,0.125872,-10.8137,-90.7607,149.1653,-12.8589,5.6078,101.4607,-99.4118,-78.4638,150.5374,-1.1177,8.1515,154.1411,-0.085008,0.030008,150.0006,0.051969,-0.029071,101.4607,-0.085008,0.030008,150.0006,-0.002037,-0.011874,154.1411,-0.52406,0.42047,-0.70884,1.27038,-0.71726,-0.24689,-0.11619,0.53321,-0.42391,0.50593,-0.31340,-0.12533,-0.03960,0.52455,-0.26789,0.31038,-2.90191,-7.85212,7.70344,-9.55644,6.86225,2.98859,-2.59387,-6.03876,5.45154,-4.47211,2.77275,1.68255,-0.76671,-3.26151,2.93947,-0.70276,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7600,0.00710,-0.02452,0.68763,0.96200,-0.25636,-0.08204,0.04585,0.04207,0.01138,0.62606,0.64879,0.44832,0.00007,2,0.03482,0.44832,1,0.08500,0.03000,0.2175,0.0992,0.101186,0.125835,-8.3236,-91.2614,149.0739,-12.3722,5.3022,103.1440,-99.4147,-78.5358,150.4980,-7.9855,2.6417,141.3575,-0.085008,0.030008,150.0006,0.052166,-0.029081,103.1440,-0.085008,0.030008,150.0006,0.005633,-0.004305,141.3575,-0.52446,0.42208,-0.70772,1.27402,-0.71936,-0.24628,-0.11958,0.53282,-0.42370,0.51446,-0.31748,-0.12474,-0.04131,0.51878,-0.26925,0.30551,-2.89231,-7.85101,7.70644,-9.64373,7.00954,3.05078,-2.59199,-6.03783,5.45758,-4.57101,2.92230,1.48819,-0.76132,-3.18398,2.73647,-0.76163,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7620,0.00697,-0.02441,0.68691,0.96196,-0.25660,-0.08250,0.04465,0.04209,0.01146,0.62550,0.64864,0.44803,0.00007,2,0.03485,0.44803,1,0.08500,0.03000,0.2095,0.0942,0.101538,0.125772,-5.4260,-91.8113,148.9854,-12.1261,5.0238,104.4378,-99.4429,-78.6433,150.4231,-7.1511,3.7428,142.7815,-0.085008,0.030008,150.0006,0.052499,-0.029095,104.4378,-0.085008,0.030008,150.0006,0.005462,-0.004253,142.7815,-0.52487,0.42368,-0.70663,1.27770,-0.72155,-0.24571,-0.12297,0.53241,-0.42350,0.52296,-0.32162,-0.12397,-0.04299,0.51302,-0.27040,0.30078,-2.87510,-7.84632,7.71306,-9.73473,7.14504,3.09574,-2.60202,-6.04318,5.44876,-4.64539,3.08503,1.21397,-0.76168,-3.11533,2.54381,-0.81983,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7640,0.00683,-0.02429,0.68619,0.96191,-0.25683,-0.08295,0.04345,0.04212,0.01155,0.62494,0.64850,0.44771,0.00007,2,0.03487,0.44771,1,0.08500,0.03000,0.2031,0.0908,0.101884,0.125707,-2.6207,-92.3395,148.9007,-11.9332,4.8021,105.5734,-99.4876,-78.7709,150.3268,-6.1742,4.8614,144.2109,-0.085008,0.030008,150.0006,0.052830,-0.029108,105.5734,-0.085008,0.030008,150.0006,0.005198,-0.004172,144.2109,-0.52530,0.42525,-0.70556,1.28143,-0.72383,-0.24518,-0.12635,0.53201,-0.42331,0.53142,-0.32577,-0.12316,-0.04465,0.50731,-0.27136,0.29617,-2.85340,-7.84409,7.72023,-9.82444,7.26779,3.12990,-2.60472,-6.05438,5.44819,-4.71869,3.20027,1.05788,-0.76740,-3.05478,2.35943,-0.87783,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7660,0.00669,-0.02418,0.68545,0.96186,-0.25707,-0.08340,0.04225,0.04215,0.01163,0.62437,0.64835,0.44736,0.00007,2,0.03490,0.44736,1,0.08500,0.03000,0.1987,0.0910,0.102237,0.125639,-0.1824,-92.8077,148.8203,-11.8473,4.5488,106.4651,-99.5386,-78.9009,150.2248,-1.3114,8.2872,153.6974,-0.085008,0.030008,150.0006,0.053168,-0.029122,106.4651,-0.085008,0.030008,150.0006,0.000423,-0.008548,153.6974,-0.52574,0.42680,-0.70452,1.28518,-0.72617,-0.24468,-0.12974,0.53161,-0.42315,0.53986,-0.32988,-0.12249,-0.04627,0.50162,-0.27214,0.29170,-2.82984,-7.84864,7.72665,-9.90980,7.37808,3.15705,-2.59180,-6.07054,5.46563,-4.80554,3.25294,1.07670,-0.77831,-3.00172,2.18183,-0.93608,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7680,0.00656,-0.02407,0.68471,0.96181,-0.25730,-0.08385,0.04105,0.04217,0.01172,0.62379,0.64820,0.44697,0.00007,2,0.03493,0.44697,1,0.08500,0.03000,0.1938,0.1174,0.102593,0.125569,2.0049,-93.2343,148.7435,-11.6351,4.5520,107.4425,-99.5838,-79.0106,150.1371,-3.3584,9.8210,147.3268,-0.085008,0.030008,150.0006,0.053511,-0.029135,107.4425,-0.085008,0.030008,150.0006,0.003239,-0.010256,147.3268,-0.52620,0.42834,-0.70350,1.28897,-0.72857,-0.24421,-0.13313,0.53122,-0.42302,0.54828,-0.33395,-0.12195,-0.04785,0.49598,-0.27274,0.28734,-2.80516,-7.85794,7.73322,-9.99201,7.47791,3.17909,-2.57028,-6.09039,5.49309,-4.90041,3.26895,1.19232,-0.79381,-2.95484,2.01098,-0.99348,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7700,0.00642,-0.02395,0.68396,0.96176,-0.25753,-0.08428,0.03986,0.04219,0.01180,0.62320,0.64806,0.44656,0.00007,2,0.03495,0.44656,1,0.08500,0.03000,0.1896,0.1105,0.102860,0.125513,4.5238,-93.7049,148.6678,-11.4921,4.4267,108.2573,-99.6246,-79.0991,150.0635,-3.2959,9.1756,147.0531,-0.085008,0.030008,150.0006,0.053765,-0.029146,108.2573,-0.085008,0.030008,150.0006,0.003066,-0.010948,147.0531,-0.52669,0.42985,-0.70251,1.29280,-0.73102,-0.24375,-0.13653,0.53083,-0.42291,0.55666,-0.33799,-0.12154,-0.04939,0.49038,-0.27318,0.28310,-2.77630,-7.85817,7.74190,-10.07860,7.57082,3.19673,-2.55644,-6.11315,5.51024,-4.97743,3.29573,1.32958,-0.81199,-2.91164,1.84932,-1.04592,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7720,0.00629,-0.02384,0.68320,0.96170,-0.25777,-0.08469,0.03880,0.04221,0.01189,0.62260,0.64791,0.44612,0.00007,2,0.03497,0.44612,0,0.08500,0.03000,0.1856,0.1040,0.103065,0.125466,-95.4448,-79.3160,148.9677,-11.3566,4.3060,109.0470,3.2299,-91.2048,149.8548,-3.2079,8.5830,146.7863,-0.085008,0.030008,150.0006,0.053958,-0.029155,109.0470,-0.085008,0.030008,150.0006,0.002982,-0.011749,146.7863,-0.52729,0.43123,-0.70178,1.29648,-0.73348,-0.24430,-0.13982,0.53048,-0.42304,0.56472,-0.34233,-0.12224,-0.05078,0.48509,-0.27373,0.27906,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7740,0.00615,-0.02375,0.68245,0.96164,-0.25802,-0.08506,0.03790,0.04223,0.01199,0.62200,0.64777,0.44569,0.00007,2,0.03498,0.44569,1,0.08500,0.03000,0.7916,0.3046,-0.033827,0.149399,-101.7711,-78.3793,148.9970,-52.6924,41.6428,141.4074,15.2303,-92.5158,149.9092,28.6794,2.4364,157.5080,-0.085008,0.030008,150.0006,-0.084983,-0.025072,141.4074,-0.085008,0.030008,150.0006,-0.063309,-0.017988,157.5080,-0.52805,0.43245,-0.70137,1.29998,-0.73591,-0.24601,-0.14299,0.53018,-0.42345,0.57242,-0.34690,-0.12386,-0.05199,0.48018,-0.27446,0.27525,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7760,0.00603,-0.02367,0.68170,0.96157,-0.25830,-0.08541,0.03713,0.04225,0.01208,0.62139,0.64762,0.44530,0.00007,2,0.03498,0.44530,1,0.08500,0.03000,0.7730,0.5156,-0.033788,0.149357,-101.7788,-78.1941,149.0890,-52.4562,40.9328,143.4635,18.4371,-92.6677,150.0682,54.0606,-32.1924,203.3953,-0.085008,0.030008,150.0006,-0.084985,-0.025065,143.4635,-0.085008,0.030008,150.0006,-0.073721,0.009857,203.3953,-0.52894,0.43361,-0.70125,1.30328,-0.73831,-0.24871,-0.14612,0.52990,-0.42404,0.57983,-0.35122,-0.12530,-0.05302,0.47561,-0.27536,0.27165,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7780,0.00590,-0.02360,0.68096,0.96149,-0.25858,-0.08572,0.03648,0.04226,0.01218,0.62079,0.64747,0.44494,0.00007,2,0.03498,0.44494,1,0.08500,0.03000,0.7506,0.5726,-0.033738,0.149315,-101.7850,-77.8733,149.2526,-51.7438,40.1077,145.3770,19.1018,-92.5475,150.2096,54.8994,-28.2990,179.7709,-0.085008,0.030008,150.0006,-0.084987,-0.025054,145.3770,-0.085008,0.030008,150.0006,-0.085004,0.010292,179.7709,-0.52996,0.43467,-0.70139,1.30643,-0.74065,-0.25225,-0.14920,0.52965,-0.42481,0.58692,-0.35508,-0.12662,-0.05388,0.47137,-0.27642,0.26823,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7800,0.00578,-0.02355,0.68021,0.96140,-0.25889,-0.08600,0.03596,0.04228,0.01228,0.62018,0.64733,0.44461,0.00007,2,0.03497,0.44461,1,0.08500,0.03000,0.6949,0.5780,-0.019713,0.151666,-101.7877,-77.4373,149.4774,-54.7514,37.9534,159.7839,19.2460,-92.3858,150.3284,55.6216,-28.4193,180.0950,-0.085008,0.030008,150.0006,-0.071506,-0.020676,159.7839,0.085008,0.030008,150.0006,-0.085007,0.010451,180.0950,-0.53114,0.43566,-0.70177,1.30951,-0.74321,-0.25645,-0.15223,0.52942,-0.42573,0.59370,-0.35855,-0.12781,-0.05457,0.46743,-0.27763,0.26495,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7820,0.00565,-0.02351,0.67948,0.96131,-0.25920,-0.08625,0.03556,0.04229,0.01238,0.61957,0.64718,0.44431,0.00007,2,0.03495,0.44431,1,0.08500,0.03000,0.6780,0.5841,-0.020373,0.151505,-101.8212,-76.9084,149.7275,-53.3911,37.5203,160.4192,19.4756,-92.2518,150.4277,56.5538,-28.5457,180.7680,-0.085008,0.030008,150.0006,-0.072203,-0.020883,160.4192,-0.013064,0.030008,150.0006,-0.085007,0.010590,180.7680,-0.53249,0.43656,-0.70236,1.31260,-0.74596,-0.26088,-0.15522,0.52922,-0.42680,0.60021,-0.36175,-0.12873,-0.05510,0.46377,-0.27898,0.26181,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7840,0.00553,-0.02349,0.67874,0.96121,-0.25954,-0.08648,0.03526,0.04231,0.01249,0.61897,0.64703,0.44402,0.00007,2,0.03493,0.44402,1,0.08500,0.03000,0.3858,0.5436,-0.024139,0.175550,17.2882,-93.4777,149.9574,-35.5925,21.0652,178.6595,-99.9810,-78.1707,150.3127,57.4664,-32.9532,203.0982,-0.085008,0.030008,150.0006,-0.079418,0.002429,178.6595,-0.078027,0.030008,150.0006,-0.074775,0.010376,203.0982,-0.53409,0.43739,-0.70312,1.31577,-0.74865,-0.26465,-0.15818,0.52904,-0.42802,0.60654,-0.36496,-0.12942,-0.05548,0.46037,-0.28047,0.25878,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7860,0.00542,-0.02349,0.67801,0.96110,-0.25989,-0.08668,0.03505,0.04233,0.01259,0.61836,0.64689,0.44375,0.00007,2,0.03492,0.44375,1,0.08500,0.03000,0.4069,0.5532,-0.026259,0.162692,14.6619,-92.6196,150.2645,-36.5563,23.2694,177.5019,-99.9674,-78.1082,150.3543,57.9857,-32.8332,200.7563,-0.085008,0.030008,150.0006,-0.079748,-0.010555,177.5019,-0.085008,0.030008,150.0006,-0.075559,0.010546,200.7563,-0.53589,0.43814,-0.70404,1.31901,-0.75127,-0.26775,-0.16114,0.52888,-0.42940,0.61272,-0.36821,-0.13007,-0.05571,0.45721,-0.28209,0.25585,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7880,0.00530,-0.02350,0.67729,0.96099,-0.26026,-0.08686,0.03494,0.04235,0.01269,0.61777,0.64674,0.44350,0.00007,2,0.03491,0.44350,1,0.08500,0.03000,0.4153,0.5623,-0.027453,0.163604,12.0161,-91.8612,150.5021,-36.5873,23.8027,175.1862,-99.9625,-78.0545,150.3854,58.2245,-32.5637,197.7219,-0.085008,0.030008,150.0006,-0.081115,-0.009780,175.1862,-0.064977,0.030008,150.0006,-0.076409,0.010711,197.7219,-0.53789,0.43882,-0.70510,1.32231,-0.75382,-0.27028,-0.16409,0.52873,-0.43093,0.61877,-0.37148,-0.13068,-0.05579,0.45429,-0.28383,0.25302,-32.19682,-35.53969,23.92527,-45.74109,-10.38558,-1.35610,18.18052,40.40232,-1.53133,-4.28783,-6.75347,-1.38262,2.15839,0.18125,-7.62687,-2.72732,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7900,0.00519,-0.02350,0.67656,0.96089,-0.26060,-0.08706,0.03472,0.04237,0.01278,0.61717,0.64660,0.44326,0.00007,2,0.03492,0.44326,1,0.08500,0.03000,0.4247,0.5713,-0.028024,0.162963,9.2972,-91.1832,150.6789,-36.9714,24.3931,173.8407,-99.9644,-78.0094,150.4076,58.5066,-32.3613,195.0658,-0.085008,0.030008,150.0006,-0.081642,-0.010454,173.8407,-0.048657,0.030008,150.0006,-0.077220,0.010862,195.0658,-0.53980,0.43955,-0.70588,1.32580,-0.75593,-0.27092,-0.16708,0.52856,-0.43225,0.62499,-0.37461,-0.13073,-0.05591,0.45113,-0.28531,0.24992,-1.06705,-7.20901,9.83296,-10.03346,8.06178,6.44760,-2.85577,-6.49192,7.27866,-3.50070,3.06810,2.56178,-2.23376,-5.04989,3.22979,-2.02937,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7920,0.00507,-0.02349,0.67582,0.96079,-0.26093,-0.08729,0.03433,0.04240,0.01288,0.61658,0.64645,0.44292,0.00007,2,0.03492,0.44292,1,0.08500,0.03000,0.5316,0.2127,0.055423,0.164513,2.2797,-90.1700,150.6669,21.0942,-37.7295,135.5159,-99.9495,-78.0512,150.3957,14.1464,-11.8827,144.7857,-0.085008,0.030008,150.0006,0.000734,0.002776,135.5159,-0.072889,0.030008,150.0006,-0.014502,-0.002157,144.7857,-0.54153,0.44032,-0.70635,1.32946,-0.75767,-0.27002,-0.17010,0.52838,-0.43329,0.63144,-0.37762,-0.13027,-0.05613,0.44764,-0.28646,0.24656,-1.22403,-7.29823,9.43148,-10.32235,7.55373,4.15934,-2.78965,-6.48054,6.96718,-3.85838,2.93104,1.83627,-2.12738,-4.61117,2.87160,-1.60941,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7940,0.00496,-0.02347,0.67508,0.96070,-0.26123,-0.08756,0.03382,0.04243,0.01297,0.61597,0.64630,0.44245,0.00007,2,0.03493,0.44245,1,0.08500,0.03000,0.4269,0.1591,0.063590,0.165967,-2.9997,-89.6310,150.5223,13.1058,-29.0106,124.2876,-99.9175,-78.1710,150.3548,10.5371,-8.1861,139.8056,-0.085008,0.030008,150.0006,0.008608,0.005317,124.2876,-0.085008,0.030008,150.0006,-0.011713,-0.001258,139.8056,-0.54308,0.44114,-0.70659,1.33322,-0.75918,-0.26822,-0.17313,0.52819,-0.43411,0.63807,-0.38054,-0.12949,-0.05641,0.44390,-0.28735,0.24306,-1.39099,-7.37021,9.14449,-10.51811,7.25179,2.83067,-2.74577,-6.47696,6.72315,-4.15751,2.86601,1.38430,-2.03964,-4.25426,2.58236,-1.33454,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7960,0.00485,-0.02345,0.67432,0.96062,-0.26151,-0.08784,0.03320,0.04247,0.01305,0.61536,0.64616,0.44189,0.00007,2,0.03494,0.44189,1,0.08500,0.03000,0.3466,0.1204,0.069845,0.167094,-7.2174,-89.3732,150.3071,7.7973,-23.2459,117.9056,-99.8750,-78.3378,150.2962,8.1721,-5.6057,137.2347,-0.085008,0.030008,150.0006,0.014644,0.007258,117.9056,-0.085008,0.030008,150.0006,-0.009666,-0.000601,137.2347,-0.54447,0.44198,-0.70666,1.33707,-0.76054,-0.26589,-0.17618,0.52798,-0.43477,0.64484,-0.38343,-0.12851,-0.05675,0.43996,-0.28801,0.23949,-1.54784,-7.42593,8.93688,-10.66425,7.07208,2.04164,-2.71341,-6.47970,6.53060,-4.41486,2.84494,1.09570,-1.96736,-3.96228,2.34252,-1.16103,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.7980,0.00474,-0.02341,0.67355,0.96054,-0.26179,-0.08815,0.03250,0.04250,0.01313,0.61474,0.64601,0.44124,0.00007,2,0.03495,0.44124,1,0.08500,0.03000,0.8857,0.1009,-0.032837,0.152089,-10.6121,-89.3098,150.0528,18.9515,8.3053,38.9383,-99.8259,-78.5336,150.2266,7.4590,-3.8066,138.3492,-0.085008,0.030008,150.0006,-0.085010,-0.021726,38.9383,-0.085008,0.030008,150.0006,-0.008577,-0.000254,138.3492,-0.54571,0.44291,-0.70659,1.34070,-0.76069,-0.26355,-0.17924,0.52778,-0.43530,0.65175,-0.38630,-0.12740,-0.05714,0.43588,-0.28847,0.23591,-1.68144,-7.47492,8.78111,-10.78774,6.97046,1.53610,-2.68597,-6.48764,6.37923,-4.64174,2.85068,0.90306,-1.90806,-3.72166,2.13837,-1.05768,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.8000,0.00463,-0.02337,0.67277,0.96047,-0.26205,-0.08847,0.03174,0.04254,0.01321,0.61410,0.64587,0.44052,0.00007,2,0.03496,0.44052,1,0.08500,0.03000,0.1652,0.0748,0.094907,0.129741,-14.4033,-89.1938,149.8056,-9.9273,5.1251,112.7055,-99.7728,-78.7467,150.1503,5.5072,-2.6022,135.7634,-0.085008,0.030008,150.0006,0.044571,-0.026428,112.7055,-0.085008,0.030008,150.0006,-0.007025,0.000241,135.7634,-0.54684,0.44391,-0.70645,1.34438,-0.76125,-0.26164,-0.18231,0.52757,-0.43572,0.65876,-0.38916,-0.12622,-0.05756,0.43168,-0.28877,0.23236,-1.81712,-7.59454,8.64838,-10.61791,5.89149,1.73040,-2.66269,-6.49930,6.25957,-4.85412,2.88094,0.77612,-1.85976,-3.52116,1.96301,-1.00203,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.8020,0.00452,-0.02333,0.67198,0.96039,-0.26231,-0.08880,0.03092,0.04257,0.01329,0.61346,0.64572,0.43975,0.00007,2,0.03498,0.43975,1,0.08500,0.03000,0.1682,0.0642,0.091078,0.136103,-15.7134,-89.3594,149.6047,-9.0046,5.9239,106.8204,-99.7171,-78.9704,150.0698,4.8718,-1.9710,136.3702,-0.085008,0.030008,150.0006,0.039899,-0.020709,106.8204,-0.085008,0.030008,150.0006,-0.006271,0.000478,136.3702,-0.54788,0.44498,-0.70625,1.34811,-0.76217,-0.26014,-0.18539,0.52737,-0.43607,0.66584,-0.39201,-0.12498,-0.05800,0.42740,-0.28891,0.22885,-1.91142,-7.68921,8.56987,-10.71739,6.30280,2.11688,-2.64125,-6.51409,6.16632,-5.04138,2.91824,0.68853,-1.82143,-3.35541,1.80456,-0.97997,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.8040,0.00441,-0.02328,0.67118,0.96032,-0.26256,-0.08914,0.03006,0.04261,0.01338,0.61280,0.64557,0.43894,0.00007,2,0.03499,0.43894,1,0.08500,0.03000,0.1772,0.0788,0.094117,0.131859,-101.1086,-78.0396,149.6250,-9.3466,6.8181,108.7879,-14.1076,-88.9838,149.9949,1.5436,6.1397,133.9653,-0.085008,0.030008,150.0006,0.043471,-0.024555,108.7879,0.014479,0.030008,150.0006,-0.000391,-0.007218,133.9653,-0.54885,0.44609,-0.70601,1.35188,-0.76340,-0.25900,-0.18847,0.52716,-0.43637,0.67299,-0.39495,-0.12392,-0.05846,0.42307,-0.28892,0.22541,-1.98101,-7.77139,8.51728,-10.80958,6.66630,2.50176,-2.61965,-6.53141,6.09719,-5.21014,2.95971,0.62464,-1.79119,-3.21631,1.65983,-0.98006,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.8060,0.00431,-0.02322,0.67036,0.96025,-0.26280,-0.08949,0.02919,0.04264,0.01346,0.61213,0.64543,0.43808,0.00007,2,0.03500,0.43808,1,0.08500,0.03000,0.1827,0.0942,0.096475,0.128028,-100.9546,-78.3425,149.5706,-9.5407,7.4730,110.5736,-13.2462,-89.2565,149.8925,-0.1051,7.4102,131.0841,-0.085008,0.030008,150.0006,0.046310,-0.028074,110.5736,-0.021457,0.030008,150.0006,0.001973,-0.008362,131.0841,-0.54980,0.44720,-0.70576,1.35572,-0.76491,-0.25814,-0.19154,0.52697,-0.43665,0.68016,-0.39796,-0.12323,-0.05893,0.41870,-0.28879,0.22203,-2.02295,-7.82441,8.48132,-10.90893,6.98786,2.83321,-2.60183,-6.55211,6.06314,-5.36052,3.10942,0.86867,-1.76670,-3.09874,1.52778,-0.99106,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
0.8080,0.00420,-0.02316,0.66954,0.96018,-0.26304,-0.08984,0.02829,0.04268,0.01354,0.61145,0.64528,0.43719,0.00007,2,0.03501,0.43719,1,0.08500,0.03000,0.1657,0.0720,0.097360,0.127074,-100.8313,-78.5917,149.5231,-9.1543,6.5412,113.1977,-11.6676,-89.5569,149.8207,0.4625,5.8105,134.9252,-0.085008,0.030008,150.0006,0.047303,-0.028932,113.1977,-0.000026,0.030008,150.0006,0.001592,-0.009488,134.9252,-0.55071,0.44833,-0.70549,1.35961,-0.76667,-0.25747,-0.19462,0.52678,-0.43690,0.68734,-0.40104,-0.12281,-0.05941,0.41430,-0.28856,0.21873,-2.03987,-7.84313,8.45758,-11.02616,7.27856,3.07214,-2.60038,-6.57471,6.04527,-5.44989,3.20725,1.33014,-1.74653,-2.99832,1.40755,-1.00712,88.000,88.000,88.000,139.000,35.000,35.000,88.000,88.000,88.000,139.000,35.000,35.000,25.000,25.000,25.000,25.000
