t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,patch_lx,patch_ly,fqp_l_x,fqp_l_y,fqp_l_z,fmj_l_x,fmj_l_y,fmj_l_z,fqp_r_x,fqp_r_y,fqp_r_z,fmj_r_x,fmj_r_y,fmj_r_z,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
3.8450,-0.00600,0.05010,0.45442,0.98596,-0.04667,0.00599,0.16021,0.01096,0.04943,0.29929,0.30051,0.09770,0.06231,1,0.05778,0,0.04900,0.01900,0.5274,0.0000,-0.037604,0.033062,20.1777,-21.5577,41.4816,58.4287,62.5716,270.5532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.056003,0.025245,42.2507,-0.048983,-0.014402,270.5532,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.01640,-0.08892,-0.68629,1.23211,-0.66418,0.26206,0.35752,0.18493,-0.98500,1.12072,-0.75463,-0.11241,-0.08008,0.16441,-0.10282,-0.06490,-0.32120,6.33382,4.80802,-0.31423,-0.98289,0.15640,-4.41149,-4.05738,-6.54794,-3.68834,-1.77326,-0.76702,0.22144,0.81224,1.41072,-0.54112,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8500,-0.00645,0.04942,0.45479,0.98562,-0.04292,0.00242,0.16341,0.01092,0.04916,0.29928,0.30051,0.09027,0.06306,1,0.05806,0,0.04900,0.01900,0.6288,0.0000,-0.041641,0.054532,30.0072,9.0035,63.8077,30.3831,-0.4151,80.5451,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.053903,-0.024126,60.7702,-0.048779,0.005369,80.5451,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00021,-0.09399,-0.65905,1.20728,-0.69313,0.28640,0.29969,0.19618,-0.96123,1.13605,-0.80080,-0.14974,-0.08305,0.20600,-0.07930,-0.08244,-2.13421,2.50015,7.16201,0.45162,0.16133,1.66187,-2.83679,0.14867,-8.56361,-4.85044,-2.00793,-0.67464,0.40015,0.78251,1.41938,-0.54039,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8550,-0.00683,0.04878,0.45503,0.98535,-0.03951,-0.00066,0.16589,0.01101,0.04891,0.29934,0.30051,0.08394,0.06357,1,0.05835,0,0.04900,0.01900,0.7535,0.0000,-0.031323,0.034091,17.6913,28.9915,63.4932,37.0475,11.7055,85.9384,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.036593,-0.019024,57.1235,-0.048400,-0.018485,85.9384,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02420,-0.10038,-0.64397,1.19249,-0.69722,0.29378,0.25404,0.20358,-0.94441,1.13730,-0.82953,-0.17738,-0.08188,0.23652,-0.05636,-0.09011,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8600,-0.00717,0.04816,0.45514,0.98521,-0.03629,-0.00357,0.16740,0.01125,0.04869,0.29945,0.30051,0.07816,0.06341,1,0.05873,1,0.04900,0.01900,0.8741,0.0000,-0.032444,0.039342,-0.5840,1.9081,4.4326,33.6337,7.3096,65.6265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,4.1274,-0.048319,-0.013775,65.6265,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05793,-0.10881,-0.63733,1.18431,-0.68183,0.29008,0.21932,0.21050,-0.93327,1.12662,-0.84604,-0.20159,-0.07801,0.26070,-0.03551,-0.09140,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8650,-0.00758,0.04749,0.45512,0.98532,-0.03336,-0.00660,0.16733,0.01161,0.04851,0.29955,0.30051,0.07278,0.06242,1,0.05933,1,0.04900,0.01900,0.8290,0.0000,-0.031417,0.034885,-15.1770,4.4575,17.3929,22.7015,18.6056,59.0101,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,17.9263,-0.048336,-0.018466,59.0101,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.08080,-0.11808,-0.63391,1.18200,-0.65615,0.28834,0.19758,0.21591,-0.92847,1.10903,-0.85153,-0.22793,-0.07392,0.27339,-0.02370,-0.08956,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8700,-0.00805,0.04680,0.45499,0.98549,-0.03076,-0.00983,0.16666,0.01205,0.04837,0.29964,0.30051,0.06801,0.06116,1,0.06000,1,0.04900,0.01900,1.5249,0.0000,-0.030528,0.034843,-22.8675,7.8277,27.2311,5.5540,-52.1185,57.2868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,27.7628,-0.046292,-0.018536,57.2868,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.09187,-0.12649,-0.63144,1.18288,-0.62829,0.29166,0.18823,0.21687,-0.92947,1.09221,-0.84657,-0.25888,-0.07045,0.27960,-0.01871,-0.08584,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8750,-0.00852,0.04607,0.45473,0.98584,-0.02834,-0.01309,0.16474,0.01257,0.04824,0.29968,0.30051,0.06394,0.06015,1,0.06112,1,0.04900,0.01900,0.8494,0.0000,-0.033995,0.034536,-27.4604,10.4194,34.3823,20.8995,12.6666,47.9515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.036189,-0.019000,34.4793,-0.048663,-0.017746,47.9515,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.09596,-0.13569,-0.62814,1.18457,-0.59217,0.29102,0.18179,0.22027,-0.93268,1.06656,-0.84153,-0.28365,-0.06627,0.27985,-0.01729,-0.08092,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8800,-0.00898,0.04532,0.45436,0.98633,-0.02592,-0.01624,0.16192,0.01316,0.04815,0.29967,0.30051,0.06023,0.05879,1,0.06281,1,0.04900,0.01900,0.8610,0.0000,-0.002456,0.040648,-30.3137,13.0598,40.5586,15.7436,29.1579,64.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.006687,-0.019000,39.8725,-0.014758,-0.018820,64.1450,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.09564,-0.14492,-0.62422,1.18991,-0.56502,0.29271,0.17659,0.22605,-0.93798,1.03287,-0.83688,-0.30565,-0.06192,0.27696,-0.01782,-0.07546,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8850,-0.00940,0.04452,0.45388,0.98689,-0.02331,-0.01919,0.15855,0.01382,0.04815,0.29962,0.30051,0.05644,0.05747,1,0.06521,1,0.04900,0.01900,0.8668,0.0000,0.004361,0.041041,-26.5923,12.6607,37.7933,14.5303,28.3763,61.2952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,36.5343,-0.006294,-0.018875,61.2952,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.09256,-0.15378,-0.61985,1.19858,-0.55233,0.29756,0.17170,0.23370,-0.94530,0.99212,-0.83268,-0.32643,-0.05777,0.27272,-0.01932,-0.06993,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8900,-0.00979,0.04368,0.45329,0.98749,-0.02035,-0.02193,0.15480,0.01453,0.04825,0.29956,0.30051,0.05213,0.05647,1,0.06845,1,0.04900,0.01900,0.8606,0.0000,0.007894,0.040966,-25.5069,12.8863,37.8502,14.6706,27.0672,59.6255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,36.1625,-0.001636,-0.018903,59.6255,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.08764,-0.16272,-0.61483,1.20827,-0.54894,0.30329,0.16686,0.24286,-0.95456,0.94519,-0.82893,-0.34654,-0.05364,0.26752,-0.02124,-0.06463,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8950,-0.01013,0.04280,0.45257,0.98812,-0.01693,-0.02445,0.15076,0.01531,0.04845,0.29948,0.30051,0.04703,0.05574,1,0.07267,1,0.04900,0.01900,0.8448,0.0000,0.009810,0.040784,-25.6254,13.4066,39.1648,15.2027,25.7473,58.9906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,37.1223,0.001040,-0.018922,58.9906,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.08150,-0.17219,-0.60913,1.21788,-0.55154,0.30873,0.16197,0.25328,-0.96565,0.89287,-0.82564,-0.36332,-0.04931,0.26138,-0.02326,-0.05972,-4.55613,-3.74202,6.32835,0.79150,1.63268,0.31628,0.09047,6.00150,-7.57896,-4.85867,-1.95288,-0.56445,0.34898,0.73704,0.99876,-0.26293,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9000,-0.01059,0.04176,0.45183,0.98858,-0.01182,-0.02806,0.14759,0.01613,0.04875,0.29938,0.30051,0.04322,0.05522,1,0.07679,1,0.04900,0.01900,0.8043,0.0000,0.011471,0.040734,-27.0006,5.2745,44.4149,15.0744,24.2233,59.1244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,42.8799,0.003210,-0.018936,59.1244,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.07551,-0.17932,-0.59967,1.21972,-0.55124,0.22764,0.15052,0.25951,-0.98539,0.88142,-0.82098,-0.27779,-0.04558,0.25565,-0.02398,-0.05552,-1.38464,6.00000,-1.87508,-5.24257,1.80448,-6.00000,-0.51593,-6.00000,9.80788,12.00000,2.75368,6.00000,-1.07602,-1.28924,1.11366,-0.99923,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9050,-0.01128,0.04073,0.45124,0.98883,-0.00676,-0.03349,0.14511,0.01698,0.04920,0.29930,0.30051,0.05202,0.05660,1,0.07903,1,0.04900,0.01900,0.8628,0.0000,0.057082,0.048733,-27.1132,-15.6812,50.9103,-13.0790,24.6424,53.8877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,50.7098,0.048995,-0.018993,53.8877,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.07026,-0.18655,-0.59034,1.23317,-0.57911,0.21857,0.15144,0.25770,-0.98431,0.84583,-0.80133,-0.29354,-0.03998,0.24606,-0.02630,-0.05168,-1.14661,4.59816,-4.90351,0.49491,-1.36146,6.00000,3.70012,-4.79243,12.00000,-2.79417,1.59287,-5.83185,-0.76184,-1.58673,0.32919,-0.71691,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9100,-0.01199,0.03974,0.45076,0.98898,-0.00271,-0.03907,0.14277,0.01782,0.04964,0.29919,0.30051,0.06432,0.05820,1,0.08063,0,0.04900,0.01900,0.0000,0.0000,0.000000,0.000000,-62.4750,-11.7467,104.6461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.016200,-0.022008,104.8314,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.06696,-0.19002,-0.57836,1.22647,-0.58762,0.28025,0.16176,0.25450,-0.96938,0.78664,-0.77679,-0.34878,-0.03566,0.23831,-0.03014,-0.04738,-4.30817,4.58577,-6.84299,-11.22732,-2.15488,2.53587,5.03049,6.33352,2.95927,1.19246,0.98444,-0.57192,0.30954,-0.21984,-0.06775,0.20451,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9150,-0.01257,0.03878,0.45041,0.98912,0.00100,-0.04380,0.14047,0.01865,0.05004,0.29890,0.30051,0.07658,0.05995,1,0.08245,0,0.04900,0.01900,0.7226,0.0000,-0.034208,0.034144,-72.3322,-6.4527,116.3729,-11.3419,-26.2365,65.9251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.023267,-0.019005,116.6135,-0.048985,-0.018935,65.9251,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.06425,-0.19319,-0.56661,1.20619,-0.56433,0.31215,0.17255,0.25346,-0.95536,0.73127,-0.75346,-0.38040,-0.03208,0.23166,-0.03404,-0.04304,-4.70268,2.13860,-4.69641,-9.71264,-0.07361,1.86649,4.51460,6.00065,2.02428,-0.14998,0.78294,-0.56475,-0.85266,-0.36267,1.79422,0.54207,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9200,-0.01303,0.03784,0.45023,0.98926,0.00469,-0.04768,0.13812,0.01938,0.05039,0.29868,0.30051,0.08704,0.06134,1,0.08445,0,0.04900,0.01900,0.7182,0.0000,0.038813,0.051676,-59.1200,-2.9880,97.6714,-54.7087,-7.3354,128.0876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.001857,-0.019002,96.7818,0.023751,-0.018885,128.0876,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.06199,-0.19682,-0.55550,1.19106,-0.54727,0.32342,0.18320,0.25396,-0.94077,0.67588,-0.73056,-0.39955,-0.02914,0.22602,-0.03761,-0.03923,-4.32485,0.51099,-4.77902,-9.46350,-1.61521,1.31912,4.36011,6.00024,1.70702,-0.47776,0.73040,-0.56111,-1.59702,-0.44033,2.54645,0.65007,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9250,-0.01335,0.03692,0.45016,0.98943,0.00839,-0.05079,0.13556,0.01992,0.05072,0.29865,0.30051,0.09577,0.06251,1,0.08659,0,0.04900,0.01900,0.6442,0.0000,0.023659,0.049931,-42.4175,-0.1117,82.0757,-41.7752,-4.5843,108.7222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.040657,-0.019007,80.6991,0.007067,-0.018804,108.7222,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05981,-0.20104,-0.54446,1.17919,-0.53652,0.32140,0.19475,0.25564,-0.92642,0.62175,-0.70812,-0.40992,-0.02654,0.22095,-0.04098,-0.03607,-4.33902,-0.13539,-5.46533,-10.03643,-4.11952,0.74318,4.37190,6.00062,1.76857,-0.31674,0.76193,-0.29281,-1.76203,-0.44060,2.51765,0.61922,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9300,-0.01352,0.03603,0.45015,0.98967,0.01212,-0.05326,0.13256,0.02032,0.05105,0.29874,0.30051,0.10296,0.06349,1,0.08879,0,0.04900,0.01900,0.4976,0.0000,-0.009999,0.044128,-33.5712,0.4778,72.0456,-27.1679,-1.2350,91.0874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049008,-0.019008,70.7343,-0.028006,-0.018769,91.0874,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05762,-0.20566,-0.53342,1.16968,-0.53139,0.30979,0.20815,0.25821,-0.91386,0.57140,-0.68452,-0.41407,-0.02389,0.21581,-0.04427,-0.03351,-3.89158,-0.23786,-4.77993,-8.91030,-4.06690,0.40612,4.24692,6.00060,1.48630,-0.12462,0.93379,-0.08363,-1.30886,-0.36098,2.69865,0.61185,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9350,-0.01357,0.03515,0.45016,0.98998,0.01586,-0.05517,0.12902,0.02062,0.05137,0.29890,0.30051,0.10884,0.06433,1,0.09092,0,0.04900,0.01900,0.4122,0.0000,-0.016340,0.043475,-30.3915,-0.7589,64.2101,-19.7424,0.5904,79.8559,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049008,-0.019009,63.2893,-0.034925,-0.018787,79.8559,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05515,-0.21043,-0.52266,1.16195,-0.53054,0.29139,0.22414,0.26125,-0.90433,0.52705,-0.65799,-0.41392,-0.02095,0.21021,-0.04765,-0.03147,-3.25554,-0.05055,-4.77362,-8.19474,-3.88214,0.23356,4.39255,6.00059,1.83610,0.35375,1.17667,0.05954,-0.92854,-0.31536,2.68091,0.57633,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9400,-0.01352,0.03430,0.45019,0.99024,0.01944,-0.05641,0.12593,0.02085,0.05170,0.29909,0.30051,0.11358,0.06512,1,0.09266,0,0.04900,0.01900,0.6291,0.0000,-0.016230,0.043831,-30.6911,-1.7076,57.8038,-19.9777,-12.3705,62.2540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049009,-0.019009,57.2390,-0.035100,-0.018827,62.2540,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.05121,-0.21354,-0.51271,1.15422,-0.53100,0.26252,0.24167,0.26105,-0.89841,0.49083,-0.63003,-0.40961,-0.01951,0.20774,-0.05106,-0.02972,-2.64568,-0.41327,-5.37501,-8.04697,-3.91955,0.07945,4.75960,6.00059,2.65034,0.74860,1.28755,0.15973,-1.32069,-0.37462,3.16495,0.64373,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9450,-0.01343,0.03347,0.45027,0.99044,0.02286,-0.05702,0.12352,0.02100,0.05199,0.29927,0.30051,0.11689,0.06621,1,0.09399,0,0.04900,0.01900,0.5025,0.0000,-0.016894,0.058741,-30.9034,1.3455,54.5348,-9.8957,-22.7442,82.2603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.020093,-0.019010,54.0087,-0.033326,-0.004335,82.2603,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.04469,-0.21601,-0.50453,1.14812,-0.53325,0.23333,0.25727,0.25855,-0.89510,0.46121,-0.59993,-0.40132,-0.02147,0.21201,-0.05371,-0.02878,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9500,-0.01331,0.03267,0.45042,0.99059,0.02614,-0.05711,0.12162,0.02111,0.05222,0.29947,0.30051,0.11887,0.06738,1,0.09503,1,0.04900,0.01900,0.4090,0.0000,-0.001454,0.064773,-1.2686,0.7730,1.8673,-5.6848,-18.7676,79.9047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,1.8194,-0.017270,-0.001428,79.9047,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.03613,-0.21861,-0.49816,1.14356,-0.53667,0.20941,0.26985,0.25513,-0.89354,0.43644,-0.56761,-0.39104,-0.02634,0.22214,-0.05547,-0.02873,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9550,-0.01313,0.03189,0.45064,0.99071,0.02927,-0.05675,0.12007,0.02120,0.05239,0.29973,0.30051,0.11978,0.06843,1,0.09580,1,0.04900,0.01900,0.3966,0.0000,-0.004853,0.066600,-0.0255,0.0160,0.0366,-3.8859,-18.1950,78.1844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,0.0361,-0.020476,0.000745,78.1844,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02675,-0.22127,-0.49306,1.13905,-0.53984,0.19000,0.27983,0.25128,-0.89297,0.41515,-0.53363,-0.38032,-0.03274,0.23546,-0.05661,-0.02925,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9600,-0.01291,0.03112,0.45093,0.99081,0.03223,-0.05600,0.11879,0.02127,0.05248,0.30004,0.30051,0.11976,0.06936,1,0.09636,1,0.04900,0.01900,0.3850,0.0000,-0.009039,0.067820,-0.0000,0.0000,0.0000,-2.3047,-17.2667,75.4152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,0.000000,0.0000,-0.024542,0.002522,75.4152,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01721,-0.22395,-0.48874,1.13287,-0.54039,0.17464,0.28750,0.24742,-0.89286,0.39621,-0.49834,-0.36970,-0.03998,0.25052,-0.05732,-0.03010,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9650,-0.01262,0.03035,0.45126,0.99089,0.03503,-0.05495,0.11783,0.02134,0.05251,0.30038,0.30051,0.11892,0.07018,1,0.09676,1,0.04900,0.01900,0.3477,0.0000,-0.033063,0.064150,-0.5580,0.3559,0.7677,6.2368,-11.6693,63.4231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,0.7729,-0.048990,0.003529,63.4231,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00748,-0.22649,-0.48474,1.12206,-0.53272,0.16331,0.29301,0.24420,-0.89302,0.37893,-0.46174,-0.35949,-0.04807,0.26725,-0.05767,-0.03118,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9700,-0.01227,0.02960,0.45162,0.99095,0.03763,-0.05360,0.11718,0.02142,0.05250,0.30072,0.30051,0.11741,0.07091,1,0.09700,1,0.04900,0.01900,0.3402,0.0000,-0.033223,0.065629,-2.6223,1.6781,3.5750,5.2310,-12.1116,64.6389,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,3.6147,-0.048992,0.005004,64.6389,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00163,-0.22889,-0.48135,1.10867,-0.52032,0.15496,0.29694,0.24133,-0.89340,0.36303,-0.42438,-0.34946,-0.05693,0.28538,-0.05778,-0.03239,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9750,-0.01186,0.02886,0.45204,0.99099,0.04005,-0.05197,0.11676,0.02153,0.05243,0.30106,0.30051,0.11531,0.07155,1,0.09708,1,0.04900,0.01900,0.4266,0.0000,-0.013536,0.072624,-3.5847,2.2990,4.8743,-3.1724,-18.7164,74.1734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.049000,-0.019000,4.9353,-0.028386,0.007613,74.1734,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00916,-0.23137,-0.47886,1.09621,-0.51036,0.14897,0.29982,0.23814,-0.89377,0.34815,-0.38691,-0.33932,-0.06600,0.30376,-0.05778,-0.03357,-2.40892,-2.96532,-4.12284,-6.54367,-2.36767,-0.07782,4.51855,6.00059,2.13926,-0.15631,1.16071,0.27643,-3.66702,-0.63624,6.00059,1.12356,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
