t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,degraded,cop_lx,cop_ly,slip_l,slip_r,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
0.8650,-0.00246,0.00096,0.44777,0.99858,0.00942,-0.00771,0.05178,0.00784,-0.00028,0.28768,0.29530,0.01816,0.01188,2,0.02504,0,0.04900,0.01900,0.0307,0.0485,-0.001531,-0.019014,43.3112,0.001535,-0.005797,35.2725,-0.001070,-0.019018,34.0455,0.001801,-0.005773,29.8221,-0.10945,-0.06214,-0.58831,1.12687,-0.52154,0.25371,-0.09539,-0.06276,-0.54494,1.20543,-0.63306,0.22126,0.04757,0.08077,-0.00388,-0.00169,-0.15672,0.46981,0.20556,-1.40722,0.05339,0.03888,0.14012,-0.00322,-0.27544,-1.38551,0.00229,-0.02768,0.05950,-0.02929,-0.00910,0.00076,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8700,-0.00246,0.00108,0.44775,0.99865,0.00934,-0.00769,0.05052,0.00784,-0.00020,0.28766,0.29530,0.01802,0.01201,2,0.02507,0,0.04900,0.01900,0.0308,0.0496,-0.001384,-0.019036,43.4536,0.001661,-0.005787,35.3621,-0.001620,-0.019047,33.9074,0.001598,-0.005749,29.7362,-0.10747,-0.06240,-0.58763,1.12698,-0.52172,0.25470,-0.09258,-0.06281,-0.54588,1.20614,-0.63362,0.22073,0.04833,0.07968,-0.00325,-0.00156,-0.16278,0.48071,0.21555,-1.40713,0.06114,0.04037,0.08661,-0.00661,-0.28316,-1.38528,-0.00357,-0.02828,0.06574,-0.02921,-0.01658,0.00155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8750,-0.00245,0.00120,0.44773,0.99871,0.00927,-0.00768,0.04934,0.00784,-0.00012,0.28764,0.29530,0.01789,0.01213,2,0.02510,0,0.04900,0.01900,0.0319,0.0499,-0.001243,-0.019036,43.5735,0.001769,-0.005790,35.4595,-0.002123,-0.019047,33.7918,0.001417,-0.005740,29.6339,-0.10568,-0.06268,-0.58701,1.12705,-0.52180,0.25572,-0.09010,-0.06288,-0.54674,1.20686,-0.63427,0.22015,0.04908,0.07857,-0.00258,-0.00140,-0.16748,0.48927,0.22335,-1.40679,0.06819,0.04064,0.03701,-0.01056,-0.28923,-1.38576,-0.00869,-0.02920,0.07105,-0.02913,-0.02306,0.00170,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8800,-0.00244,0.00133,0.44771,0.99876,0.00919,-0.00766,0.04828,0.00783,-0.00004,0.28763,0.29530,0.01776,0.01226,2,0.02513,0,0.04900,0.01900,0.0323,0.0507,-0.001108,-0.019036,43.6877,0.001867,-0.005786,35.5468,-0.002575,-0.019047,33.6817,0.001250,-0.005725,29.5472,-0.10410,-0.06296,-0.58644,1.12707,-0.52180,0.25676,-0.08796,-0.06297,-0.54754,1.20757,-0.63498,0.21955,0.04981,0.07743,-0.00189,-0.00122,-0.17045,0.49719,0.22935,-1.40717,0.07426,0.04063,-0.00916,-0.01370,-0.29375,-1.38570,-0.01290,-0.02972,0.07544,-0.02903,-0.02860,0.00171,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8850,-0.00243,0.00145,0.44769,0.99881,0.00912,-0.00764,0.04732,0.00783,0.00004,0.28761,0.29530,0.01763,0.01239,2,0.02517,0,0.04900,0.01900,0.0328,0.0514,-0.000980,-0.019036,43.7957,0.001954,-0.005782,35.6297,-0.002975,-0.019047,33.5772,0.001099,-0.005710,29.4646,-0.10273,-0.06325,-0.58594,1.12706,-0.52170,0.25781,-0.08616,-0.06308,-0.54826,1.20828,-0.63577,0.21892,0.05053,0.07626,-0.00118,-0.00100,-0.17181,0.50449,0.23374,-1.40812,0.07949,0.04037,-0.05164,-0.01610,-0.29680,-1.38513,-0.01627,-0.02985,0.07908,-0.02943,-0.03328,0.00178,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8900,-0.00243,0.00158,0.44767,0.99885,0.00906,-0.00763,0.04649,0.00782,0.00013,0.28760,0.29530,0.01751,0.01251,2,0.02520,0,0.04900,0.01900,0.0331,0.0520,-0.000853,-0.019014,43.8833,0.002030,-0.005778,35.7082,-0.003332,-0.019018,33.4928,0.000966,-0.005697,29.3862,-0.10160,-0.06355,-0.58552,1.12702,-0.52153,0.25886,-0.08472,-0.06322,-0.54889,1.20898,-0.63661,0.21828,0.05124,0.07507,-0.00046,-0.00077,-0.17173,0.50993,0.23663,-1.40866,0.08412,0.03875,-0.08996,-0.01850,-0.29882,-1.38532,-0.01919,-0.03045,0.08182,-0.02985,-0.03707,0.00190,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.8950,-0.00242,0.00170,0.44765,0.99888,0.00899,-0.00761,0.04578,0.00782,0.00021,0.28758,0.29530,0.01739,0.01264,2,0.02523,0,0.04900,0.01900,0.0331,0.0528,-0.000738,-0.019014,43.9787,0.002099,-0.005767,35.7765,-0.003634,-0.019018,33.3999,0.000844,-0.005676,29.3222,-0.10070,-0.06386,-0.58517,1.12695,-0.52128,0.25989,-0.08362,-0.06337,-0.54945,1.20967,-0.63749,0.21763,0.05193,0.07386,0.00027,-0.00051,-0.17009,0.51617,0.23830,-1.41062,0.08764,0.03795,-0.12477,-0.01907,-0.29963,-1.38405,-0.02121,-0.02994,0.08371,-0.03026,-0.04003,0.00209,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9000,-0.00241,0.00183,0.44763,0.99891,0.00893,-0.00760,0.04521,0.00782,0.00029,0.28756,0.29530,0.01727,0.01277,2,0.02526,0,0.04900,0.01900,0.0335,0.0531,-0.000635,-0.019036,44.0789,0.002153,-0.005762,35.8457,-0.003884,-0.019048,33.3018,0.000743,-0.005663,29.2526,-0.10004,-0.06418,-0.58491,1.12686,-0.52095,0.26092,-0.08287,-0.06355,-0.54992,1.21035,-0.63842,0.21699,0.05261,0.07262,0.00100,-0.00024,-0.16696,0.52283,0.23874,-1.41375,0.09020,0.03815,-0.15567,-0.01846,-0.29925,-1.38168,-0.02243,-0.02827,0.08479,-0.03067,-0.04216,0.00233,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9050,-0.00240,0.00196,0.44761,0.99893,0.00887,-0.00758,0.04476,0.00781,0.00038,0.28755,0.29530,0.01716,0.01290,2,0.02529,0,0.04900,0.01900,0.0341,0.0531,-0.000530,-0.019036,44.1568,0.002194,-0.005765,35.9146,-0.004096,-0.019048,33.2260,0.000660,-0.005660,29.1794,-0.09962,-0.06451,-0.58472,1.12675,-0.52056,0.26195,-0.08246,-0.06376,-0.55030,1.21100,-0.63938,0.21637,0.05326,0.07136,0.00173,0.00005,-0.16241,0.52739,0.23810,-1.41608,0.09243,0.03724,-0.18236,-0.01849,-0.29816,-1.38050,-0.02345,-0.02704,0.08512,-0.03109,-0.04349,0.00263,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9100,-0.00239,0.00209,0.44759,0.99894,0.00882,-0.00757,0.04445,0.00781,0.00046,0.28753,0.29530,0.01705,0.01303,2,0.02532,0,0.04900,0.01900,0.0342,0.0534,-0.000434,-0.019036,44.2297,0.002231,-0.005761,35.9726,-0.004265,-0.019048,33.1549,0.000585,-0.005651,29.1220,-0.09942,-0.06484,-0.58462,1.12662,-0.52010,0.26298,-0.08237,-0.06399,-0.55060,1.21164,-0.64037,0.21579,0.05390,0.07009,0.00244,0.00036,-0.15671,0.53154,0.23667,-1.41872,0.09398,0.03618,-0.20541,-0.01783,-0.29636,-1.37905,-0.02395,-0.02560,0.08478,-0.03149,-0.04410,0.00298,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9150,-0.00238,0.00222,0.44757,0.99895,0.00877,-0.00755,0.04426,0.00780,0.00055,0.28752,0.29530,0.01695,0.01316,2,0.02535,0,0.04900,0.01900,0.0342,0.0536,-0.000337,-0.019014,44.2836,0.002260,-0.005757,36.0266,-0.004401,-0.019018,33.1024,0.000525,-0.005642,29.0685,-0.09944,-0.06518,-0.58460,1.12647,-0.51958,0.26398,-0.08259,-0.06424,-0.55081,1.21225,-0.64138,0.21523,0.05452,0.06881,0.00315,0.00068,-0.14977,0.53405,0.23460,-1.42065,0.09515,0.03389,-0.22503,-0.01736,-0.29419,-1.37852,-0.02425,-0.02480,0.08383,-0.03187,-0.04407,0.00336,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9200,-0.00237,0.00235,0.44755,0.99896,0.00872,-0.00754,0.04421,0.00780,0.00064,0.28751,0.29530,0.01685,0.01329,2,0.02538,0,0.04900,0.01900,0.0338,0.0541,-0.000265,-0.019036,44.3604,0.002284,-0.005747,36.0710,-0.004483,-0.019048,33.0261,0.000473,-0.005626,29.0285,-0.09969,-0.06553,-0.58467,1.12632,-0.51901,0.26496,-0.08311,-0.06452,-0.55094,1.21284,-0.64240,0.21472,0.05512,0.06752,0.00384,0.00102,-0.14234,0.53877,0.23198,-1.42475,0.09509,0.03365,-0.24131,-0.01452,-0.29115,-1.37548,-0.02352,-0.02229,0.08236,-0.03222,-0.04347,0.00378,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9250,-0.00237,0.00248,0.44753,0.99895,0.00867,-0.00752,0.04427,0.00779,0.00072,0.28749,0.29530,0.01675,0.01342,2,0.02541,0,0.04900,0.01900,0.0342,0.0537,-0.000189,-0.019036,44.4157,0.002290,-0.005750,36.1225,-0.004539,-0.019048,32.9713,0.000445,-0.005627,28.9725,-0.10013,-0.06588,-0.58481,1.12615,-0.51839,0.26593,-0.08390,-0.06481,-0.55098,1.21340,-0.64343,0.21425,0.05569,0.06621,0.00452,0.00136,-0.13356,0.54152,0.22874,-1.42786,0.09486,0.03239,-0.25428,-0.01265,-0.28777,-1.37375,-0.02273,-0.02040,0.08039,-0.03256,-0.04229,0.00424,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9300,-0.00236,0.00261,0.44752,0.99895,0.00863,-0.00751,0.04446,0.00779,0.00081,0.28748,0.29530,0.01666,0.01355,2,0.02543,0,0.04900,0.01900,0.0341,0.0538,-0.000121,-0.019036,44.4675,0.002295,-0.005747,36.1636,-0.004560,-0.019048,32.9197,0.000423,-0.005620,28.9318,-0.10077,-0.06625,-0.58502,1.12598,-0.51773,0.26689,-0.08496,-0.06514,-0.55094,1.21393,-0.64447,0.21383,0.05625,0.06491,0.00518,0.00172,-0.12403,0.54402,0.22514,-1.43119,0.09404,0.03108,-0.26427,-0.01034,-0.28403,-1.37178,-0.02150,-0.01845,0.07800,-0.03287,-0.04062,0.00472,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9350,-0.00235,0.00274,0.44750,0.99893,0.00859,-0.00749,0.04475,0.00778,0.00090,0.28746,0.29530,0.01657,0.01368,2,0.02546,0,0.04900,0.01900,0.0339,0.0538,-0.000056,-0.019014,44.5021,0.002293,-0.005744,36.2016,-0.004556,-0.019018,32.8851,0.000413,-0.005615,28.8940,-0.10159,-0.06661,-0.58531,1.12581,-0.51704,0.26781,-0.08625,-0.06548,-0.55083,1.21443,-0.64551,0.21345,0.05678,0.06360,0.00582,0.00209,-0.11350,0.54507,0.22122,-1.43378,0.09293,0.02863,-0.27168,-0.00846,-0.28015,-1.37067,-0.02011,-0.01730,0.07525,-0.03315,-0.03853,0.00522,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9400,-0.00234,0.00287,0.44748,0.99892,0.00855,-0.00748,0.04515,0.00778,0.00099,0.28745,0.29530,0.01649,0.01382,2,0.02548,0,0.04900,0.01900,0.0334,0.0540,-0.000015,-0.019036,44.5617,0.002287,-0.005735,36.2310,-0.004506,-0.019049,32.8245,0.000411,-0.005601,28.8686,-0.10257,-0.06698,-0.58567,1.12563,-0.51631,0.26872,-0.08776,-0.06584,-0.55065,1.21491,-0.64654,0.21312,0.05730,0.06229,0.00643,0.00246,-0.10324,0.54851,0.21712,-1.43847,0.09073,0.02832,-0.27603,-0.00442,-0.27567,-1.36708,-0.01780,-0.01457,0.07221,-0.03339,-0.03609,0.00573,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9450,-0.00233,0.00300,0.44747,0.99889,0.00851,-0.00747,0.04565,0.00778,0.00108,0.28744,0.29530,0.01640,0.01395,2,0.02550,0,0.04900,0.01900,0.0337,0.0535,0.000027,-0.019036,44.6022,0.002265,-0.005738,36.2689,-0.004437,-0.019049,32.7835,0.000430,-0.005604,28.8258,-0.10371,-0.06736,-0.58608,1.12546,-0.51556,0.26960,-0.08947,-0.06622,-0.55040,1.21535,-0.64757,0.21285,0.05780,0.06098,0.00703,0.00284,-0.09184,0.55021,0.21262,-1.44221,0.08839,0.02708,-0.27793,-0.00156,-0.27103,-1.36467,-0.01544,-0.01259,0.06888,-0.03361,-0.03328,0.00626,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9500,-0.00233,0.00314,0.44745,0.99887,0.00847,-0.00745,0.04624,0.00777,0.00117,0.28743,0.29530,0.01632,0.01409,2,0.02552,0,0.04900,0.01900,0.0334,0.0534,0.000067,-0.019014,44.6279,0.002243,-0.005737,36.2976,-0.004348,-0.019019,32.7572,0.000453,-0.005599,28.7969,-0.10497,-0.06773,-0.58656,1.12528,-0.51479,0.27047,-0.09135,-0.06662,-0.55009,1.21576,-0.64857,0.21263,0.05828,0.05967,0.00760,0.00323,-0.07971,0.55067,0.20793,-1.44531,0.08576,0.02474,-0.27775,0.00079,-0.26633,-1.36300,-0.01289,-0.01148,0.06534,-0.03380,-0.03018,0.00680,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9550,-0.00232,0.00327,0.44743,0.99884,0.00844,-0.00744,0.04691,0.00777,0.00126,0.28741,0.29530,0.01624,0.01422,2,0.02554,0,0.04900,0.01900,0.0328,0.0536,0.000081,-0.019036,44.6806,0.002217,-0.005728,36.3192,-0.004219,-0.019049,32.7030,0.000484,-0.005587,28.7790,-0.10635,-0.06811,-0.58708,1.12511,-0.51401,0.27131,-0.09339,-0.06703,-0.54972,1.21615,-0.64956,0.21245,0.05874,0.05837,0.00815,0.00362,-0.06833,0.55369,0.20325,-1.45046,0.08218,0.02460,-0.27471,0.00521,-0.26119,-1.35882,-0.00953,-0.00888,0.06164,-0.03395,-0.02687,0.00733,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9600,-0.00231,0.00341,0.44742,0.99880,0.00840,-0.00743,0.04765,0.00776,0.00135,0.28740,0.29530,0.01616,0.01436,2,0.02556,0,0.04900,0.01900,0.0329,0.0530,0.000095,-0.019036,44.7158,0.002182,-0.005734,36.3488,-0.004076,-0.019049,32.6672,0.000534,-0.005591,28.7421,-0.10782,-0.06850,-0.58764,1.12493,-0.51322,0.27214,-0.09555,-0.06746,-0.54931,1.21650,-0.65052,0.21232,0.05914,0.05715,0.00868,0.00401,-0.05598,0.55511,0.19819,-1.45479,0.07844,0.02356,-0.26965,0.00835,-0.25599,-1.35583,-0.00617,-0.00707,0.05759,-0.03348,-0.02328,0.00788,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9650,-0.00231,0.00354,0.44740,0.99876,0.00837,-0.00742,0.04846,0.00776,0.00145,0.28739,0.29530,0.01608,0.01449,2,0.02557,0,0.04900,0.01900,0.0327,0.0530,0.000101,-0.019014,44.7364,0.002140,-0.005733,36.3725,-0.003920,-0.019019,32.6467,0.000586,-0.005587,28.7181,-0.10937,-0.06888,-0.58824,1.12477,-0.51244,0.27295,-0.09782,-0.06790,-0.54885,1.21683,-0.65145,0.21224,0.05949,0.05603,0.00918,0.00441,-0.04297,0.55525,0.19279,-1.45866,0.07425,0.02147,-0.26280,0.01096,-0.25093,-1.35380,-0.00278,-0.00617,0.05291,-0.03115,-0.01944,0.00846,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9700,-0.00230,0.00368,0.44739,0.99872,0.00834,-0.00741,0.04932,0.00776,0.00154,0.28738,0.29530,0.01600,0.01463,2,0.02559,0,0.04900,0.01900,0.0320,0.0532,0.000083,-0.019036,44.7856,0.002096,-0.005727,36.3892,-0.003730,-0.019049,32.5969,0.000642,-0.005576,28.7051,-0.11098,-0.06927,-0.58887,1.12460,-0.51166,0.27374,-0.10017,-0.06835,-0.54835,1.21713,-0.65234,0.21219,0.05977,0.05499,0.00966,0.00482,-0.03117,0.55809,0.18763,-1.46442,0.06932,0.02157,-0.25340,0.01550,-0.24549,-1.34920,0.00135,-0.00381,0.04828,-0.02884,-0.01552,0.00903,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9750,-0.00230,0.00381,0.44737,0.99868,0.00830,-0.00740,0.05022,0.00775,0.00164,0.28737,0.29530,0.01593,0.01476,2,0.02560,0,0.04900,0.01900,0.0323,0.0526,0.000065,-0.019036,44.8190,0.002039,-0.005733,36.4164,-0.003528,-0.019049,32.5635,0.000714,-0.005580,28.6727,-0.11262,-0.06966,-0.58952,1.12444,-0.51089,0.27453,-0.10257,-0.06881,-0.54783,1.21740,-0.65320,0.21220,0.06001,0.05405,0.01011,0.00522,-0.01878,0.55947,0.18222,-1.46934,0.06430,0.02080,-0.24248,0.01867,-0.23991,-1.34552,0.00563,-0.00228,0.04368,-0.02656,-0.01151,0.00960,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9800,-0.00229,0.00395,0.44736,0.99863,0.00827,-0.00739,0.05115,0.00775,0.00173,0.28735,0.29530,0.01585,0.01490,2,0.02562,0,0.04900,0.01900,0.0320,0.0526,0.000037,-0.019036,44.8541,0.001982,-0.005733,36.4368,-0.003307,-0.019049,32.5284,0.000790,-0.005578,28.6520,-0.11429,-0.07005,-0.59018,1.12428,-0.51015,0.27531,-0.10500,-0.06929,-0.54728,1.21766,-0.65401,0.21224,0.06019,0.05319,0.01055,0.00563,-0.00668,0.56106,0.17684,-1.47444,0.05899,0.02011,-0.22983,0.02190,-0.23422,-1.34142,0.01026,-0.00088,0.03915,-0.02434,-0.00747,0.01015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9850,-0.00229,0.00409,0.44734,0.99858,0.00824,-0.00739,0.05211,0.00774,0.00183,0.28734,0.29530,0.01577,0.01504,2,0.02563,0,0.04900,0.01900,0.0319,0.0526,0.000006,-0.019014,44.8772,0.001920,-0.005733,36.4575,-0.003075,-0.019019,32.5054,0.000876,-0.005575,28.6307,-0.11596,-0.07044,-0.59085,1.12414,-0.50944,0.27607,-0.10745,-0.06976,-0.54672,1.21788,-0.65477,0.21231,0.06034,0.05242,0.01096,0.00604,0.00549,0.56165,0.17133,-1.47894,0.05354,0.01837,-0.21599,0.02431,-0.22850,-1.33787,0.01506,-0.00045,0.03474,-0.02229,-0.00343,0.01069,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9900,-0.00229,0.00423,0.44733,0.99853,0.00821,-0.00738,0.05308,0.00774,0.00192,0.28733,0.29530,0.01569,0.01518,2,0.02564,0,0.04900,0.01900,0.0314,0.0530,-0.000043,-0.019036,44.9302,0.001857,-0.005727,36.4732,-0.002820,-0.019049,32.4519,0.000966,-0.005564,28.6182,-0.11761,-0.07083,-0.59151,1.12399,-0.50876,0.27682,-0.10987,-0.07025,-0.54615,1.21809,-0.65547,0.21242,0.06045,0.05172,0.01134,0.00645,0.01620,0.56507,0.16626,-1.48513,0.04772,0.01884,-0.19996,0.02853,-0.22268,-1.33204,0.02024,0.00141,0.03045,-0.02040,0.00056,0.01120,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
0.9950,-0.00229,0.00437,0.44731,0.99848,0.00817,-0.00738,0.05405,0.00774,0.00202,0.28732,0.29530,0.01562,0.01532,2,0.02565,0,0.04900,0.01900,0.0319,0.0527,-0.000089,-0.019014,44.9552,0.001789,-0.005734,36.5006,-0.002563,-0.019019,32.4275,0.001066,-0.005570,28.5851,-0.11923,-0.07122,-0.59217,1.12386,-0.50813,0.27757,-0.11226,-0.07073,-0.54558,1.21827,-0.65612,0.21255,0.06053,0.05109,0.01171,0.00686,0.02753,0.56594,0.16076,-1.48979,0.04197,0.01732,-0.18332,0.03051,-0.21687,-1.32807,0.02539,0.00160,0.02633,-0.01877,0.00450,0.01168,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0000,-0.00228,0.00451,0.44730,0.99842,0.00814,-0.00737,0.05502,0.00774,0.00212,0.28731,0.29530,0.01562,0.01546,2,0.02567,0,0.04900,0.01900,0.0315,0.0532,-0.000148,-0.019036,45.0113,0.001722,-0.005728,36.5168,-0.002291,-0.019049,32.3713,0.001167,-0.005559,28.5722,-0.12081,-0.07161,-0.59281,1.12373,-0.50753,0.27831,-0.11459,-0.07122,-0.54502,1.21844,-0.65671,0.21270,0.06060,0.05051,0.01206,0.00727,0.03728,0.56975,0.15588,-1.49606,0.03603,0.01802,-0.16477,0.03434,-0.21115,-1.32192,0.03072,0.00323,0.02238,-0.01738,0.00834,0.01214,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0050,-0.00228,0.00465,0.44729,0.99837,0.00810,-0.00737,0.05597,0.00773,0.00222,0.28730,0.29530,0.01562,0.01560,2,0.02568,0,0.04900,0.01900,0.0320,0.0530,-0.000207,-0.019014,45.0402,0.001652,-0.005735,36.5454,-0.002019,-0.019019,32.3434,0.001276,-0.005565,28.5377,-0.12233,-0.07200,-0.59344,1.12361,-0.50699,0.27905,-0.11683,-0.07171,-0.54447,1.21859,-0.65723,0.21288,0.06065,0.04998,0.01239,0.00768,0.04740,0.57110,0.15058,-1.50087,0.03016,0.01671,-0.14587,0.03596,-0.20550,-1.31759,0.03598,0.00318,0.01864,-0.01621,0.01205,0.01256,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0100,-0.00228,0.00479,0.44727,0.99832,0.00806,-0.00737,0.05690,0.00773,0.00232,0.28729,0.29530,0.01563,0.01574,2,0.02569,0,0.04900,0.01900,0.0317,0.0536,-0.000275,-0.019014,45.0875,0.001584,-0.005730,36.5635,-0.001742,-0.019019,32.2968,0.001383,-0.005555,28.5228,-0.12378,-0.07239,-0.59403,1.12349,-0.50650,0.27978,-0.11898,-0.07219,-0.54395,1.21873,-0.65769,0.21307,0.06069,0.04949,0.01270,0.00809,0.05627,0.57424,0.14580,-1.50651,0.02424,0.01649,-0.12578,0.03868,-0.20009,-1.31206,0.04122,0.00375,0.01510,-0.01525,0.01561,0.01295,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0150,-0.00228,0.00493,0.44726,0.99827,0.00802,-0.00737,0.05779,0.00773,0.00242,0.28728,0.29530,0.01563,0.01588,2,0.02570,0,0.04900,0.01900,0.0320,0.0539,-0.000346,-0.019013,45.1362,0.001514,-0.005731,36.5891,-0.001466,-0.019019,32.2491,0.001494,-0.005553,28.4952,-0.12513,-0.07277,-0.59459,1.12339,-0.50606,0.28051,-0.12101,-0.07268,-0.54344,1.21885,-0.65809,0.21327,0.06072,0.04904,0.01300,0.00850,0.06446,0.57758,0.14120,-1.51210,0.01842,0.01639,-0.10504,0.04107,-0.19489,-1.30655,0.04632,0.00423,0.01178,-0.01446,0.01899,0.01331,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
1.0200,-0.00228,0.00508,0.44725,0.99822,0.00798,-0.00736,0.05864,0.00773,0.00252,0.28727,0.29530,0.01564,0.01602,2,0.02571,0,0.04900,0.01900,0.0323,0.0542,-0.000421,-0.019013,45.1873,0.001445,-0.005732,36.6156,-0.001193,-0.019019,32.1995,0.001604,-0.005551,28.4668,-0.12639,-0.07316,-0.59512,1.12329,-0.50569,0.28125,-0.12291,-0.07315,-0.54297,1.21897,-0.65842,0.21348,0.06076,0.04862,0.01328,0.00890,0.07188,0.58118,0.13684,-1.51762,0.01272,0.01641,-0.08385,0.04319,-0.18995,-1.30105,0.05125,0.00462,0.00871,-0.01384,0.02215,0.01362,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
