t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
3.8150,-0.00457,0.09471,0.45767,0.99967,-0.02392,-0.00886,0.00214,0.00861,0.06913,0.30165,0.30051,0.04791,0.07017,1,0.06715,-0.00943,-0.26960,-0.48608,0.98399,-0.47863,0.31791,0.30758,-0.29082,-0.60829,1.37485,-0.45357,-0.02359,-0.00523,-0.00100,-0.13818,0.05983,-0.65479,4.32574,0.37044,-2.41693,0.13364,0.05879,0.03775,-0.74258,-0.21409,0.53837,0.06389,0.00150,0.09953,0.01210,-0.08170,0.00532,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8200,-0.00460,0.09469,0.45764,0.99967,-0.02391,-0.00892,0.00217,0.00861,0.06913,0.30165,0.30051,0.04789,0.07017,1,0.06738,-0.00945,-0.26961,-0.48640,0.98471,-0.47892,0.31790,0.30920,-0.29102,-0.60967,1.37825,-0.45300,-0.02327,-0.00524,-0.00100,-0.13862,0.06015,-0.65736,4.32388,0.37159,-2.42138,0.13308,0.05900,0.03638,-0.74190,-0.21255,0.53728,0.06466,0.00165,0.09980,0.01215,-0.08177,0.00509,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8250,-0.00464,0.09468,0.45760,0.99967,-0.02390,-0.00897,0.00220,0.00861,0.06913,0.30165,0.30051,0.04787,0.07017,1,0.06761,-0.00947,-0.26961,-0.48671,0.98542,-0.47921,0.31789,0.31080,-0.29121,-0.61102,1.38159,-0.45243,-0.02295,-0.00525,-0.00101,-0.13906,0.06047,-0.65883,4.32289,0.37244,-2.42321,0.13315,0.05902,0.03569,-0.74163,-0.21181,0.53657,0.06515,0.00173,0.09998,0.01217,-0.08177,0.00494,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8300,-0.00467,0.09466,0.45757,0.99967,-0.02389,-0.00902,0.00223,0.00861,0.06913,0.30165,0.30051,0.04785,0.07017,1,0.06784,-0.00949,-0.26962,-0.48702,0.98612,-0.47950,0.31788,0.31238,-0.29141,-0.61235,1.38487,-0.45186,-0.02263,-0.00525,-0.00101,-0.13949,0.06078,-0.66024,4.32192,0.37325,-2.42504,0.13320,0.05904,0.03498,-0.74136,-0.21108,0.53584,0.06563,0.00180,0.10014,0.01220,-0.08176,0.00478,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8350,-0.00471,0.09464,0.45754,0.99967,-0.02388,-0.00907,0.00226,0.00861,0.06913,0.30165,0.30051,0.04784,0.07017,1,0.06806,-0.00951,-0.26963,-0.48732,0.98681,-0.47978,0.31786,0.31393,-0.29160,-0.61365,1.38809,-0.45128,-0.02230,-0.00526,-0.00101,-0.13991,0.06108,-0.66159,4.32097,0.37404,-2.42687,0.13325,0.05906,0.03427,-0.74109,-0.21033,0.53509,0.06609,0.00185,0.10028,0.01222,-0.08175,0.00461,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8400,-0.00474,0.09462,0.45750,0.99967,-0.02387,-0.00912,0.00229,0.00861,0.06913,0.30165,0.30051,0.04782,0.07017,1,0.06828,-0.00952,-0.26963,-0.48762,0.98749,-0.48006,0.31785,0.31546,-0.29179,-0.61492,1.39125,-0.45070,-0.02198,-0.00526,-0.00101,-0.14032,0.06138,-0.66288,4.32003,0.37481,-2.42869,0.13328,0.05909,0.03356,-0.74081,-0.20958,0.53431,0.06652,0.00190,0.10042,0.01224,-0.08174,0.00445,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8450,-0.00477,0.09461,0.45747,0.99967,-0.02387,-0.00917,0.00232,0.00861,0.06913,0.30165,0.30051,0.04780,0.07017,1,0.06849,-0.00954,-0.26964,-0.48790,0.98815,-0.48033,0.31784,0.31697,-0.29197,-0.61617,1.39436,-0.45012,-0.02165,-0.00527,-0.00102,-0.14073,0.06168,-0.66411,4.31910,0.37555,-2.43049,0.13332,0.05913,0.03284,-0.74053,-0.20883,0.53351,0.06695,0.00193,0.10054,0.01226,-0.08172,0.00429,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8500,-0.00480,0.09459,0.45744,0.99967,-0.02386,-0.00922,0.00235,0.00861,0.06913,0.30165,0.30051,0.04778,0.07017,1,0.06870,-0.00956,-0.26965,-0.48819,0.98880,-0.48060,0.31783,0.31846,-0.29215,-0.61740,1.39740,-0.44953,-0.02132,-0.00528,-0.00102,-0.14113,0.06197,-0.66527,4.31820,0.37627,-2.43229,0.13334,0.05917,0.03211,-0.74025,-0.20807,0.53268,0.06735,0.00195,0.10066,0.01228,-0.08169,0.00413,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8550,-0.00483,0.09457,0.45741,0.99967,-0.02385,-0.00927,0.00238,0.00861,0.06913,0.30165,0.30051,0.04777,0.07017,1,0.06891,-0.00957,-0.26965,-0.48846,0.98944,-0.48086,0.31782,0.31992,-0.29233,-0.61860,1.40038,-0.44894,-0.02099,-0.00528,-0.00102,-0.14152,0.06225,-0.66637,4.31731,0.37697,-2.43407,0.13337,0.05921,0.03138,-0.73997,-0.20730,0.53183,0.06773,0.00196,0.10076,0.01230,-0.08165,0.00396,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8600,-0.00486,0.09456,0.45738,0.99967,-0.02384,-0.00932,0.00241,0.00861,0.06913,0.30165,0.30051,0.04775,0.07017,1,0.06912,-0.00959,-0.26966,-0.48873,0.99007,-0.48112,0.31781,0.32136,-0.29250,-0.61978,1.40331,-0.44835,-0.02066,-0.00529,-0.00102,-0.14191,0.06253,-0.66741,4.31645,0.37765,-2.43583,0.13339,0.05926,0.03064,-0.73969,-0.20653,0.53096,0.06810,0.00197,0.10085,0.01231,-0.08161,0.00379,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8650,-0.00489,0.09454,0.45735,0.99967,-0.02383,-0.00936,0.00243,0.00861,0.06913,0.30165,0.30051,0.04773,0.07017,1,0.06932,-0.00960,-0.26967,-0.48899,0.99069,-0.48137,0.31779,0.32278,-0.29268,-0.62093,1.40617,-0.44776,-0.02033,-0.00529,-0.00103,-0.14229,0.06281,-0.66838,4.31560,0.37831,-2.43758,0.13342,0.05931,0.02990,-0.73941,-0.20576,0.53006,0.06845,0.00196,0.10093,0.01233,-0.08157,0.00363,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8700,-0.00492,0.09453,0.45732,0.99967,-0.02382,-0.00941,0.00246,0.00861,0.06913,0.30165,0.30051,0.04771,0.07017,1,0.06952,-0.00962,-0.26967,-0.48925,0.99130,-0.48163,0.31778,0.32417,-0.29284,-0.62205,1.40898,-0.44717,-0.02000,-0.00530,-0.00103,-0.14266,0.06308,-0.66838,4.31560,0.37831,-2.43758,0.13342,0.05931,0.02990,-0.73941,-0.20576,0.53006,0.06845,0.00196,0.10093,0.01233,-0.08157,0.00363,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8750,-0.00495,0.09451,0.45729,0.99967,-0.02381,-0.00945,0.00248,0.00861,0.06913,0.30165,0.30051,0.04770,0.07017,1,0.06971,-0.00963,-0.26968,-0.48951,0.99189,-0.48187,0.31777,0.32554,-0.29301,-0.62316,1.41173,-0.44658,-0.01967,-0.00530,-0.00103,-0.14302,0.06334,-0.66964,4.31411,0.37922,-2.44150,0.13306,0.05952,0.02840,-0.73876,-0.20414,0.52833,0.06888,0.00195,0.10096,0.01234,-0.08148,0.00337,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8800,-0.00498,0.09450,0.45726,0.99967,-0.02380,-0.00950,0.00251,0.00861,0.06913,0.30165,0.30051,0.04768,0.07017,1,0.06990,-0.00964,-0.26969,-0.48976,0.99248,-0.48212,0.31776,0.32689,-0.29317,-0.62424,1.41442,-0.44599,-0.01935,-0.00531,-0.00103,-0.14337,0.06360,-0.67046,4.31333,0.37993,-2.44311,0.13318,0.05956,0.02763,-0.73850,-0.20336,0.52733,0.06919,0.00191,0.10102,0.01236,-0.08141,0.00320,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8850,-0.00500,0.09448,0.45723,0.99967,-0.02379,-0.00954,0.00253,0.00861,0.06912,0.30165,0.30051,0.04766,0.07017,1,0.07009,-0.00965,-0.26969,-0.49000,0.99305,-0.48235,0.31775,0.32821,-0.29332,-0.62529,1.41705,-0.44541,-0.01902,-0.00531,-0.00103,-0.14372,0.06386,-0.67123,4.31256,0.38060,-2.44472,0.13328,0.05960,0.02686,-0.73825,-0.20257,0.52631,0.06948,0.00187,0.10106,0.01237,-0.08133,0.00302,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8900,-0.00503,0.09447,0.45720,0.99967,-0.02379,-0.00959,0.00255,0.00861,0.06912,0.30165,0.30051,0.04765,0.07017,1,0.07027,-0.00966,-0.26970,-0.49023,0.99361,-0.48259,0.31774,0.32951,-0.29348,-0.62631,1.41961,-0.44482,-0.01869,-0.00532,-0.00103,-0.14406,0.06410,-0.67193,4.31181,0.38125,-2.44631,0.13338,0.05964,0.02609,-0.73799,-0.20178,0.52527,0.06975,0.00182,0.10109,0.01238,-0.08125,0.00284,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.8950,-0.00506,0.09445,0.45718,0.99967,-0.02378,-0.00963,0.00258,0.00861,0.06912,0.30165,0.30051,0.04763,0.07017,1,0.07045,-0.00967,-0.26971,-0.49046,0.99415,-0.48282,0.31773,0.33078,-0.29363,-0.62731,1.42211,-0.44424,-0.01837,-0.00533,-0.00104,-0.14439,0.06435,-0.67256,4.31108,0.38187,-2.44789,0.13347,0.05969,0.02531,-0.73773,-0.20099,0.52421,0.07000,0.00177,0.10111,0.01238,-0.08116,0.00266,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9000,-0.00508,0.09444,0.45715,0.99967,-0.02377,-0.00967,0.00260,0.00861,0.06912,0.30165,0.30051,0.04761,0.07017,1,0.07062,-0.00968,-0.26971,-0.49068,0.99468,-0.48304,0.31772,0.33203,-0.29377,-0.62829,1.42455,-0.44365,-0.01805,-0.00533,-0.00104,-0.14471,0.06458,-0.67313,4.31037,0.38247,-2.44946,0.13355,0.05974,0.02453,-0.73747,-0.20020,0.52312,0.07023,0.00170,0.10112,0.01239,-0.08107,0.00247,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9050,-0.00511,0.09442,0.45712,0.99967,-0.02376,-0.00971,0.00262,0.00861,0.06912,0.30165,0.30051,0.04760,0.07017,1,0.07080,-0.00969,-0.26972,-0.49090,0.99520,-0.48326,0.31771,0.33325,-0.29392,-0.62924,1.42693,-0.44307,-0.01773,-0.00534,-0.00104,-0.14502,0.06482,-0.67362,4.30968,0.38305,-2.45101,0.13363,0.05979,0.02374,-0.73721,-0.19940,0.52202,0.07044,0.00164,0.10111,0.01239,-0.08097,0.00229,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9100,-0.00513,0.09441,0.45710,0.99967,-0.02375,-0.00975,0.00264,0.00861,0.06912,0.30165,0.30051,0.04758,0.07017,1,0.07096,-0.00970,-0.26973,-0.49111,0.99571,-0.48347,0.31770,0.33445,-0.29406,-0.63016,1.42925,-0.44249,-0.01742,-0.00534,-0.00104,-0.14533,0.06504,-0.67405,4.30901,0.38361,-2.45254,0.13371,0.05985,0.02294,-0.73695,-0.19859,0.52089,0.07064,0.00156,0.10109,0.01240,-0.08086,0.00211,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9150,-0.00516,0.09440,0.45707,0.99967,-0.02374,-0.00979,0.00266,0.00861,0.06912,0.30165,0.30051,0.04757,0.07017,1,0.07113,-0.00970,-0.26974,-0.49131,0.99620,-0.48368,0.31769,0.33562,-0.29419,-0.63105,1.43150,-0.44191,-0.01710,-0.00535,-0.00104,-0.14562,0.06526,-0.67441,4.30837,0.38414,-2.45405,0.13378,0.05990,0.02215,-0.73669,-0.19779,0.51974,0.07082,0.00148,0.10106,0.01240,-0.08075,0.00192,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9200,-0.00518,0.09438,0.45705,0.99967,-0.02373,-0.00983,0.00268,0.00861,0.06912,0.30165,0.30051,0.04755,0.07017,1,0.07128,-0.00971,-0.26974,-0.49150,0.99668,-0.48388,0.31768,0.33676,-0.29432,-0.63192,1.43369,-0.44133,-0.01679,-0.00535,-0.00104,-0.14591,0.06547,-0.67471,4.30775,0.38466,-2.45555,0.13385,0.05997,0.02135,-0.73644,-0.19698,0.51857,0.07098,0.00139,0.10102,0.01240,-0.08063,0.00174,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9250,-0.00520,0.09437,0.45703,0.99967,-0.02373,-0.00987,0.00270,0.00861,0.06912,0.30165,0.30051,0.04753,0.07017,1,0.07144,-0.00971,-0.26975,-0.49169,0.99714,-0.48408,0.31767,0.33788,-0.29445,-0.63277,1.43582,-0.44076,-0.01648,-0.00536,-0.00104,-0.14619,0.06568,-0.67493,4.30715,0.38516,-2.45702,0.13392,0.06003,0.02054,-0.73618,-0.19617,0.51738,0.07113,0.00130,0.10096,0.01240,-0.08051,0.00155,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9300,-0.00522,0.09436,0.45700,0.99967,-0.02372,-0.00991,0.00272,0.00861,0.06912,0.30165,0.30051,0.04752,0.07017,1,0.07159,-0.00972,-0.26976,-0.49187,0.99759,-0.48428,0.31766,0.33897,-0.29457,-0.63359,1.43788,-0.44019,-0.01618,-0.00536,-0.00104,-0.14646,0.06588,-0.67509,4.30658,0.38564,-2.45847,0.13399,0.06009,0.01973,-0.73593,-0.19536,0.51616,0.07126,0.00121,0.10090,0.01240,-0.08037,0.00137,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9350,-0.00524,0.09435,0.45698,0.99967,-0.02371,-0.00994,0.00274,0.00861,0.06912,0.30165,0.30051,0.04750,0.07017,1,0.07174,-0.00972,-0.26976,-0.49205,0.99803,-0.48446,0.31765,0.34004,-0.29469,-0.63438,1.43988,-0.43963,-0.01588,-0.00537,-0.00104,-0.14672,0.06608,-0.67517,4.30602,0.38610,-2.45990,0.13407,0.06016,0.01891,-0.73568,-0.19454,0.51492,0.07137,0.00111,0.10082,0.01239,-0.08024,0.00118,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9400,-0.00527,0.09433,0.45696,0.99967,-0.02370,-0.00998,0.00276,0.00861,0.06912,0.30164,0.30051,0.04749,0.07017,1,0.07188,-0.00972,-0.26977,-0.49222,0.99846,-0.48465,0.31764,0.34108,-0.29481,-0.63515,1.44182,-0.43907,-0.01558,-0.00537,-0.00104,-0.14697,0.06627,-0.67519,4.30550,0.38655,-2.46131,0.13414,0.06022,0.01809,-0.73543,-0.19372,0.51366,0.07146,0.00101,0.10073,0.01239,-0.08009,0.00099,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9450,-0.00529,0.09432,0.45694,0.99967,-0.02369,-0.01001,0.00277,0.00860,0.06912,0.30164,0.30051,0.04747,0.07017,1,0.07202,-0.00972,-0.26978,-0.49238,0.99887,-0.48483,0.31763,0.34209,-0.29492,-0.63589,1.44370,-0.43852,-0.01529,-0.00538,-0.00104,-0.14721,0.06645,-0.67515,4.30499,0.38698,-2.46269,0.13421,0.06029,0.01727,-0.73519,-0.19290,0.51238,0.07154,0.00090,0.10063,0.01238,-0.07994,0.00081,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9500,-0.00530,0.09431,0.45692,0.99967,-0.02369,-0.01004,0.00279,0.00860,0.06912,0.30164,0.30051,0.04746,0.07017,1,0.07215,-0.00972,-0.26978,-0.49254,0.99927,-0.48500,0.31762,0.34307,-0.29503,-0.63660,1.44551,-0.43797,-0.01500,-0.00538,-0.00104,-0.14745,0.06662,-0.67503,4.30451,0.38740,-2.46405,0.13429,0.06036,0.01644,-0.73495,-0.19208,0.51108,0.07160,0.00079,0.10052,0.01237,-0.07978,0.00062,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9550,-0.00532,0.09430,0.45690,0.99966,-0.02368,-0.01008,0.00280,0.00860,0.06912,0.30164,0.30051,0.04744,0.07017,1,0.07228,-0.00972,-0.26979,-0.49269,0.99966,-0.48517,0.31761,0.34403,-0.29514,-0.63729,1.44726,-0.43742,-0.01471,-0.00539,-0.00104,-0.14767,0.06680,-0.67485,4.30405,0.38780,-2.46538,0.13437,0.06043,0.01561,-0.73471,-0.19126,0.50975,0.07164,0.00068,0.10039,0.01236,-0.07962,0.00043,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9600,-0.00534,0.09429,0.45688,0.99966,-0.02367,-0.01011,0.00282,0.00860,0.06912,0.30164,0.30051,0.04743,0.07017,1,0.07240,-0.00972,-0.26980,-0.49283,1.00003,-0.48533,0.31760,0.34496,-0.29524,-0.63795,1.44894,-0.43689,-0.01443,-0.00539,-0.00104,-0.14789,0.06696,-0.67460,4.30362,0.38819,-2.46668,0.13445,0.06050,0.01477,-0.73447,-0.19043,0.50841,0.07166,0.00056,0.10026,0.01235,-0.07945,0.00024,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9650,-0.00536,0.09428,0.45686,0.99966,-0.02366,-0.01014,0.00283,0.00860,0.06912,0.30164,0.30051,0.04741,0.07017,1,0.07253,-0.00972,-0.26980,-0.49297,1.00039,-0.48549,0.31760,0.34587,-0.29534,-0.63859,1.45057,-0.43636,-0.01415,-0.00540,-0.00104,-0.14809,0.06712,-0.67429,4.30321,0.38857,-2.46796,0.13453,0.06057,0.01393,-0.73424,-0.18961,0.50704,0.07167,0.00044,0.10011,0.01234,-0.07927,0.00005,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9700,-0.00538,0.09427,0.45685,0.99966,-0.02366,-0.01017,0.00284,0.00860,0.06912,0.30164,0.30051,0.04740,0.07017,1,0.07264,-0.00971,-0.26981,-0.49310,1.00073,-0.48564,0.31759,0.34674,-0.29543,-0.63920,1.45212,-0.43583,-0.01388,-0.00540,-0.00104,-0.14829,0.06727,-0.67391,4.30282,0.38893,-2.46922,0.13462,0.06064,0.01308,-0.73401,-0.18878,0.50565,0.07167,0.00032,0.09995,0.01232,-0.07909,-0.00015,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9750,-0.00539,0.09426,0.45683,0.99966,-0.02365,-0.01020,0.00286,0.00860,0.06912,0.30164,0.30051,0.04738,0.07017,1,0.07275,-0.00971,-0.26982,-0.49323,1.00107,-0.48579,0.31758,0.34759,-0.29552,-0.63978,1.45362,-0.43531,-0.01361,-0.00541,-0.00104,-0.14848,0.06741,-0.67346,4.30246,0.38927,-2.47045,0.13471,0.06071,0.01223,-0.73379,-0.18795,0.50424,0.07164,0.00020,0.09978,0.01230,-0.07890,-0.00034,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9800,-0.00541,0.09425,0.45681,0.99966,-0.02364,-0.01023,0.00287,0.00860,0.06912,0.30164,0.30051,0.04737,0.07017,1,0.07286,-0.00970,-0.26982,-0.49335,1.00138,-0.48593,0.31757,0.34842,-0.29560,-0.64034,1.45505,-0.43480,-0.01334,-0.00541,-0.00104,-0.14865,0.06755,-0.67294,4.30212,0.38960,-2.47165,0.13480,0.06078,0.01138,-0.73357,-0.18712,0.50280,0.07160,0.00007,0.09960,0.01229,-0.07871,-0.00053,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9850,-0.00542,0.09424,0.45680,0.99966,-0.02364,-0.01025,0.00288,0.00860,0.06912,0.30164,0.30051,0.04735,0.07017,1,0.07296,-0.00970,-0.26983,-0.49346,1.00169,-0.48606,0.31757,0.34921,-0.29568,-0.64087,1.45642,-0.43430,-0.01308,-0.00542,-0.00104,-0.14882,0.06769,-0.67236,4.30181,0.38992,-2.47282,0.13490,0.06085,0.01052,-0.73335,-0.18629,0.50135,0.07155,-0.00006,0.09941,0.01227,-0.07851,-0.00073,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9900,-0.00544,0.09423,0.45678,0.99966,-0.02363,-0.01028,0.00289,0.00860,0.06912,0.30164,0.30051,0.04734,0.07017,1,0.07306,-0.00969,-0.26984,-0.49356,1.00198,-0.48619,0.31756,0.34998,-0.29576,-0.64138,1.45772,-0.43380,-0.01283,-0.00542,-0.00104,-0.14898,0.06781,-0.67171,4.30152,0.39022,-2.47396,0.13500,0.06092,0.00966,-0.73314,-0.18546,0.49987,0.07148,-0.00019,0.09920,0.01225,-0.07830,-0.00092,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.9950,-0.00545,0.09422,0.45677,0.99966,-0.02362,-0.01031,0.00290,0.00860,0.06912,0.30164,0.30051,0.04733,0.07017,1,0.07316,-0.00968,-0.26984,-0.49366,1.00226,-0.48632,0.31755,0.35071,-0.29584,-0.64186,1.45896,-0.43332,-0.01257,-0.00543,-0.00104,-0.14913,0.06793,-0.67099,4.30125,0.39051,-2.47508,0.13510,0.06099,0.00880,-0.73292,-0.18463,0.49838,0.07139,-0.00032,0.09899,0.01223,-0.07808,-0.00112,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.0000,-0.00547,0.09421,0.45676,0.99966,-0.02362,-0.01033,0.00291,0.00860,0.06912,0.30164,0.30051,0.04731,0.07017,1,0.07325,-0.00967,-0.26985,-0.49376,1.00252,-0.48644,0.31755,0.35142,-0.29590,-0.64232,1.46014,-0.43284,-0.01233,-0.00543,-0.00104,-0.14927,0.06805,-0.67021,4.30101,0.39079,-2.47617,0.13520,0.06106,0.00793,-0.73272,-0.18379,0.49686,0.07129,-0.00045,0.09876,0.01220,-0.07786,-0.00131,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.0050,-0.00548,0.09421,0.45675,0.99966,-0.02361,-0.01035,0.00292,0.00860,0.06912,0.30164,0.30051,0.04730,0.07017,1,0.07333,-0.00966,-0.26986,-0.49384,1.00277,-0.48655,0.31754,0.35210,-0.29597,-0.64275,1.46125,-0.43237,-0.01208,-0.00543,-0.00104,-0.14940,0.06815,-0.66952,4.30082,0.39120,-2.47709,0.13545,0.06116,0.00709,-0.73255,-0.18300,0.49537,0.07118,-0.00059,0.09855,0.01218,-0.07764,-0.00151,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.0100,-0.00549,0.09420,0.45673,0.99966,-0.02360,-0.01038,0.00292,0.00860,0.06912,0.30164,0.30051,0.04729,0.07017,1,0.07341,-0.00965,-0.26986,-0.49392,1.00300,-0.48666,0.31753,0.35276,-0.29603,-0.64315,1.46230,-0.43191,-0.01185,-0.00544,-0.00104,-0.14952,0.06825,-0.66909,4.30069,0.39185,-2.47772,0.13596,0.06131,0.00630,-0.73244,-0.18228,0.49396,0.07108,-0.00073,0.09838,0.01217,-0.07744,-0.00171,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
4.0150,-0.00550,0.09419,0.45672,0.99966,-0.02360,-0.01040,0.00293,0.00860,0.06912,0.30164,0.30051,0.04728,0.07017,1,0.07349,-0.00964,-0.26987,-0.49400,1.00323,-0.48677,0.31753,0.35338,-0.29609,-0.64353,1.46329,-0.43146,-0.01161,-0.00544,-0.00104,-0.14963,0.06835,-0.66889,4.30061,0.39268,-2.47812,0.13667,0.06148,0.00557,-0.73239,-0.18162,0.49263,0.07098,-0.00087,0.09825,0.01215,-0.07724,-0.00191,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
