t,x,y,z,qw,qx,qy,qz,com_x,com_y,com_z,com_ref_z,tilt,com_ref_y,n_stance,swing_z,cop_lx,cop_ly,cop_qp_l_x,cop_qp_l_y,fz_qp_l,cop_mj_l_x,cop_mj_l_y,fz_mj_l,cop_qp_r_x,cop_qp_r_y,fz_qp_r,cop_mj_r_x,cop_mj_r_y,fz_mj_r,left_hip_yaw_joint,left_hip_roll_joint,left_hip_pitch_joint,left_knee_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_yaw_joint,right_hip_roll_joint,right_hip_pitch_joint,right_knee_joint,right_ankle_pitch_joint,right_ankle_roll_joint,left_shoulder_pitch_joint,left_elbow_joint,right_shoulder_pitch_joint,right_elbow_joint,tau_left_hip_yaw_joint,tau_left_hip_roll_joint,tau_left_hip_pitch_joint,tau_left_knee_joint,tau_left_ankle_pitch_joint,tau_left_ankle_roll_joint,tau_right_hip_yaw_joint,tau_right_hip_roll_joint,tau_right_hip_pitch_joint,tau_right_knee_joint,tau_right_ankle_pitch_joint,tau_right_ankle_roll_joint,tau_left_shoulder_pitch_joint,tau_left_elbow_joint,tau_right_shoulder_pitch_joint,tau_right_elbow_joint,lim_left_hip_yaw_joint,lim_left_hip_roll_joint,lim_left_hip_pitch_joint,lim_left_knee_joint,lim_left_ankle_pitch_joint,lim_left_ankle_roll_joint,lim_right_hip_yaw_joint,lim_right_hip_roll_joint,lim_right_hip_pitch_joint,lim_right_knee_joint,lim_right_ankle_pitch_joint,lim_right_ankle_roll_joint,lim_left_shoulder_pitch_joint,lim_left_elbow_joint,lim_right_shoulder_pitch_joint,lim_right_elbow_joint
2.8850,0.00202,0.09551,0.46369,0.99973,-0.02292,-0.00001,-0.00345,0.00874,0.06839,0.30238,0.30051,0.04573,0.07032,2,0.03498,0.04900,0.01900,-0.004133,0.019005,53.8134,-0.003181,0.018802,56.3104,0.049036,0.019036,7.4184,0.039966,0.016185,8.7355,-0.00296,-0.26734,-0.42607,0.85975,-0.43372,0.30059,0.01124,-0.26360,-0.35576,0.70663,-0.34967,0.30559,-0.00418,-0.00035,-0.06219,0.01048,-0.17730,2.63203,-0.09048,-2.14813,-0.14676,-1.01840,0.00843,-0.15146,0.15251,0.19519,0.33158,-0.13834,0.01599,0.00140,-0.03612,-0.00141,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.8900,0.00202,0.09558,0.46370,0.99973,-0.02296,-0.00002,-0.00345,0.00874,0.06844,0.30238,0.30051,0.04583,0.07035,2,0.03498,0.04900,0.01900,-0.004115,0.019005,53.8327,-0.003167,0.018805,56.3293,0.049036,0.019036,7.3969,0.039973,0.016208,8.7174,-0.00297,-0.26741,-0.42591,0.85949,-0.43359,0.30076,0.01123,-0.26366,-0.35541,0.70594,-0.34933,0.30576,-0.00418,-0.00035,-0.06245,0.01052,-0.17777,2.63530,-0.08970,-2.14726,-0.14587,-1.01891,0.00853,-0.15258,0.15149,0.19542,0.33040,-0.13804,0.01605,0.00140,-0.03624,-0.00142,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.8950,0.00202,0.09565,0.46370,0.99973,-0.02301,-0.00003,-0.00345,0.00874,0.06849,0.30238,0.30051,0.04593,0.07037,2,0.03498,0.04900,0.01900,-0.004097,0.019005,53.8517,-0.003147,0.018805,56.3506,0.049036,0.019036,7.3757,0.039952,0.016206,8.6957,-0.00297,-0.26749,-0.42576,0.85923,-0.43346,0.30093,0.01122,-0.26372,-0.35506,0.70527,-0.34899,0.30593,-0.00418,-0.00035,-0.06272,0.01055,-0.17823,2.63852,-0.08891,-2.14639,-0.14499,-1.01941,0.00860,-0.15368,0.15047,0.19565,0.32923,-0.13774,0.01610,0.00141,-0.03635,-0.00143,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9000,0.00202,0.09571,0.46370,0.99973,-0.02306,-0.00004,-0.00345,0.00874,0.06853,0.30238,0.30051,0.04603,0.07039,2,0.03498,0.04900,0.01900,-0.004079,0.019005,53.8705,-0.003128,0.018805,56.3716,0.049036,0.019036,7.3548,0.039932,0.016203,8.6745,-0.00298,-0.26756,-0.42561,0.85897,-0.43334,0.30110,0.01121,-0.26379,-0.35472,0.70461,-0.34866,0.30610,-0.00419,-0.00035,-0.06299,0.01058,-0.17868,2.64170,-0.08814,-2.14553,-0.14411,-1.01991,0.00866,-0.15475,0.14948,0.19588,0.32808,-0.13745,0.01616,0.00141,-0.03646,-0.00144,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9050,0.00213,0.09555,0.46284,0.99967,-0.02516,0.00322,-0.00384,0.00874,0.06857,0.30238,0.30051,0.04612,0.07041,2,0.03781,0.04900,0.01900,0.000000,0.000000,0.0000,-0.003108,0.018804,56.3923,0.000000,0.000000,0.0000,0.039911,0.016201,8.6535,-0.00583,-0.25725,-0.47475,0.94814,-0.48912,0.23029,-0.00613,-0.25279,-0.41401,0.80975,-0.42872,0.22053,-0.00577,0.00224,-0.05842,-0.00103,0.11150,6.00000,-5.24580,9.98186,-4.71528,-6.00000,-0.45319,6.00000,-8.12773,12.00000,-6.00000,-6.00000,0.16647,0.01395,2.59709,-0.43933,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9100,0.00220,0.09536,0.46155,0.99958,-0.02797,0.00600,-0.00357,0.00873,0.06870,0.30238,0.30051,0.05034,0.07248,2,0.04093,0.04900,0.01900,0.009710,-0.023803,62.7242,0.000000,0.000000,0.0000,0.024202,-0.023399,68.4429,0.000000,0.000000,0.0000,-0.01252,-0.24353,-0.52897,1.04602,-0.51962,0.18159,-0.04642,-0.23633,-0.48448,0.92144,-0.46943,0.16348,-0.00755,0.00473,-0.05118,-0.01416,-4.30176,-0.75495,3.68231,2.12070,2.41760,0.86316,-3.63361,0.65455,1.89300,1.64422,3.27693,0.98375,1.24002,0.20549,-0.70683,-0.58901,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9150,0.00219,0.09534,0.46049,0.99953,-0.03006,0.00634,-0.00220,0.00872,0.06884,0.30218,0.30051,0.05599,0.07501,2,0.04208,0.04900,0.01900,-0.052130,-0.026061,44.3193,0.000000,0.000000,0.0000,-0.003059,-0.023437,70.2591,0.000000,0.000000,0.0000,-0.02170,-0.23304,-0.55449,1.09996,-0.53281,0.18426,-0.11063,-0.22060,-0.52825,0.97685,-0.45608,0.16998,-0.00935,0.00666,-0.04606,-0.02204,-2.18867,-0.98680,-1.01404,-3.23752,-2.06848,0.84249,-4.15777,0.59661,0.34109,-2.70033,0.26582,1.32943,0.42300,0.07641,-1.23044,-0.46866,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9200,0.00224,0.09544,0.45962,0.99948,-0.03170,0.00615,-0.00070,0.00871,0.06898,0.30172,0.30051,0.06017,0.07682,2,0.04148,0.04900,0.01900,-0.060775,-0.031186,26.5170,0.000000,0.000000,0.0000,0.004018,-0.023325,74.0494,0.000000,0.000000,0.0000,-0.02917,-0.22507,-0.56169,1.12362,-0.56441,0.21086,-0.16598,-0.20772,-0.54480,0.98786,-0.43259,0.21850,-0.01101,0.00845,-0.04336,-0.02625,0.00225,-1.37254,-3.37884,-4.13236,-2.75594,1.26074,-2.72316,-0.06960,1.07697,-3.86674,0.11133,2.42337,0.02908,0.04472,-0.97136,-0.30296,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9250,0.00227,0.09560,0.45880,0.99943,-0.03314,0.00573,0.00070,0.00870,0.06912,0.30101,0.30051,0.06343,0.07797,2,0.03972,0.04900,0.01900,0.009292,-0.027435,38.1275,0.000000,0.000000,0.0000,0.053508,-0.023656,69.2349,0.000000,0.000000,0.0000,-0.03636,-0.21849,-0.56109,1.12579,-0.58429,0.25320,-0.19712,-0.19842,-0.54226,0.96969,-0.37535,0.28508,-0.01271,0.01024,-0.04251,-0.02786,-1.96047,-1.26756,-1.71867,-2.35740,-0.04789,1.58611,-0.93807,0.28733,3.57495,-0.11256,3.78099,2.12753,0.48451,0.09499,-0.54427,-0.15328,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9300,0.00222,0.09581,0.45792,0.99939,-0.03452,0.00473,0.00206,0.00869,0.06927,0.30005,0.30051,0.06629,0.07865,2,0.03780,0.04900,0.01900,0.008108,-0.025338,50.5064,0.000000,0.000000,0.0000,0.053353,-0.023531,71.3319,0.000000,0.000000,0.0000,-0.04507,-0.21246,-0.55534,1.11228,-0.57961,0.30348,-0.21194,-0.19183,-0.53101,0.94363,-0.29972,0.34420,-0.01441,0.01160,-0.04309,-0.02763,-2.92770,-1.18581,0.04112,-1.59571,0.83333,1.62047,-2.04982,0.58140,3.18574,0.38995,4.20091,1.85517,0.75158,0.12899,-0.62824,-0.08839,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9350,0.00207,0.09616,0.45710,0.99934,-0.03605,0.00333,0.00297,0.00868,0.06942,0.29892,0.30051,0.06903,0.07903,2,0.03674,0.04900,0.01900,0.020611,-0.023966,64.2065,0.000000,0.000000,0.0000,0.053958,-0.024185,62.3290,0.048825,-0.017190,92.2913,-0.05433,-0.20667,-0.54809,1.08894,-0.54600,0.35285,-0.21616,-0.18795,-0.52100,0.93140,-0.25762,0.38157,-0.01593,0.01246,-0.04479,-0.02594,-3.40822,-0.09685,1.40116,-0.71844,2.48282,1.73880,-1.00427,0.00839,1.68715,-0.28401,3.16543,1.54393,0.64774,0.09569,-0.62704,-0.03864,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9400,0.00184,0.09665,0.45645,0.99929,-0.03744,0.00186,0.00369,0.00872,0.06960,0.29788,0.30051,0.07209,0.07923,2,0.03645,0.04900,0.01900,0.008417,-0.010819,66.8817,0.022402,-0.018942,81.9804,0.053445,-0.016034,49.8102,0.048575,-0.013978,87.5874,-0.06151,-0.20224,-0.54442,1.07524,-0.51801,0.38020,-0.21381,-0.18653,-0.51479,0.93031,-0.23607,0.40452,-0.01699,0.01287,-0.04720,-0.02327,-3.82693,-0.20479,2.23862,-0.75826,2.16850,0.81788,-1.10978,-0.09355,-0.14010,-1.14796,2.34665,0.85316,0.47875,0.05847,-0.78738,-0.02225,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9450,0.00157,0.09726,0.45602,0.99925,-0.03857,0.00047,0.00418,0.00878,0.06988,0.29718,0.30051,0.07488,0.07952,2,0.03665,0.04900,0.01900,0.007896,-0.002839,59.7001,0.019859,-0.016858,79.7650,0.042867,-0.002029,40.1526,0.048378,-0.014707,79.9975,-0.06652,-0.19937,-0.54247,1.07014,-0.50275,0.39288,-0.20758,-0.18677,-0.51152,0.93558,-0.22651,0.41690,-0.01744,0.01251,-0.05007,-0.01993,-2.70414,-0.52319,1.26141,-1.29678,1.58341,0.21411,-0.85565,0.04749,-0.21597,-1.37749,1.33927,0.11122,0.30396,0.02624,-0.75871,0.00441,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9500,0.00129,0.09795,0.45577,0.99921,-0.03948,-0.00080,0.00435,0.00881,0.07026,0.29678,0.30051,0.07716,0.07987,2,0.03709,0.04900,0.01900,0.001573,0.006504,54.5078,0.024041,-0.013822,70.2378,0.026028,0.011956,32.3445,0.048314,-0.011883,64.4373,-0.06963,-0.19770,-0.54117,1.06979,-0.49606,0.39621,-0.19923,-0.18788,-0.50907,0.94305,-0.22657,0.41929,-0.01730,0.01140,-0.05318,-0.01614,-1.73543,-0.44810,0.65841,-1.81325,0.68554,-0.45856,-0.72463,0.03788,-0.47089,-1.65664,0.41616,-0.43196,0.17052,-0.00775,-0.64635,0.03436,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9550,0.00102,0.09870,0.45569,0.99918,-0.04019,-0.00194,0.00417,0.00881,0.07073,0.29661,0.30051,0.07898,0.08028,2,0.03759,0.04900,0.01900,-0.002962,0.012466,51.4229,0.016562,-0.005869,62.6528,0.015758,0.020702,26.6723,0.048335,-0.009235,49.6686,-0.07136,-0.19683,-0.53984,1.07161,-0.49489,0.39303,-0.18994,-0.18939,-0.50614,0.95024,-0.23406,0.41334,-0.01664,0.00953,-0.05641,-0.01207,-1.64259,-0.23868,0.55769,-1.94265,0.34273,-0.81916,-0.60211,0.12112,-0.54519,-1.62032,-0.01251,-0.69353,0.18693,-0.02594,-0.61933,0.04911,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9600,0.00082,0.09933,0.45547,0.99910,-0.04234,-0.00153,0.00247,0.00877,0.07129,0.29660,0.30051,0.08041,0.08073,2,0.03905,0.04900,0.01900,-0.049000,0.019000,2.1507,0.011972,0.000135,58.1962,-0.049000,0.019000,8.2152,0.048449,-0.003882,39.3778,-0.05981,-0.18751,-0.55192,1.10655,-0.52962,0.32605,-0.16070,-0.18246,-0.51347,0.99230,-0.31536,0.31809,-0.01500,0.01128,-0.05847,-0.01008,3.35555,6.00000,-1.26726,0.54678,-2.03518,-6.00000,3.80289,6.00000,-3.33676,3.58315,-6.00000,-6.00000,0.31607,0.48496,3.52608,-1.17815,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9650,0.00056,0.10003,0.45626,0.99903,-0.04397,-0.00256,0.00068,0.00870,0.07195,0.29671,0.30051,0.08471,0.08251,2,0.04048,0.04900,0.01900,-0.049000,0.019000,6.2083,-0.008711,0.019027,94.9789,-0.049000,0.019000,8.5469,0.000000,0.000000,0.0000,-0.04713,-0.17935,-0.55074,1.12601,-0.56034,0.25300,-0.13025,-0.17627,-0.50354,1.01373,-0.40017,0.21189,-0.00848,0.00427,-0.05928,-0.01014,-4.51095,1.23186,8.09685,-9.95779,6.00000,-3.04063,-3.58646,1.86920,3.51563,-5.40966,0.63790,-2.72234,-0.27269,-1.77371,2.84140,0.10031,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9700,0.00020,0.10071,0.45723,0.99897,-0.04533,-0.00014,-0.00017,0.00857,0.07277,0.29758,0.30051,0.08797,0.08435,2,0.04316,0.04900,0.01900,0.000000,0.000000,0.0000,0.023009,0.003277,255.6921,0.066987,-0.038365,15.8189,0.000000,0.000000,0.0000,-0.04469,-0.17331,-0.57665,1.14435,-0.54719,0.21245,-0.11398,-0.16823,-0.53026,1.04763,-0.39805,0.18048,-0.02389,0.03499,-0.05925,-0.01028,-2.11312,4.76719,-6.08804,-0.60295,6.00000,-0.12037,-4.49355,5.28774,-12.00000,6.48497,4.02193,1.52304,-3.26573,5.02945,2.52056,0.61378,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9750,-0.00046,0.10136,0.45797,0.99887,-0.04732,0.00464,-0.00015,0.00842,0.07359,0.29891,0.30051,0.09069,0.08563,2,0.04615,0.04900,0.01900,0.101526,-0.074998,5.1573,0.048992,0.018975,93.1802,0.056460,-0.027151,37.7620,0.000000,0.000000,0.0000,-0.03816,-0.16790,-0.62077,1.16449,-0.51585,0.20348,-0.08698,-0.15878,-0.57325,1.07995,-0.33840,0.19824,-0.07400,0.13092,-0.07127,0.04282,0.01882,-2.95827,-4.94839,-3.83054,0.43793,0.05294,2.01005,-2.07841,1.96429,-1.53588,2.75528,1.14181,-6.29627,6.29644,2.71372,6.29646,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9800,-0.00068,0.10219,0.45958,0.99877,-0.04939,0.00428,0.00204,0.00825,0.07433,0.30021,0.30051,0.09468,0.08622,2,0.04632,0.04900,0.01900,0.000000,0.000000,0.0000,0.048998,0.018997,31.6004,0.041687,-0.029328,30.2757,0.000000,0.000000,0.0000,-0.02232,-0.16275,-0.59997,1.13638,-0.56353,0.11999,-0.09229,-0.14662,-0.55685,1.06003,-0.35345,0.12092,-0.09306,0.16681,-0.04695,0.01355,-3.32515,4.36020,12.00000,-8.50653,-6.00000,-6.00000,-6.00000,2.53173,10.64040,-5.71129,-6.00000,-6.00000,6.00000,-6.00000,6.00000,-6.00000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9850,-0.00082,0.10293,0.46041,0.99866,-0.05154,0.00542,0.00111,0.00801,0.07506,0.30139,0.30051,0.09880,0.08639,2,0.04860,0.04900,0.01900,0.000000,0.000000,0.0000,-0.048989,0.018922,238.5953,0.147372,-0.125120,3.2967,0.000000,0.000000,0.0000,-0.03955,-0.15307,-0.60674,1.12663,-0.56320,0.12440,-0.07684,-0.13627,-0.56926,1.09069,-0.38898,0.13098,-0.08845,0.17119,-0.04324,0.04660,-3.85721,3.13547,-8.32238,8.84220,6.00000,5.19736,6.00000,-0.51559,-10.00757,11.90447,2.16227,5.16034,2.09794,1.95371,-6.00000,6.00000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9900,-0.00080,0.10354,0.46060,0.99857,-0.05275,0.00830,-0.00138,0.00777,0.07579,0.30232,0.30051,0.10311,0.08740,2,0.05199,0.04900,0.01900,0.059364,0.030463,31.6912,0.000000,0.000000,0.0000,0.074327,-0.047088,15.3751,0.000000,0.000000,0.0000,-0.05758,-0.14630,-0.63851,1.13525,-0.49722,0.16688,-0.03473,-0.13382,-0.60205,1.14219,-0.38891,0.19071,-0.07124,0.15609,-0.03872,0.08718,-1.84147,-1.25167,2.31299,0.27642,3.42242,0.13675,1.04484,-6.37530,2.45976,-0.72384,0.94077,1.15466,6.37217,-1.89991,6.37199,-0.43412,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
2.9950,-0.00029,0.10422,0.46095,0.99858,-0.05241,0.00945,-0.00341,0.00755,0.07652,0.30303,0.30051,0.10559,0.08850,2,0.05383,0.04900,0.01900,-0.049000,-0.019000,22.5904,0.000000,0.000000,0.0000,-0.049001,-0.019001,7.5000,0.000000,0.000000,0.0000,-0.05111,-0.14887,-0.64157,1.12497,-0.44943,0.20696,-0.00118,-0.13913,-0.61072,1.16226,-0.38110,0.23119,-0.02575,0.08157,0.00566,0.01116,-2.02367,0.04762,4.69248,-0.31142,0.10781,1.47955,-0.55811,-5.07266,1.67281,-2.53350,-0.36636,0.63211,6.00001,-6.00001,6.00001,-6.00001,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0000,-0.00034,0.10511,0.46121,0.99845,-0.05512,0.00784,-0.00177,0.00734,0.07725,0.30350,0.30051,0.10494,0.08876,1,0.05336,0.04900,0.01900,0.000000,0.000000,0.0000,0.048992,0.018992,10.3001,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.04779,-0.13803,-0.64050,1.15404,-0.50778,0.13695,-0.01801,-0.12780,-0.59258,1.15506,-0.43274,0.15514,-0.01608,0.06671,0.03185,0.02653,-3.91173,6.00000,-0.06918,5.60183,-6.00000,-6.00000,-6.00000,6.00000,2.16204,-5.92260,-6.00000,-6.00000,-6.00000,6.00000,-6.00000,6.00000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0050,-0.00046,0.10582,0.46143,0.99836,-0.05637,0.00722,-0.00618,0.00713,0.07797,0.30374,0.30051,0.11033,0.09068,1,0.05398,0.04900,0.01900,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01529,-0.13395,-0.61937,1.12606,-0.49270,0.14155,-0.01153,-0.12310,-0.59896,1.16033,-0.43184,0.14640,0.01168,0.01260,0.03327,0.01141,3.46773,-3.50218,4.56968,-11.86671,6.00000,4.51951,6.00000,-4.42556,-8.56340,5.94257,5.33290,3.79237,6.00000,-6.00000,-4.61868,-6.00000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0100,-0.00049,0.10640,0.46158,0.99834,-0.05528,0.00745,-0.01433,0.00691,0.07868,0.30376,0.30051,0.11290,0.09142,1,0.05560,0.04900,0.01900,-0.049005,-0.019005,44.7111,0.048986,0.018943,176.5273,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.01049,-0.13973,-0.58664,1.06704,-0.45858,0.20700,0.02807,-0.12980,-0.62153,1.17893,-0.39515,0.18252,0.05386,-0.05895,0.02863,-0.03623,-2.28707,-0.43688,1.19090,-2.45557,0.00012,1.74187,2.30725,0.74520,-0.67908,-0.47778,0.49000,0.70975,-0.03475,-0.83266,0.38468,-0.57146,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0150,-0.00058,0.10703,0.46164,0.99829,-0.05414,0.00738,-0.02087,0.00663,0.07936,0.30371,0.30051,0.11084,0.09078,1,0.05676,0.04900,0.01900,-0.049004,-0.019004,55.1394,0.048962,-0.008082,43.2702,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.01163,-0.14476,-0.55995,1.02379,-0.45191,0.26682,0.07202,-0.13740,-0.63600,1.19099,-0.36617,0.21076,0.08591,-0.09963,0.02430,-0.06468,-3.08769,0.72320,0.86573,-2.67056,-0.32488,2.02183,1.87761,0.24456,-0.29284,-0.35723,0.52648,0.68546,0.37330,-0.77046,-0.03141,-0.62081,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0200,-0.00069,0.10770,0.46168,0.99826,-0.05275,0.00718,-0.02537,0.00630,0.08003,0.30364,0.30051,0.10862,0.09033,1,0.05753,0.04900,0.01900,-0.049010,-0.019010,58.4598,-0.016979,-0.013696,94.3022,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.00523,-0.15218,-0.54400,0.99970,-0.45342,0.31014,0.11266,-0.14616,-0.64427,1.19642,-0.33841,0.23555,0.11207,-0.12122,0.02437,-0.07995,-3.46695,2.57729,2.38004,-1.45935,-0.07811,1.94091,1.10339,-1.13314,-0.94665,-0.66643,0.70542,0.65862,1.16534,-0.66872,1.45005,-0.33273,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0250,-0.00072,0.10843,0.46175,0.99828,-0.05106,0.00675,-0.02791,0.00602,0.08072,0.30367,0.30051,0.10588,0.08971,1,0.05799,0.04900,0.01900,-0.054440,-0.009034,55.9060,-0.017643,-0.016433,85.4627,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01077,-0.16143,-0.53548,0.98903,-0.46051,0.33932,0.14332,-0.15598,-0.64779,1.19555,-0.30656,0.25812,0.13696,-0.12987,0.03329,-0.08626,-3.84999,4.33253,2.81208,-1.34454,-0.42206,1.38254,0.40307,-2.33600,-1.02875,-0.69667,1.02423,0.61752,1.94775,-0.32700,3.36793,0.22488,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0300,-0.00082,0.10919,0.46183,0.99834,-0.04918,0.00587,-0.02927,0.00581,0.08140,0.30378,0.30051,0.10250,0.08902,1,0.05821,0.04900,0.01900,-0.054824,0.024961,52.4694,-0.021732,-0.013302,83.5537,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.03067,-0.17129,-0.53047,0.98554,-0.46960,0.35679,0.15865,-0.16596,-0.64863,1.18952,-0.27122,0.27819,0.15928,-0.13033,0.03996,-0.08778,-3.40246,5.26685,1.33967,-2.14879,-0.78336,-0.27487,-0.12932,-2.93848,0.17782,-0.23856,1.11487,0.55079,2.02937,-0.01591,2.97506,0.33214,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0350,-0.00153,0.11000,0.46178,0.99839,-0.04956,0.00400,-0.02727,0.00563,0.08207,0.30395,0.30051,0.09871,0.08848,1,0.05757,0.04900,0.01900,-0.049000,-0.019000,5.5287,-0.034652,0.003887,58.2835,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.02442,-0.17214,-0.54632,1.03405,-0.49302,0.31042,0.12842,-0.16050,-0.64588,1.19211,-0.31680,0.19344,0.14466,-0.06764,0.02834,-0.04579,6.00000,6.00000,-3.01457,6.01223,-0.14143,-6.00000,-6.00000,6.00000,3.52553,-0.06902,-6.00000,-6.00000,-6.00000,4.62366,-3.65751,3.58252,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0400,-0.00232,0.11085,0.46167,0.99839,-0.05093,0.00175,-0.02476,0.00554,0.08280,0.30414,0.30051,0.09935,0.08958,1,0.05652,0.04900,0.01900,-0.054232,-0.004602,59.5356,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.01153,-0.16884,-0.56064,1.08752,-0.52234,0.26003,0.08383,-0.15028,-0.64358,1.18385,-0.33968,0.11240,0.12181,0.00672,0.01827,0.00455,-5.82995,6.36724,6.51331,-1.46554,-2.13476,0.84284,0.81086,-4.21486,-6.29347,-2.58961,2.29877,-0.68668,4.53919,1.07705,6.36080,1.16327,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
3.0450,-0.00280,0.11156,0.46182,0.99835,-0.05178,-0.00116,-0.02478,0.00551,0.08353,0.30426,0.30051,0.10196,0.09112,1,0.05635,0.04900,0.01900,-0.049000,-0.019000,5.7611,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,0.000000,0.000000,0.0000,-0.00749,-0.16337,-0.54463,1.06502,-0.46903,0.23871,0.09568,-0.14831,-0.62860,1.18648,-0.40998,0.16610,0.12532,-0.01921,0.02569,-0.02957,0.71056,4.27728,2.29462,-9.20821,6.00000,-0.76883,6.00000,2.41698,3.20930,2.92187,-6.00000,5.50092,1.33631,-6.00000,-0.42670,-6.00000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,12.000,12.000,6.000,6.000,6.000,6.000,6.000,6.000
