tick,t,FR_hip_joint_q,FR_hip_joint_dq,FR_thigh_joint_q,FR_thigh_joint_dq,FR_calf_joint_q,FR_calf_joint_dq,FL_hip_joint_q,FL_hip_joint_dq,FL_thigh_joint_q,FL_thigh_joint_dq,FL_calf_joint_q,FL_calf_joint_dq,RR_hip_joint_q,RR_hip_joint_dq,RR_thigh_joint_q,RR_thigh_joint_dq,RR_calf_joint_q,RR_calf_joint_dq,RL_hip_joint_q,RL_hip_joint_dq,RL_thigh_joint_q,RL_thigh_joint_dq,RL_calf_joint_q,RL_calf_joint_dq,root_x,root_y,root_z,root_qw,root_qx,root_qy,root_qz,root_vx,root_vy,root_vz,root_wx,root_wy,root_wz
5990,11.9800,-0.005330,-0.100780,1.188699,-10.516213,-2.209595,-3.146305,0.005354,0.040711,1.189608,-10.488435,-2.209509,-3.140762,-0.015829,-0.411635,0.921821,7.205293,-2.032377,-0.956338,0.016314,0.507655,0.892229,7.103021,-2.032725,-1.337349,22.05703,0.15689,0.24296,0.999416,-0.002780,-0.034051,0.000081,1.95114,-0.00151,-0.01930,-0.15476,0.13447,0.00076
5991,11.9820,-0.005496,-0.083253,1.166761,-10.968933,-2.213208,-1.806421,0.005397,0.021110,1.167698,-10.955119,-2.213105,-1.798086,-0.016579,-0.374800,0.936200,7.189668,-2.033659,-0.641174,0.017262,0.474360,0.906385,7.078020,-2.034782,-1.028270,22.06094,0.15688,0.24298,0.999426,-0.002919,-0.033763,0.000092,1.95327,-0.00167,0.01154,-0.13929,0.28849,0.00598
5992,11.9840,-0.005629,-0.066432,1.144072,-11.344425,-2.214076,-0.433898,0.005404,0.003718,1.145011,-11.343716,-2.213952,-0.423450,-0.017248,-0.334802,0.950548,7.173795,-2.034303,-0.321989,0.018133,0.435242,0.920482,7.048502,-2.036193,-0.705698,22.06485,0.15688,0.24306,0.999440,-0.003041,-0.033329,0.000109,1.95624,-0.00190,0.04182,-0.12169,0.43396,0.01152
5993,11.9860,-0.005728,-0.049315,1.120773,-11.649769,-2.212189,0.943325,0.005378,-0.012738,1.121689,-11.661067,-2.212042,0.955218,-0.017831,-0.291548,0.964868,7.159934,-2.034305,-0.001268,0.018914,0.390503,0.934518,7.018123,-2.036940,-0.373645,22.06877,0.15688,0.24321,0.999458,-0.003142,-0.032759,0.000131,1.95996,-0.00220,0.07117,-0.10227,0.57067,0.01721
5994,11.9880,-0.005790,-0.031161,1.096988,-11.892310,-2.207593,2.297818,0.005320,-0.029257,1.097860,-11.914337,-2.207421,2.310525,-0.018321,-0.245081,0.979168,7.149900,-2.033668,0.318701,0.019595,0.340514,0.948498,6.989990,-2.037012,-0.036011,22.07270,0.15687,0.24341,0.999481,-0.003223,-0.032060,0.000159,1.96434,-0.00256,0.09922,-0.08134,0.69860,0.02291
5995,11.9900,-0.005813,-0.011543,1.072829,-12.079319,-2.200387,3.603229,0.005227,-0.046505,1.073639,-12.110682,-2.200188,3.616180,-0.018713,-0.195589,0.993458,7.145068,-2.032396,0.635902,0.020166,0.285823,0.962431,6.966597,-2.036405,0.303572,22.07664,0.15686,0.24366,0.999506,-0.003281,-0.031243,0.000192,1.96931,-0.00298,0.12561,-0.05922,0.81788,0.02850
5996,11.9920,-0.005794,0.009661,1.048394,-12.217691,-2.190718,4.834747,0.005097,-0.064818,1.049125,-12.256936,-2.190494,4.847449,-0.018999,-0.143404,1.007751,7.146405,-2.030499,0.948638,0.020621,0.227151,0.976331,6.949800,-2.035121,0.641859,22.08059,0.15686,0.24396,0.999535,-0.003316,-0.030315,0.000230,1.97484,-0.00345,0.15000,-0.03620,0.92876,0.03387
5997,11.9940,-0.005729,0.032358,1.023766,-12.314121,-2.178779,5.969249,0.004930,-0.083835,1.024406,-12.359553,-2.178531,5.981307,-0.019179,-0.089838,1.022079,7.164176,-2.027993,1.253234,0.020951,0.165036,0.990211,6.940315,-2.033169,0.976336,22.08455,0.15685,0.24430,0.999566,-0.003327,-0.029284,0.000273,1.98086,-0.00397,0.17206,-0.01255,1.03162,0.03894
5998,11.9960,-0.005617,0.056334,0.999017,-12.374387,-2.164807,6.985962,0.004723,-0.103205,0.999557,-12.424170,-2.164537,6.996982,-0.019251,-0.035822,1.036484,7.202629,-2.024895,1.548748,0.021151,0.100325,1.004088,6.938411,-2.030559,1.304994,22.08852,0.15684,0.24468,0.999598,-0.003314,-0.028157,0.000320,1.98730,-0.00453,0.19153,0.01129,1.12741,0.04326
5999,11.9980,-0.005455,0.080709,0.974210,-12.403346,-2.149074,7.866325,0.004478,-0.122802,0.974645,-12.455983,-2.148785,7.875920,-0.019213,0.018781,1.051002,7.258637,-2.021221,1.836789,0.021222,0.035101,1.018000,6.955827,-2.027312,1.623421,22.09251,0.15683,0.24510,0.999632,-0.003277,-0.026941,0.000369,1.99409,-0.00510,0.20817,0.03487,1.21705,0.04657
6000,12.0000,-0.005246,0.104845,0.949401,-12.404780,-2.131886,8.594328,0.004193,-0.142488,0.949727,-12.459048,-2.131580,8.602319,-0.019065,0.073827,1.065661,7.329737,-2.016984,2.118872,0.021163,-0.029363,1.031989,6.994663,-2.023450,1.931107,22.09651,0.15682,0.24554,0.999666,-0.003218,-0.025640,0.000421,2.00113,-0.00571,0.22181,0.05810,1.30177,0.04921
6001,12.0020,-0.004989,0.128288,0.924638,-12.381503,-2.113573,9.156585,0.003869,-0.162028,0.924855,-12.436363,-2.113254,9.162998,-0.018807,0.129080,1.080489,7.414071,-2.012191,2.396320,0.020978,-0.092447,1.046093,7.052058,-2.018991,2.229391,22.10053,0.15681,0.24601,0.999701,-0.003135,-0.024258,0.000475,2.00835,-0.00636,0.23228,0.08102,1.38245,0.05137
6002,12.0040,-0.004688,0.150587,0.899966,-12.335597,-2.094488,9.542379,0.003506,-0.181092,0.900074,-12.390169,-2.094160,9.547370,-0.018438,0.184401,1.095509,7.510168,-2.006851,2.670257,0.020670,-0.153775,1.060344,7.125616,-2.013951,2.519714,22.10456,0.15679,0.24649,0.999735,-0.003029,-0.022799,0.000530,2.01571,-0.00706,0.23942,0.10372,1.45961,0.05302
6003,12.0060,-0.004345,0.171316,0.875429,-12.268599,-2.075000,9.743808,0.003108,-0.199284,0.875430,-12.322134,-2.074664,9.747612,-0.017959,0.239705,1.110743,7.616856,-2.000968,2.941433,0.020244,-0.213189,1.074771,7.213405,-2.008344,2.803539,22.10861,0.15678,0.24697,0.999769,-0.002901,-0.021266,0.000586,2.02315,-0.00779,0.24308,0.12628,1.53360,0.05417
6004,12.0080,-0.003965,0.190114,0.851066,-12.181730,-2.055488,9.755959,0.002676,-0.216152,0.850963,-12.233575,-2.055147,9.758838,-0.017370,0.294709,1.126209,7.732840,-1.994549,3.209317,0.019703,-0.270691,1.089399,7.313925,-2.002180,3.082272,22.11267,0.15676,0.24746,0.999803,-0.002750,-0.019662,0.000642,2.03059,-0.00856,0.24314,0.14884,1.60455,0.05478
6005,12.0100,-0.003552,0.206697,0.826913,-12.076139,-2.036334,9.577085,0.002213,-0.231194,0.826711,-12.125694,-2.035988,9.579279,-0.016672,0.348995,1.141922,7.856797,-1.987603,3.472825,0.019050,-0.326377,1.104251,7.426040,-1.995466,3.357138,22.11675,0.15674,0.24794,0.999835,-0.002576,-0.017990,0.000698,2.03795,-0.00937,0.23947,0.17147,1.67243,0.05479
6006,12.0120,-0.003110,0.220845,0.803007,-11.953138,-2.017917,9.208767,0.001725,-0.243901,0.802712,-11.999831,-2.017567,9.210459,-0.015868,0.401992,1.157897,7.987427,-1.980143,3.730429,0.018289,-0.380242,1.119348,7.548565,-1.988209,3.628214,22.12084,0.15672,0.24840,0.999865,-0.002380,-0.016253,0.000753,2.04515,-0.01021,0.23200,0.19421,1.73705,0.05413
6007,12.0140,-0.002645,0.232267,0.779377,-11.814973,-2.000605,8.655841,0.001218,-0.253658,0.778996,-11.857992,-2.000253,8.657190,-0.014951,0.458588,1.174152,8.127311,-1.972199,3.971809,0.017423,-0.433070,1.134707,7.679437,-1.980418,3.895491,22.12494,0.15670,0.24884,0.999893,-0.002161,-0.014456,0.000807,2.05208,-0.01106,0.22066,0.21700,1.79805,0.05272
6008,12.0160,-0.002163,0.240895,0.756049,-11.663890,-1.984751,7.927000,0.000698,-0.260069,0.755591,-11.702369,-1.984397,7.928081,-0.013923,0.513521,1.190699,8.273653,-1.963801,4.198759,0.016454,-0.484552,1.150342,7.817471,-1.972102,4.157820,22.12906,0.15667,0.24925,0.999918,-0.001919,-0.012601,0.000857,2.05865,-0.01186,0.20555,0.23979,1.85576,0.05012
6009,12.0180,-0.001670,0.246877,0.733042,-11.503498,-1.970683,7.034142,0.000174,-0.261994,0.732518,-11.536343,-1.970327,7.034820,-0.012801,0.561362,1.207527,8.413644,-1.954974,4.413754,0.015386,-0.533976,1.166265,7.961378,-1.963278,4.412409,22.13319,0.15665,0.24963,0.999941,-0.001654,-0.010691,0.000904,2.06474,-0.01258,0.18669,0.26245,1.90963,0.04613
6010,12.0200,-0.000957,0.356540,0.712278,-10.382480,-1.959753,5.464960,-0.000477,-0.325465,0.711775,-10.371466,-1.959417,5.454952,-0.011674,0.563211,1.223880,8.176590,-1.946172,4.401008,0.014086,-0.650236,1.182764,8.249370,-1.954542,4.367671,22.13733,0.15662,0.24996,0.999960,-0.001368,-0.008732,0.000944,2.07023,-0.01319,0.16422,0.28428,1.96002,0.04041
6011,12.0220,-0.000046,0.455471,0.695082,-8.597899,-1.952003,3.875003,-0.001203,-0.362994,0.694665,-8.555424,-1.951703,3.856994,-0.010587,0.543589,1.239482,7.801170,-1.938132,4.020121,0.012583,-0.751525,1.200180,8.708003,-1.946643,3.949546,22.14149,0.15660,0.25022,0.999976,-0.001081,-0.006756,0.000960,2.08181,-0.01297,0.13075,0.28480,1.97597,0.01522
6012,12.0240,0.000920,0.482809,0.681945,-6.568409,-1.946924,2.539534,-0.001898,-0.347592,0.681639,-6.512673,-1.946671,2.515915,-0.009554,0.516548,1.254146,7.331804,-1.931699,3.216290,0.011018,-0.782283,1.218015,8.917822,-1.939935,3.354294,22.14569,0.15657,0.25040,0.999988,-0.000809,-0.004822,0.000944,2.09759,-0.01247,0.09113,0.26961,1.93446,-0.01559
6013,12.0260,0.001764,0.422086,0.672937,-4.504105,-1.944126,1.399006,-0.002456,-0.278667,0.672736,-4.451458,-1.943921,1.375276,-0.008567,0.493629,1.267637,6.745601,-1.927423,2.137934,0.009538,-0.740237,1.235318,8.651589,-1.935000,2.467502,22.14991,0.15655,0.25050,0.999995,-0.000558,-0.002946,0.000907,2.11288,-0.01205,0.05129,0.24956,1.87666,-0.03769
6014,12.0280,0.002378,0.307056,0.667686,-2.625462,-1.943070,0.527762,-0.002809,-0.176690,0.667588,-2.573921,-1.942915,0.503182,-0.007627,0.469803,1.279861,6.111878,-1.925655,0.884334,0.008197,-0.670509,1.251549,8.115411,-1.932330,1.335004,22.15416,0.15652,0.25053,0.999999,-0.000323,-0.001103,0.000861,2.12535,-0.01187,0.01349,0.23411,1.84247,-0.04646
6015,12.0300,0.002378,-0.000067,0.665400,-1.143137,-1.942218,0.426161,-0.002871,-0.031260,0.665634,-0.977289,-1.943133,-0.109221,-0.006763,0.432149,1.290590,5.364802,-1.926812,-0.578618,0.007023,-0.586679,1.266229,7.339670,-1.932492,-0.081063,22.15843,0.15650,0.25049,0.999999,-0.000098,0.000722,0.000813,2.13380,-0.01177,-0.02087,0.22304,1.82584,-0.04785
6016,12.0320,0.001971,-0.203580,0.665805,0.202826,-1.942053,0.082617,-0.002653,0.109155,0.666445,0.405741,-1.944336,-0.601666,-0.005972,0.395399,1.299888,4.648958,-1.930822,-2.005302,0.006025,-0.499028,1.279273,6.522082,-1.935508,-1.507914,22.16270,0.15648,0.25039,0.999996,0.000114,0.002544,0.000773,2.13619,-0.01062,-0.04957,0.21054,1.82208,-0.04080
6017,12.0340,0.001270,-0.350500,0.668604,1.399325,-1.942737,-0.342276,-0.002188,0.232751,0.669658,1.606137,-1.946338,-1.000980,-0.005257,0.357697,1.307856,3.983717,-1.937576,-3.376995,0.005196,-0.414779,1.290684,5.705601,-1.941334,-2.913083,22.16698,0.15646,0.25024,0.999990,0.000315,0.004372,0.000739,2.13646,-0.01015,-0.07562,0.19955,1.82749,-0.03436
6018,12.0360,0.000345,-0.462499,0.673501,2.448690,-1.944298,-0.780399,-0.001514,0.336765,0.674952,2.647266,-1.948999,-1.330402,-0.004622,0.317482,1.314598,3.371184,-1.946911,-4.667342,0.004525,-0.335187,1.300509,4.912344,-1.949851,-4.258540,22.17125,0.15644,0.25004,0.999980,0.000507,0.006201,0.000711,2.13511,-0.00995,-0.09885,0.19099,1.82977,-0.02801
6019,12.0380,-0.000753,-0.548731,0.680220,3.359543,-1.946699,-1.200635,-0.000673,0.420424,0.682050,3.549066,-1.952218,-1.609519,-0.004074,0.273895,1.320183,2.792294,-1.958617,-5.853145,0.004004,-0.260911,1.308788,4.139782,-1.960865,-5.507098,22.17551,0.15642,0.24980,0.999967,0.000693,0.008024,0.000690,2.13244,-0.00983,-0.11898,0.18415,1.82276,-0.02176
6020,12.0400,-0.001981,-0.614447,0.688507,4.143595,-1.949873,-1.587151,0.000295,0.484247,0.690708,4.328957,-1.955920,-1.851135,-0.003619,0.227554,1.324627,2.222298,-1.972444,-6.913091,0.003618,-0.192810,1.315548,3.380062,-1.974114,-6.624367,22.17977,0.15640,0.24953,0.999951,0.000872,0.009827,0.000674,2.12871,-0.00968,-0.13565,0.17765,1.80310,-0.01591
6021,12.0420,-0.003310,-0.664307,0.698139,4.815536,-1.953741,-1.933619,0.001362,0.533545,0.700707,4.999287,-1.960032,-2.055829,-0.003259,0.179768,1.327894,1.633665,-1.988101,-7.828768,0.003358,-0.130095,1.320778,2.614832,-1.989300,-7.593123,22.18402,0.15638,0.24923,0.999932,0.001043,0.011596,0.000663,2.12410,-0.00941,-0.14847,0.16984,1.76910,-0.01071
6022,12.0440,-0.004711,-0.700330,0.708920,5.390706,-1.958212,-2.235469,0.002506,0.571804,0.711851,5.572271,-1.964479,-2.223311,-0.002996,0.131702,1.329899,1.002148,-2.005273,-8.586198,0.003213,-0.072354,1.324424,1.823097,-2.006097,-8.398599,22.18825,0.15636,0.24892,0.999910,0.001204,0.013316,0.000657,2.11873,-0.00899,-0.15708,0.15973,1.72073,-0.00606
6023,12.0460,-0.006157,-0.723116,0.720686,5.883267,-1.963180,-2.483924,0.003705,0.599639,0.723973,6.060769,-1.969188,-2.354678,-0.002827,0.084395,1.330513,0.307344,-2.023624,-9.175040,0.003174,-0.019539,1.326396,0.985847,-2.024157,-9.029891,22.19248,0.15635,0.24860,0.999887,0.001352,0.014974,0.000655,2.11270,-0.00839,-0.16113,0.14671,1.65855,-0.00176
6024,12.0480,-0.007626,-0.734508,0.733296,6.304719,-1.968516,-2.668450,0.004943,0.619108,0.736925,6.476143,-1.974084,-2.447829,-0.002750,0.038569,1.329581,-0.466123,-2.042799,-9.587818,0.003230,0.028043,1.326572,0.087862,-2.043115,-9.479202,22.19669,0.15633,0.24828,0.999862,0.001484,0.016558,0.000658,2.10613,-0.00762,-0.16040,0.13061,1.58388,0.00239
6025,12.0500,-0.009098,-0.736098,0.746626,6.664864,-1.974084,-2.783670,0.006206,0.631280,0.750583,6.829015,-1.979083,-2.499607,-0.002760,-0.004996,1.326925,-1.328163,-2.062439,-9.819700,0.003370,0.070127,1.324809,-0.881425,-2.062599,-9.741735,22.20089,0.15632,0.24797,0.999835,0.001596,0.018056,0.000664,2.09918,-0.00668,-0.15485,0.11176,1.49832,0.00646
6026,12.0520,-0.010557,-0.729268,0.760569,6.971887,-1.979740,-2.827982,0.007480,0.637027,0.764840,7.128466,-1.984092,-2.504603,-0.002851,-0.045473,1.322360,-2.282643,-2.082175,-9.868423,0.003583,0.106523,1.320955,-1.927030,-2.082230,-9.815542,22.20507,0.15631,0.24768,0.999809,0.001687,0.019459,0.000674,2.09203,-0.00562,-0.14456,0.09063,1.40370,0.01056
6027,12.0540,-0.011987,-0.715157,0.775035,7.232684,-1.985345,-2.802510,0.008753,0.636631,0.779605,7.382649,-1.989014,-2.460859,-0.003015,-0.082079,1.315706,-3.326789,-2.101644,-9.734306,0.003858,0.137114,1.314860,-3.047611,-2.101633,-9.701427,22.20924,0.15630,0.24742,0.999783,0.001756,0.020761,0.000688,2.08487,-0.00447,-0.12983,0.06771,1.30204,0.01472
6028,12.0560,-0.013370,-0.691456,0.789954,7.459689,-1.990755,-2.705247,0.010015,0.630669,0.794818,7.606061,-1.993742,-2.364302,-0.003244,-0.114632,1.306896,-4.404941,-2.120505,-9.430415,0.004165,0.153824,1.306588,-4.135562,-2.120482,-9.424674,22.21340,0.15629,0.24720,0.999757,0.001800,0.021956,0.000705,2.07789,-0.00325,-0.11110,0.04350,1.19530,0.01900
6029,12.0580,-0.014690,-0.660208,0.805290,7.668050,-1.995825,-2.535065,0.011245,0.614951,0.810443,7.812673,-1.998165,-2.211132,-0.003510,-0.132597,1.296151,-5.372387,-2.138470,-8.982815,0.004491,0.162679,1.296356,-5.116134,-2.138460,-8.988804,22.21754,0.15629,0.24702,0.999733,0.001817,0.023032,0.000726,2.07161,-0.00195,-0.08960,0.01684,1.07601,0.02225
6030,12.0600,-0.015645,-0.477098,0.820997,7.853172,-2.000107,-2.140709,0.012288,0.521573,0.826293,7.925318,-2.001560,-1.697917,-0.003830,-0.160235,1.283814,-6.168487,-2.155237,-8.383320,0.004837,0.173417,1.284500,-5.928229,-2.155251,-8.395610,22.22168,0.15629,0.24688,0.999711,0.001807,0.023966,0.000750,2.06667,-0.00068,-0.06682,-0.00987,0.93428,0.02588
6031,12.0620,-0.016286,-0.320598,0.837058,8.030655,-2.003576,-1.734607,0.013112,0.412378,0.842411,8.058538,-2.004030,-1.234625,-0.004185,-0.177345,1.270007,-6.903600,-2.170438,-7.600266,0.005194,0.178366,1.271135,-6.682287,-2.170477,-7.613169,22.22580,0.15628,0.24683,0.999695,0.001788,0.024626,0.000767,2.06040,-0.00169,-0.02654,-0.01865,0.66009,0.01820
6032,12.0640,-0.016646,-0.180225,0.853459,8.200335,-2.006231,-1.327364,0.013703,0.295075,0.858818,8.203948,-2.005660,-0.814978,-0.004561,-0.187995,1.254853,-7.577260,-2.183751,-6.656452,0.005556,0.180739,1.256384,-7.375627,-2.183813,-6.667938,22.22991,0.15628,0.24685,0.999685,0.001764,0.025027,0.000778,2.05626,-0.00227,0.01108,-0.02488,0.40077,0.01324
6033,12.0660,-0.016749,-0.051452,0.870181,8.361350,-2.008082,-0.925777,0.014053,0.175202,0.875527,8.354038,-2.006525,-0.432409,-0.004947,-0.193063,1.238475,-8.188874,-2.194901,-5.575367,0.005917,0.180477,1.240370,-8.006713,-2.194983,-5.584756,22.23402,0.15627,0.24694,0.999681,0.001734,0.025186,0.000788,2.05397,-0.00259,0.04559,-0.02992,0.15914,0.01008
6034,12.0680,-0.016612,0.068749,0.887208,8.513454,-2.009155,-0.536571,0.014165,0.056201,0.892533,8.503210,-2.006690,-0.082632,-0.005334,-0.193447,1.220997,-8.738782,-2.203665,-4.381626,0.006271,0.177451,1.223220,-8.575369,-2.203760,-4.388766,22.23812,0.15627,0.24710,0.999683,0.001699,0.025123,0.000795,2.05325,-0.00272,0.07673,-0.03414,-0.06288,0.00822
6035,12.0700,-0.016249,0.181424,0.904521,8.656277,-2.009484,-0.164205,0.014047,-0.059022,0.909827,8.647000,-2.006212,0.238773,-0.005710,-0.188294,1.202542,-9.227744,-2.209868,-3.101875,0.006611,0.169951,1.205056,-9.082083,-2.209974,-3.106807,22.24223,0.15626,0.24731,0.999689,0.001661,0.024859,0.000802,2.05382,-0.00273,0.10428,-0.03759,-0.26383,0.00726
6036,12.0720,-0.015675,0.286848,0.922100,8.789854,-2.009109,0.187423,0.013710,-0.168554,0.927392,8.782555,-2.005143,0.534717,-0.006066,-0.177670,1.183227,-9.657615,-2.213395,-1.763352,0.006926,0.157415,1.185998,-9.528569,-2.213506,-1.766193,22.24634,0.15626,0.24756,0.999700,0.001620,0.024416,0.000808,2.05537,-0.00268,0.12813,-0.04019,-0.44311,0.00690
6037,12.0740,-0.014904,0.385537,0.939930,8.914958,-2.008082,0.513358,0.013166,-0.271911,0.945210,8.908792,-2.003532,0.805255,-0.006392,-0.163419,1.163164,-10.031529,-2.214182,-0.393317,0.007209,0.141477,1.166163,-9.917921,-2.214295,-0.394195,22.25046,0.15625,0.24786,0.999715,0.001578,0.023816,0.000815,2.05766,-0.00259,0.14817,-0.04183,-0.60066,0.00692
6038,12.0760,-0.013949,0.477358,0.957995,9.032283,-2.006463,0.809846,0.012429,-0.368635,0.963260,9.025387,-2.001432,1.050188,-0.006686,-0.146640,1.142457,-10.353043,-2.212221,0.980409,0.007456,0.123189,1.145655,-10.253683,-2.212332,0.981332,22.25458,0.15625,0.24819,0.999732,0.001535,0.023080,0.000823,2.06043,-0.00248,0.16423,-0.04247,-0.73649,0.00718
6039,12.0780,-0.012827,0.561122,0.976290,9.147682,-2.004316,1.073141,0.011515,-0.457288,0.981547,9.143431,-1.998898,1.267025,-0.006941,-0.127723,1.121205,-10.626414,-2.207560,2.330486,0.007661,0.102989,1.124575,-10.540213,-2.207666,2.333039,22.25871,0.15624,0.24854,0.999751,0.001492,0.022229,0.000830,2.06348,-0.00237,0.17614,-0.04211,-0.85108,0.00755
6040,12.0800,-0.010505,1.160914,0.994807,9.258291,-2.002063,1.126405,0.009372,-1.071126,1.000313,9.382988,-1.996408,1.244903,-0.007158,-0.108256,1.099530,-10.837266,-2.200291,3.634410,0.007825,0.081853,1.103058,-10.758158,-2.200392,3.636977,22.26284,0.15624,0.24891,0.999772,0.001450,0.021284,0.000839,2.06653,-0.00226,0.18388,-0.04070,-0.94506,0.00807
6041,12.0820,-0.007462,1.521379,1.013267,9.230058,-1.999486,1.288551,0.006533,-1.419465,1.019109,9.397630,-1.993708,1.349860,-0.007317,-0.079543,1.077472,-11.028981,-2.190569,4.861082,0.007883,0.028927,1.081152,-10.953316,-2.190649,4.871590,22.26697,0.15623,0.24930,0.999794,0.001405,0.020219,0.000844,2.06786,-0.00196,0.19693,-0.04373,-1.06546,0.00427
6042,12.0840,-0.004031,1.715712,1.031453,9.092957,-1.996463,1.511478,0.003346,-1.593915,1.037550,9.220870,-1.990686,1.511324,-0.007412,-0.047681,1.055070,-11.201070,-2.178592,5.988235,0.007799,-0.042011,1.058894,-11.129072,-2.178622,6.013501,22.27111,0.15623,0.24971,0.999817,0.001355,0.019068,0.000845,2.06699,-0.00173,0.20622,-0.04974,-1.15057,0.00087
6043,12.0860,-0.000432,1.799304,1.049234,8.890524,-1.992949,1.757182,0.000031,-1.657066,1.055415,8.932356,-1.987311,1.687106,-0.007437,-0.012238,1.032378,-11.346233,-2.164602,6.995252,0.007563,-0.117953,1.036337,-11.278211,-2.164549,7.036364,22.27524,0.15623,0.25014,0.999839,0.001297,0.017865,0.000847,2.06372,-0.00151,0.21204,-0.05671,-1.20371,0.00066
6044,12.0880,0.003171,1.801921,1.066556,8.661024,-1.988937,2.005963,-0.003263,-1.647341,1.072691,8.638136,-1.983552,1.879649,-0.007336,0.050487,1.009472,-11.452975,-2.148873,7.864252,0.007168,-0.197594,1.013557,-11.390249,-2.148723,7.912861,22.27935,0.15622,0.25056,0.999861,0.001230,0.016632,0.000850,2.05893,-0.00129,0.21403,-0.06550,-1.23362,0.00265
6045,12.0900,0.005032,0.930345,1.084074,8.758927,-1.984220,2.358508,-0.005104,-0.920344,1.089395,8.351820,-1.979181,2.185532,-0.006861,0.237178,0.986427,-11.522449,-2.131628,8.622875,0.006873,-0.147216,0.990559,-11.498972,-2.131534,8.594762,22.28346,0.15622,0.25099,0.999881,0.001155,0.015380,0.000855,2.05386,-0.00111,0.21232,-0.07427,-1.25196,0.00469
6046,12.0920,0.005881,0.424441,1.102005,8.965645,-1.979420,2.400247,-0.005964,-0.429905,1.106655,8.629955,-1.974838,2.171533,-0.006396,0.232600,0.963298,-11.564348,-2.113244,9.192017,0.006517,-0.178427,0.967476,-11.541527,-2.113195,9.169575,22.28757,0.15622,0.25137,0.999899,0.001079,0.014172,0.000887,2.05298,-0.00121,0.19097,-0.07417,-1.20849,0.03198
6047,12.0940,0.005931,0.025034,1.120248,9.121181,-1.974319,2.550407,-0.006021,-0.028483,1.122826,8.085766,-1.969904,2.467097,-0.005695,0.350481,0.940167,-11.565352,-2.094063,9.590420,0.006222,-0.147100,0.944327,-11.574301,-2.094159,9.517753,22.29167,0.15622,0.25170,0.999915,0.001005,0.012996,0.000919,2.05380,-0.00075,0.16384,-0.07265,-1.17628,0.03192
6048,12.0960,0.005526,-0.202509,1.138434,9.093362,-1.969023,2.647829,-0.005721,0.149910,1.139674,8.423905,-1.965118,2.393146,-0.005086,0.304555,0.917087,-11.540269,-2.074472,9.795492,0.005819,-0.201874,0.921251,-11.538244,-2.074661,9.749153,22.29577,0.15621,0.25199,0.999929,0.000948,0.011838,0.000976,2.04994,-0.00223,0.14413,-0.05510,-1.15738,0.05701
6049,12.0980,0.004792,-0.366976,1.156268,8.916805,-1.963449,2.787057,-0.004880,0.420586,1.154875,7.600462,-1.959693,2.712473,-0.004270,0.408108,0.894087,-11.499862,-2.054854,9.808808,0.005429,-0.194640,0.898210,-11.520237,-2.055209,9.726049,22.29987,0.15621,0.25222,0.999942,0.000894,0.010683,0.001026,2.04878,-0.00135,0.11843,-0.05287,-1.15562,0.04871
6050,12.1000,0.003898,-0.447232,1.173662,8.696848,-1.957601,2.924046,-0.004092,0.393731,1.170806,7.965651,-1.954464,2.614131,-0.003591,0.339548,0.871253,-11.417199,-2.035586,9.634320,0.004925,-0.252157,0.875364,-11.422866,-2.036028,9.590133,22.30395,0.15620,0.25243,0.999954,0.000857,0.009537,0.001094,2.04076,-0.00330,0.10104,-0.03442,-1.14575,0.06798
6051,12.1020,0.002899,-0.499374,1.190457,8.397525,-1.951482,3.059244,-0.002746,0.673108,1.184542,6.867870,-1.948486,2.989044,-0.002722,0.434413,0.848587,-11.332587,-2.017092,9.246948,0.004381,-0.271835,0.852651,-11.356669,-2.017671,9.178540,22.30803,0.15620,0.25258,0.999964,0.000825,0.008370,0.001149,2.03790,-0.00210,0.07548,-0.03078,-1.16749,0.05440
6052,12.1040,0.002039,-0.429750,1.206501,8.022235,-1.945107,3.187928,-0.001508,0.618985,1.196833,6.145216,-1.942203,3.141485,-0.001763,0.479361,0.826158,-11.214671,-1.999729,8.681448,0.003795,-0.293115,0.830152,-11.249316,-2.000469,8.601068,22.31208,0.15619,0.25269,0.999973,0.000811,0.007203,0.001223,2.02752,-0.00455,0.05822,-0.01176,-1.16685,0.07268
6053,12.1060,0.001620,-0.209534,1.221581,7.540152,-1.938496,3.305241,-0.000938,0.285124,1.208254,5.710522,-1.935864,3.169553,-0.000763,0.500275,0.804020,-11.068984,-1.983839,7.944920,0.003189,-0.303189,0.807937,-11.107690,-1.984749,7.860090,22.31612,0.15618,0.25277,0.999981,0.000820,0.006013,0.001309,2.01790,-0.00543,0.04021,0.01052,-1.19007,0.08470
6054,12.1080,0.001889,0.134272,1.235518,6.968149,-1.931673,3.411590,-0.001390,-0.225961,1.219178,5.462145,-1.929556,3.154222,0.000258,0.510475,0.782214,-10.903177,-1.969743,7.047724,0.002585,-0.301807,0.786056,-10.940776,-1.970824,6.962312,22.32014,0.15617,0.25282,0.999987,0.000846,0.004775,0.001400,2.00847,-0.00532,0.02318,0.02820,-1.23844,0.09030
