t_s,phase,roll,pitch,yaw,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,imu_temp,power_v,power_a,foot0,foot1,foot2,foot3,FR_hip_cmd,FR_hip_q,FR_hip_dq,FR_hip_tau,FR_thigh_cmd,FR_thigh_q,FR_thigh_dq,FR_thigh_tau,FR_calf_cmd,FR_calf_q,FR_calf_dq,FR_calf_tau,FL_hip_cmd,FL_hip_q,FL_hip_dq,FL_hip_tau,FL_thigh_cmd,FL_thigh_q,FL_thigh_dq,FL_thigh_tau,FL_calf_cmd,FL_calf_q,FL_calf_dq,FL_calf_tau,RR_hip_cmd,RR_hip_q,RR_hip_dq,RR_hip_tau,RR_thigh_cmd,RR_thigh_q,RR_thigh_dq,RR_thigh_tau,RR_calf_cmd,RR_calf_q,RR_calf_dq,RR_calf_tau,RL_hip_cmd,RL_hip_q,RL_hip_dq,RL_hip_tau,RL_thigh_cmd,RL_thigh_q,RL_thigh_dq,RL_thigh_tau,RL_calf_cmd,RL_calf_q,RL_calf_dq,RL_calf_tau
0.0820,B,-0.01165,-0.00079,-2.24400,-0.04155,0.11611,-0.06711,-0.85832,0.28012,10.74039,-0.433872,0.002885,-0.005075,0.900955,79,30.536,11.656,101,17,31,18,0.00000,-0.00467,0.04263,8.0152,0.61018,0.60729,0.03100,2.9686,-1.21323,-1.21623,-0.08088,7.3019,0.00000,0.00116,0.03488,-4.7992,0.61018,0.60980,0.11239,0.1237,-1.21323,-1.21315,-0.02831,4.2674,0.00000,-0.00831,0.02325,12.9134,0.61018,0.61077,-0.00775,-0.4206,-1.21323,-1.21211,0.00809,3.6035,0.00000,0.01276,-0.04263,-16.8962,0.61018,0.61192,0.03876,-1.9791,-1.21323,-1.21293,0.00000,4.6467
0.0840,B,-0.01170,-0.00060,-2.24415,-0.04261,0.09161,-0.07989,-0.85832,0.28012,10.74039,-0.433805,0.002808,-0.005141,0.900988,79,30.536,11.519,101,17,32,18,0.00000,-0.00479,0.03488,8.2131,0.61018,0.60735,-0.03876,3.0428,-1.21323,-1.21630,-0.03235,7.3967,0.00000,0.00134,0.11627,-4.8240,0.61018,0.60992,0.11627,0.0247,-1.21323,-1.21325,-0.06673,4.3148,0.00000,-0.00840,0.03100,13.1113,0.61018,0.61074,0.01550,-0.4206,-1.21323,-1.21209,0.03437,3.5087,0.00000,0.01285,0.14339,-17.0694,0.61018,0.61192,-0.03488,-2.1275,-1.21323,-1.21296,-0.02022,4.6941
0.0860,B,-0.01184,-0.00032,-2.24435,-0.06072,0.08735,-0.06711,-1.20787,0.09816,11.24676,-0.433715,0.002712,-0.005264,0.901031,79,30.527,11.861,101,17,32,18,0.00000,-0.00488,-0.07363,8.2131,0.61018,0.60744,-0.02713,2.8696,-1.21323,-1.21650,-0.05257,7.5864,0.00000,0.00140,0.09301,-4.9971,0.61018,0.60989,-0.02325,-0.0495,-1.21323,-1.21334,-0.07684,4.4570,0.00000,-0.00846,-0.03488,13.1113,0.61018,0.61074,0.01938,-0.3711,-1.21323,-1.21211,0.00607,3.6035,0.00000,0.01279,0.05426,-16.8962,0.61018,0.61201,0.03876,-2.1522,-1.21323,-1.21296,0.00404,4.6941
0.0880,B,-0.01190,-0.00023,-2.24441,-0.06924,0.08416,-0.06072,-1.20787,0.09816,11.24676,-0.433689,0.002684,-0.005309,0.901043,79,30.527,11.724,101,17,32,18,0.00000,-0.00491,-0.04651,8.2378,0.61018,0.60744,-0.00775,2.9191,-1.21323,-1.21657,-0.02022,7.3967,0.00000,0.00146,0.06201,-5.0466,0.61018,0.60992,0.02713,0.0000,-1.21323,-1.21342,-0.08088,4.5993,0.00000,-0.00849,0.08139,13.1113,0.61018,0.61074,0.01163,-0.3711,-1.21323,-1.21209,0.03033,3.5087,0.00000,0.01273,-0.09689,-16.9457,0.61018,0.61204,0.03876,-2.2017,-1.21323,-1.21299,-0.02831,4.7889
0.0900,B,-0.01203,-0.00010,-2.24452,-0.08203,0.05220,-0.06392,-1.20787,0.09816,11.24676,-0.433637,0.002652,-0.005399,0.901067,79,30.527,11.793,101,17,32,18,0.00000,-0.00494,-0.02713,8.1389,0.61018,0.60750,0.03488,2.7459,-1.21323,-1.21661,-0.01415,7.5864,0.00000,0.00161,0.09301,-5.1950,0.61018,0.60996,0.03876,0.0000,-1.21323,-1.21356,-0.08897,4.5993,0.00000,-0.00858,-0.12789,12.9876,0.61018,0.61071,-0.01938,-0.4453,-1.21323,-1.21209,0.04246,3.6510,0.00000,0.01273,-0.10851,-16.9705,0.61018,0.61204,-0.01938,-2.2512,-1.21323,-1.21301,-0.03235,4.7889
0.0920,B,-0.01221,0.00006,-2.24468,-0.06179,0.04794,-0.05646,-1.10852,-0.05746,11.74236,-0.433569,0.002622,-0.005516,0.901100,79,30.527,11.793,101,17,32,19,0.00000,-0.00494,-0.00388,8.1142,0.61018,0.60753,0.02713,2.7212,-1.21323,-1.21668,0.02022,7.6338,0.00000,0.00158,-0.03488,-5.0961,0.61018,0.60996,0.02713,0.0000,-1.21323,-1.21360,-0.04651,4.6467,0.00000,-0.00855,-0.04263,12.9134,0.61018,0.61068,-0.06201,-0.3711,-1.21323,-1.21209,0.03033,3.5087,0.00000,0.01279,0.08139,-17.0447,0.61018,0.61213,0.11627,-2.2017,-1.21323,-1.21301,-0.00607,4.8363
0.0940,B,-0.01234,0.00016,-2.24476,-0.07244,0.03409,-0.04794,-1.10852,-0.05746,11.74236,-0.433530,0.002605,-0.005594,0.901118,79,30.527,11.998,101,17,32,19,0.00000,-0.00497,-0.04263,8.1142,0.61018,0.60756,0.01938,2.9191,-1.21323,-1.21674,0.01415,7.5864,0.00000,0.00167,0.03488,-5.2693,0.61018,0.61002,0.08139,0.0000,-1.21323,-1.21366,-0.02224,4.6467,0.00000,-0.00858,-0.06976,12.9134,0.61018,0.61074,0.01938,-0.4700,-1.21323,-1.21208,0.05055,3.5087,0.00000,0.01282,0.00388,-16.8962,0.61018,0.61216,0.00000,-2.4986,-1.21323,-1.21304,-0.04853,4.7889
0.0960,B,-0.01242,0.00024,-2.24485,-0.04155,0.02024,-0.05539,-1.01993,-0.45729,12.14818,-0.433490,0.002586,-0.005646,0.901137,79,30.527,11.622,101,17,32,19,0.00000,-0.00494,0.00388,8.2131,0.61018,0.60762,0.01938,2.7459,-1.21323,-1.21675,0.00202,7.4442,0.00000,0.00167,0.03100,-5.1208,0.61018,0.61002,0.06201,0.0247,-1.21323,-1.21367,0.00000,4.6941,0.00000,-0.00852,-0.02325,12.8144,0.61018,0.61077,0.03100,-0.4700,-1.21323,-1.21209,0.02224,3.5087,0.00000,0.01285,0.07751,-17.1684,0.61018,0.61222,0.03876,-2.3254,-1.21323,-1.21303,0.00809,4.7889
0.0980,B,-0.01249,0.00030,-2.24493,-0.03941,0.01704,-0.03728,-1.01993,-0.45729,12.14818,-0.433457,0.002572,-0.005692,0.901153,79,30.527,11.690,101,17,32,18,0.00000,-0.00494,0.00388,8.2131,0.61018,0.60762,0.02713,2.9191,-1.21323,-1.21677,0.01213,7.4916,0.00000,0.00170,0.03876,-5.0961,0.61018,0.61002,0.03876,-0.0495,-1.21323,-1.21369,0.00202,4.5993,0.00000,-0.00855,-0.03488,12.9381,0.61018,0.61077,0.01550,-0.4453,-1.21323,-1.21211,-0.01011,3.4139,0.00000,0.01279,-0.03488,-16.7478,0.61018,0.61222,0.02325,-2.4491,-1.21323,-1.21303,0.01011,4.6941
0.1000,B,-0.01252,0.00032,-2.24497,-0.02237,-0.01172,-0.02024,-1.01993,-0.45729,12.14818,-0.433435,0.002569,-0.005712,0.901163,79,30.527,11.759,101,16,32,18,0.00000,-0.00491,0.06201,7.9410,0.61018,0.60768,0.04651,2.5975,-1.21323,-1.21675,0.00809,7.4442,0.00000,0.00167,-0.01550,-5.1208,0.61018,0.61005,0.10464,0.0000,-1.21323,-1.21372,-0.03033,4.5044,0.00000,-0.00855,-0.06201,12.8144,0.61018,0.61077,0.01550,-0.4206,-1.21323,-1.21209,0.02022,3.4139,0.00000,0.01270,-0.17440,-17.0447,0.61018,0.61228,0.03488,-2.5975,-1.21323,-1.21304,-0.01618,4.8363
0.1020,B,-0.01254,0.00033,-2.24500,-0.02450,-0.00213,-0.02770,-1.31442,-0.51715,11.65378,-0.433424,0.002568,-0.005721,0.901168,79,30.527,11.759,101,16,31,18,0.00000,-0.00488,0.06588,8.0647,0.61018,0.60771,0.02713,2.5975,-1.21323,-1.21675,-0.00202,7.4916,0.00000,0.00167,0.00388,-4.9971,0.61018,0.61005,0.06201,-0.0247,-1.21323,-1.21371,0.01011,4.5993,0.00000,-0.00855,-0.06976,12.9876,0.61018,0.61080,-0.03488,-0.5937,-1.21323,-1.21209,0.01011,3.5087,0.00000,0.01279,0.08914,-16.9705,0.61018,0.61231,0.06976,-2.4244,-1.21323,-1.21304,-0.02022,4.8363
0.1040,B,-0.01257,0.00034,-2.24505,-0.02450,-0.00213,-0.01598,-1.31442,-0.51715,11.65378,-0.433401,0.002569,-0.005740,0.901179,79,30.536,11.451,101,16,31,18,0.00000,-0.00488,0.00388,7.9410,0.61018,0.60768,-0.07363,2.6717,-1.21323,-1.21675,0.00000,7.5864,0.00000,0.00170,0.04263,-4.9971,0.61018,0.60996,-0.08139,0.0000,-1.21323,-1.21371,0.01011,4.5044,0.00000,-0.00852,-0.01163,12.9876,0.61018,0.61083,-0.01938,-0.5937,-1.21323,-1.21209,0.01011,3.4139,0.00000,0.01261,-0.20153,-16.7478,0.61018,0.61234,0.03488,-2.6223,-1.21323,-1.21303,0.00809,4.7889
0.1060,B,-0.01256,0.00031,-2.24509,0.01491,-0.02983,-0.02344,-1.24738,-0.43934,11.25634,-0.433384,0.002583,-0.005726,0.901187,79,30.536,11.588,101,16,31,18,0.00000,-0.00488,-0.01163,7.9163,0.61018,0.60771,-0.00388,2.6717,-1.21323,-1.21674,0.00607,7.3967,0.00000,0.00167,0.05813,-4.8240,0.61018,0.60999,-0.05813,-0.0495,-1.21323,-1.21371,0.00000,4.5044,0.00000,-0.00852,-0.05426,12.7897,0.61018,0.61089,0.05426,-0.5937,-1.21323,-1.21211,-0.03437,3.5087,0.00000,0.01270,0.01550,-16.6241,0.61018,0.61240,0.03100,-2.6470,-1.21323,-1.21304,-0.02022,4.7889
0.1080,B,-0.01256,0.00028,-2.24510,-0.01278,-0.02237,-0.01278,-1.24738,-0.43934,11.25634,-0.433379,0.002594,-0.005721,0.901190,79,30.536,11.485,101,15,30,16,0.00000,-0.00485,0.04651,8.0647,0.61018,0.60774,-0.00388,2.6470,-1.21323,-1.21674,-0.00607,7.4442,0.00000,0.00158,0.05813,-4.9229,0.61018,0.61002,0.02713,0.0000,-1.21323,-1.21371,0.00000,4.4570,0.00000,-0.00849,0.03876,12.9381,0.61018,0.61089,-0.05426,-0.6927,-1.21323,-1.21206,0.00000,3.5087,0.00000,0.01264,-0.03876,-16.7973,0.61018,0.61240,-0.01550,-2.6223,-1.21323,-1.21303,-0.00202,4.6941
0.1100,B,-0.01254,0.00024,-2.24509,0.00320,-0.05326,-0.00426,-1.24738,-0.43934,11.25634,-0.433381,0.002611,-0.005705,0.901189,79,30.544,11.485,101,15,30,16,0.00000,-0.00485,-0.01938,7.9657,0.61018,0.60774,0.00775,2.8202,-1.21323,-1.21671,0.04044,7.4916,0.00000,0.00164,-0.01938,-4.9229,0.61018,0.61002,0.00000,0.0000,-1.21323,-1.21369,-0.01415,4.5044,0.00000,-0.00846,0.03100,12.8392,0.61018,0.61095,0.05813,-0.5937,-1.21323,-1.21206,0.02629,3.4139,0.00000,0.01261,0.03100,-16.5499,0.61018,0.61249,0.05813,-2.8202,-1.21323,-1.21303,0.00202,4.7889
0.1120,B,-0.01255,0.00019,-2.24508,-0.01172,-0.03196,0.00639,-1.09056,-0.34716,10.51533,-0.433387,0.002633,-0.005694,0.901186,79,30.536,11.348,101,15,30,16,0.00000,-0.00479,0.06201,7.8420,0.61018,0.60774,-0.03876,2.7707,-1.21323,-1.21669,0.03842,7.3019,0.00000,0.00152,-0.03876,-4.7498,0.61018,0.61005,0.07363,0.0495,-1.21323,-1.21364,0.03437,4.4570,0.00000,-0.00843,0.07363,12.7155,0.61018,0.61095,-0.02713,-0.7916,-1.21323,-1.21206,0.00404,3.4139,0.00000,0.01243,-0.13952,-16.6489,0.61018,0.61249,0.04263,-2.5480,-1.21323,-1.21303,-0.01415,4.6941
0.1160,B,-0.01256,0.00017,-2.24506,-0.00852,-0.02024,0.01385,-1.09056,-0.34716,10.51533,-0.433396,0.002645,-0.005696,0.901182,79,30.544,11.109,101,14,29,16,0.00000,-0.00476,0.06976,7.8173,0.61018,0.60781,0.00388,2.6470,-1.21323,-1.21668,0.02831,7.3967,0.00000,0.00152,0.01938,-4.7250,0.61018,0.61005,0.08526,-0.0247,-1.21323,-1.21363,0.02629,4.4096,0.00000,-0.00837,0.08139,12.5423,0.61018,0.61095,-0.07751,-0.7916,-1.21323,-1.21200,0.04044,3.2716,0.00000,0.01249,0.08139,-16.5252,0.61018,0.61258,0.08914,-2.7212,-1.21323,-1.21301,0.00000,4.6941
0.1180,B,-0.01264,0.00012,-2.24501,-0.02876,-0.01598,0.01598,-0.94212,-0.27294,9.81862,-0.433419,0.002685,-0.005722,0.901170,79,30.553,10.801,101,14,29,15,0.00000,-0.00473,0.03100,7.8668,0.61018,0.60781,0.00000,2.6470,-1.21323,-1.21661,0.00404,7.3019,0.00000,0.00140,-0.02713,-4.6755,0.61018,0.61005,0.05813,0.0000,-1.21323,-1.21358,0.02426,4.4096,0.00000,-0.00822,0.02713,12.1712,0.61018,0.61101,-0.01550,-0.7421,-1.21323,-1.21192,0.03640,3.2242,0.00000,0.01234,-0.03876,-16.2531,0.61018,0.61261,0.03876,-2.7707,-1.21323,-1.21301,-0.00607,4.6941
0.1200,B,-0.01266,0.00012,-2.24496,-0.02024,-0.01704,0.02131,-0.94212,-0.27294,9.81862,-0.433442,0.002689,-0.005733,0.901159,79,30.571,10.631,101,14,28,14,0.00000,-0.00467,0.04263,7.7926,0.61018,0.60781,-0.01550,2.4986,-1.21323,-1.21657,0.01415,7.2071,0.00000,0.00134,0.00388,-4.5024,0.61018,0.61002,0.00000,0.0000,-1.21323,-1.21353,0.00809,4.4096,0.00000,-0.00791,0.06201,11.8002,0.61018,0.61098,-0.06976,-0.7669,-1.21323,-1.21190,0.02831,3.2242,0.00000,0.01227,-0.15115,-16.2778,0.61018,0.61258,-0.01938,-2.6717,-1.21323,-1.21299,-0.02022,4.6467
0.1220,B,-0.01268,0.00013,-2.24492,-0.01278,-0.00959,0.00746,-0.82241,-0.24421,9.33978,-0.433459,0.002690,-0.005742,0.901151,79,30.571,10.596,101,14,28,14,0.00000,-0.00467,0.03876,7.8668,0.61018,0.60778,-0.06201,2.6223,-1.21323,-1.21650,0.05055,7.0648,0.00000,0.00128,-0.03488,-4.5271,0.61018,0.61005,0.07363,0.0742,-1.21323,-1.21352,-0.01213,4.2674,0.00000,-0.00776,0.05426,11.6765,0.61018,0.61104,0.02325,-0.8411,-1.21323,-1.21187,0.04044,3.0820,0.00000,0.01221,0.03488,-16.1788,0.61018,0.61264,0.05426,-2.6717,-1.21323,-1.21298,-0.02022,4.5993
0.1240,B,-0.01268,0.00014,-2.24488,-0.00746,0.00213,0.01704,-0.82241,-0.24421,9.33978,-0.433477,0.002684,-0.005743,0.901142,79,30.580,10.220,101,14,28,14,0.00000,-0.00464,0.05813,7.7926,0.61018,0.60781,0.01938,2.7212,-1.21323,-1.21645,0.05864,7.0174,0.00000,0.00119,-0.06201,-4.2797,0.61018,0.61002,0.00388,0.0000,-1.21323,-1.21347,0.01820,4.2199,0.00000,-0.00758,0.06976,11.2807,0.61018,0.61104,0.02325,-0.8411,-1.21323,-1.21184,0.03842,3.0820,0.00000,0.01200,-0.19378,-16.1788,0.61018,0.61264,0.06976,-2.6470,-1.21323,-1.21296,-0.02831,4.5993
0.1260,B,-0.01262,0.00016,-2.24484,0.02450,-0.00639,0.01385,-0.85473,-0.31843,8.60835,-0.433493,0.002661,-0.005722,0.901135,79,30.580,10.357,101,14,28,14,0.00000,-0.00467,-0.00388,7.8173,0.61018,0.60774,-0.07363,2.6717,-1.21323,-1.21639,0.02022,7.0174,0.00000,0.00119,0.00000,-4.4282,0.61018,0.61005,0.03876,-0.0247,-1.21323,-1.21345,0.01415,4.2199,0.00000,-0.00749,0.00775,11.4538,0.61018,0.61101,-0.03876,-0.7421,-1.21323,-1.21178,0.03640,3.0820,0.00000,0.01206,0.06588,-15.8572,0.61018,0.61258,-0.02713,-2.6223,-1.21323,-1.21290,0.04853,4.5993
0.1280,B,-0.01260,0.00018,-2.24480,0.00746,0.00852,0.02450,-0.85473,-0.31843,8.60835,-0.433512,0.002651,-0.005718,0.901126,79,30.580,10.015,101,14,28,13,0.00000,-0.00467,-0.00388,7.7431,0.61018,0.60781,-0.02713,2.5233,-1.21323,-1.21633,0.06268,6.9700,0.00000,0.00113,-0.03100,-4.3787,0.61018,0.61002,0.00388,0.0000,-1.21323,-1.21345,0.00404,4.2199,0.00000,-0.00728,0.00388,11.1570,0.61018,0.61104,0.00388,-0.7916,-1.21323,-1.21176,0.02224,3.0820,0.00000,0.01185,-0.21703,-15.9315,0.61018,0.61258,-0.01163,-2.4491,-1.21323,-1.21292,-0.01011,4.5044
0.1320,B,-0.01257,0.00024,-2.24475,-0.00639,0.02344,0.03302,-0.85473,-0.31843,8.60835,-0.433537,0.002615,-0.005714,0.901114,79,30.589,10.084,101,14,28,13,0.00000,-0.00470,-0.03876,7.8668,0.61018,0.60778,-0.02713,2.7707,-1.21323,-1.21631,0.03235,6.8752,0.00000,0.00107,0.05426,-4.2797,0.61018,0.61002,0.00388,0.0495,-1.21323,-1.21341,0.00404,4.2199,0.00000,-0.00719,0.01163,11.2559,0.61018,0.61104,0.02713,-0.6679,-1.21323,-1.21172,0.04853,3.0346,0.00000,0.01194,-0.05426,-15.9562,0.61018,0.61258,0.04263,-2.7212,-1.21323,-1.21287,0.00809,4.5044
0.1340,B,-0.01253,0.00037,-2.24463,-0.01811,0.01811,0.03622,-0.90142,-0.10415,7.98825,-0.433589,0.002550,-0.005727,0.901089,79,30.589,10.118,101,14,28,13,0.00000,-0.00467,0.01163,7.7926,0.61018,0.60778,-0.00388,2.6223,-1.21323,-1.21625,0.07886,6.9700,0.00000,0.00098,0.03876,-4.3292,0.61018,0.60999,-0.00388,-0.0247,-1.21323,-1.21336,0.02426,4.2199,0.00000,-0.00710,-0.05426,11.2559,0.61018,0.61101,-0.01163,-0.5937,-1.21323,-1.21170,0.01213,3.0346,0.00000,0.01167,-0.18215,-15.8078,0.61018,0.61255,0.07363,-2.4244,-1.21323,-1.21284,-0.01415,4.5044
0.1360,B,-0.01249,0.00042,-2.24458,0.02024,0.00639,0.02663,-0.78889,0.04310,7.94276,-0.433612,0.002521,-0.005719,0.901078,79,30.615,10.084,101,14,28,13,0.00000,-0.00467,0.00388,7.8173,0.61018,0.60771,-0.10851,2.7707,-1.21323,-1.21626,0.02629,6.8752,0.00000,0.00095,0.05813,-4.0571,0.61018,0.61002,0.01938,0.0000,-1.21323,-1.21337,-0.02022,4.2199,0.00000,-0.00698,0.06201,11.0828,0.61018,0.61101,0.00000,-0.6927,-1.21323,-1.21165,0.03437,3.0346,0.00000,0.01173,-0.01163,-15.8078,0.61018,0.61258,0.10851,-2.5975,-1.21323,-1.21281,0.01415,4.4096
0.1380,B,-0.01249,0.00045,-2.24456,-0.00320,0.01598,0.01917,-0.78889,0.04310,7.94276,-0.433621,0.002507,-0.005723,0.901074,79,30.589,9.947,101,15,28,13,0.00000,-0.00467,0.03100,7.9163,0.61018,0.60778,0.03100,2.7459,-1.21323,-1.21626,-0.00202,6.9700,0.00000,0.00089,0.00000,-4.1808,0.61018,0.61002,0.02325,0.0247,-1.21323,-1.21337,-0.02831,4.2199,0.00000,-0.00692,0.06201,11.0828,0.61018,0.61098,-0.03876,-0.6679,-1.21323,-1.21167,-0.01618,3.0346,0.00000,0.01173,0.08914,-15.7088,0.61018,0.61246,-0.04263,-2.4986,-1.21323,-1.21281,-0.00809,4.4570
0.1400,B,-0.01251,0.00057,-2.24449,-0.02131,0.03089,0.01598,-0.78889,0.04310,7.94276,-0.433652,0.002455,-0.005761,0.901058,79,30.589,9.879,101,15,28,13,0.00000,-0.00473,-0.01938,7.8420,0.61018,0.60774,-0.04263,2.8202,-1.21323,-1.21623,0.04853,7.0648,0.00000,0.00089,0.00000,-4.0818,0.61018,0.61002,0.01163,0.0000,-1.21323,-1.21336,-0.00809,4.2674,0.00000,-0.00679,0.11239,11.0333,0.61018,0.61101,0.00000,-0.7916,-1.21323,-1.21164,0.00809,2.8923,0.00000,0.01158,-0.15115,-15.8078,0.61018,0.61243,-0.03876,-2.3254,-1.21323,-1.21277,-0.01820,4.4096
0.1420,B,-0.01255,0.00067,-2.24445,-0.03835,0.03835,0.01811,-0.57221,0.08260,7.83862,-0.433671,0.002421,-0.005801,0.901049,79,30.589,9.844,101,15,28,13,0.00000,-0.00476,-0.02713,8.1389,0.61018,0.60774,0.00000,2.8202,-1.21323,-1.21626,-0.00404,7.0174,0.00000,0.00086,0.00388,-4.1560,0.61018,0.60999,-0.02325,0.0495,-1.21323,-1.21337,-0.03235,4.2199,0.00000,-0.00676,0.05038,10.9838,0.61018,0.61092,-0.09689,-0.5690,-1.21323,-1.21162,0.01011,3.0820,0.00000,0.01161,-0.01550,-15.7088,0.61018,0.61243,0.00388,-2.5233,-1.21323,-1.21274,0.02629,4.5044
0.1460,B,-0.01263,0.00081,-2.24435,-0.03622,0.02770,0.02770,-0.80086,0.08021,7.91762,-0.433717,0.002376,-0.005866,0.901027,79,30.598,9.879,101,15,28,13,0.00000,-0.00479,-0.06201,8.0152,0.61018,0.60774,0.00388,2.5975,-1.21323,-1.21623,0.05257,7.0648,0.00000,0.00079,-0.05426,-4.0818,0.61018,0.61002,0.03100,-0.0742,-1.21323,-1.21337,-0.02022,4.2199,0.00000,-0.00673,-0.03876,10.9096,0.61018,0.61092,-0.05426,-0.5442,-1.21323,-1.21164,0.00000,3.0820,0.00000,0.01158,-0.05038,-15.7335,0.61018,0.61240,0.05426,-2.5233,-1.21323,-1.21276,-0.02022,4.4570
0.1480,B,-0.01266,0.00087,-2.24430,-0.02450,0.01704,0.01704,-0.80086,0.08021,7.91762,-0.433740,0.002354,-0.005892,0.901016,79,30.589,9.913,101,15,28,13,0.00000,-0.00479,0.05038,7.9410,0.61018,0.60774,0.00388,2.5975,-1.21323,-1.21626,0.03437,6.9700,0.00000,0.00086,0.03100,-4.3292,0.61018,0.61002,0.03100,-0.0742,-1.21323,-1.21337,-0.02022,4.2199,0.00000,-0.00670,-0.03876,10.9096,0.61018,0.61095,0.03876,-0.5937,-1.21323,-1.21164,0.00000,3.0820,0.00000,0.01152,-0.17440,-15.8078,0.61018,0.61231,-0.04651,-2.2017,-1.21323,-1.21276,-0.02426,4.4570
0.1500,B,-0.01273,0.00093,-2.24425,-0.04261,0.02344,0.02131,-0.80086,0.08021,7.91762,-0.433761,0.002340,-0.005939,0.901006,79,30.589,10.015,101,16,28,14,0.00000,-0.00485,-0.01938,8.0399,0.61018,0.60771,-0.02713,2.7459,-1.21323,-1.21626,0.00404,7.0174,0.00000,0.00089,0.12014,-4.1560,0.61018,0.61002,0.04651,0.0000,-1.21323,-1.21337,-0.01820,4.2674,0.00000,-0.00664,0.04651,10.9096,0.61018,0.61095,0.03876,-0.5937,-1.21323,-1.21164,-0.00809,2.9871,0.00000,0.01164,0.03100,-15.9067,0.61018,0.61237,0.05426,-2.5233,-1.21323,-1.21276,-0.02022,4.5044
0.1540,B,-0.01279,0.00098,-2.24420,-0.04581,0.01491,0.01917,-0.82959,-0.07302,8.31027,-0.433784,0.002331,-0.005973,0.900994,79,30.589,10.049,101,16,28,14,0.00000,-0.00485,0.03100,8.0152,0.61018,0.60778,0.05038,2.7212,-1.21323,-1.21628,0.01415,7.0174,0.00000,0.00089,0.05038,-4.3292,0.61018,0.61002,0.01938,-0.0742,-1.21323,-1.21339,-0.04044,4.2199,0.00000,-0.00667,-0.04263,10.9343,0.61018,0.61092,-0.01163,-0.6679,-1.21323,-1.21162,0.03235,3.0346,0.00000,0.01158,-0.09301,-16.0057,0.61018,0.61231,0.02713,-2.4986,-1.21323,-1.21277,-0.03842,4.5044
0.1560,B,-0.01284,0.00104,-2.24416,-0.02450,0.00746,0.01704,-0.82959,-0.07302,8.31027,-0.433803,0.002317,-0.006011,0.900985,79,30.589,10.049,101,16,28,14,0.00000,-0.00485,0.00775,8.1142,0.61018,0.60771,-0.03876,2.7212,-1.21323,-1.21626,-0.00809,7.0174,0.00000,0.00086,0.01163,-4.2302,0.61018,0.60996,-0.08139,0.0495,-1.21323,-1.21337,0.00000,4.2674,0.00000,-0.00670,-0.08139,10.9838,0.61018,0.61095,0.02325,-0.5937,-1.21323,-1.21164,0.00607,3.0346,0.00000,0.01170,0.12789,-15.9067,0.61018,0.61222,-0.07363,-2.3501,-1.21323,-1.21276,-0.00809,4.4570
0.1580,B,-0.01285,0.00104,-2.24414,-0.02024,-0.01065,0.02131,-0.82959,-0.07302,8.31027,-0.433814,0.002318,-0.006014,0.900980,79,30.589,10.015,101,16,28,14,0.00000,-0.00491,-0.01550,8.0399,0.61018,0.60774,-0.03100,2.6223,-1.21323,-1.21628,-0.00404,7.0648,0.00000,0.00089,0.03876,-4.3292,0.61018,0.61002,0.03876,0.0000,-1.21323,-1.21339,-0.00404,4.3148,0.00000,-0.00670,-0.05426,11.0333,0.61018,0.61089,-0.03876,-0.5690,-1.21323,-1.21162,0.02629,2.9871,0.00000,0.01158,-0.15502,-15.8572,0.61018,0.61228,0.01163,-2.4244,-1.21323,-1.21274,0.01820,4.5044
0.1600,B,-0.01295,0.00113,-2.24404,-0.03835,0.00639,0.01704,-0.83199,-0.20830,8.70053,-0.433859,0.002298,-0.006078,0.900957,79,30.580,10.220,101,16,28,16,0.00000,-0.00506,-0.06201,8.3121,0.61018,0.60774,0.00775,2.4491,-1.21323,-1.21628,0.00607,7.1123,0.00000,0.00089,0.03100,-4.2797,0.61018,0.61002,0.08526,-0.0247,-1.21323,-1.21344,-0.02022,4.3148,0.00000,-0.00673,-0.03876,11.0828,0.61018,0.61092,0.01550,-0.5690,-1.21323,-1.21164,0.01415,3.0346,0.00000,0.01170,-0.01550,-16.0057,0.61018,0.61228,0.01938,-2.3501,-1.21323,-1.21276,0.00607,4.4570
0.1620,B,-0.01295,0.00117,-2.24400,-0.00213,-0.00213,0.01491,-0.76854,-0.29090,9.55646,-0.433873,0.002284,-0.006086,0.900950,79,30.589,10.289,101,16,29,16,0.00000,-0.00506,-0.02325,8.4605,0.61018,0.60771,-0.05038,2.9191,-1.21323,-1.21630,-0.02022,6.9700,0.00000,0.00092,0.05038,-4.2797,0.61018,0.60999,-0.02325,-0.0247,-1.21323,-1.21347,-0.05257,4.3148,0.00000,-0.00676,-0.06201,11.1817,0.61018,0.61095,0.04263,-0.6679,-1.21323,-1.21165,-0.00607,3.0346,0.00000,0.01164,-0.19378,-15.9562,0.61018,0.61222,0.02713,-2.1028,-1.21323,-1.21277,-0.01415,4.5993
